conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6
38	3	2	have	O	O	O	O	O	
38	3	3	breakfast	B-event	O	O	O	O	
38	3	4	around	I-event	O	O	O	O	
38	3	5	8	I-time	O	O	O	O	
38	3	6	in	I-time	O	O	O	O	
38	3	7	the	I-time	O	O	O	O	
38	3	8	morning	I-time	O	O	O	O	
38	3	9	,	O	O	O	O	O	
38	3	10	lunch	O	B-event	O	O	O	
38	3	11	at	O	I-event	O	O	O	
38	3	12	noon	O	I-time	O	O	O	
38	3	13	,	O	O	O	O	O	
38	3	14	and	O	O	B-event	O	O	
38	3	15	dinner	O	O	I-event	O	O	
38	3	16	by	O	O	I-time	O	O	
38	3	17	6	O	O	I-time	O	O	
38	3	18	.	O	O	O	O	O	
38	4	1	How	O	O	O	O	O	
38	4	2	do	O	O	O	O	O	
38	4	3	you	O	O	O	O	O	
38	4	4	manage	O	O	O	O	O	
38	4	5	eating	O	O	O	O	O	
38	4	6	by	O	O	O	O	O	
38	4	7	yourself	O	O	O	O	O	
38	4	8	?	O	O	O	O	O	
38	5	1	I	O	O	O	O	O	
38	5	2	usually	O	O	O	O	O	
38	5	3	cut	O	O	O	O	O	
38	5	4	my	O	O	O	O	O	
38	5	5	food	O	O	O	O	O	
38	5	6	into	O	O	O	O	O	
38	5	7	small	O	O	O	O	O	
38	5	8	pieces	O	O	O	O	O	
38	5	9	and	O	O	O	O	O	
38	5	10	take	O	O	O	O	O	
38	5	11	my	O	O	O	O	O	
38	5	12	time	O	O	O	O	O	
38	5	13	.	O	O	O	O	O	
38	6	1	That	O	O	O	O	O	
38	6	2	's	O	O	O	O	O	
38	6	3	a	O	O	O	O	O	
38	6	4	good	O	O	O	O	O	
38	6	5	approach	O	O	O	O	O	
38	6	6	to	O	O	O	O	O	
38	6	7	ensure	O	O	O	O	O	
38	6	8	you	O	O	O	O	O	
38	6	9	're	O	O	O	O	O	
38	6	10	eating	O	O	O	O	O	
38	6	11	comfortably	O	O	O	O	O	
38	6	12	.	O	O	O	O	O	
38	7	1	Yes	O	O	O	O	O	
38	7	2	,	O	O	O	O	O	
38	7	3	it	O	O	O	O	O	
38	7	4	helps	O	O	O	O	O	
38	7	5	me	O	O	O	O	O	
38	7	6	enjoy	O	O	O	O	O	
38	7	7	my	O	O	O	O	O	
38	7	8	meals	O	O	O	O	O	
38	7	9	without	O	O	O	O	O	
38	7	10	feeling	O	O	O	O	O	
38	7	11	rushed	O	O	O	O	O	
38	7	12	.	O	O	O	O	O	
38	8	1	How	O	O	O	O	O	
38	8	2	about	O	O	O	O	O	
38	8	3	using	O	O	O	O	O	
38	8	4	cutlery	O	O	O	O	O	
38	8	5	?	O	O	O	O	O	
38	8	6	Do	O	O	O	O	O	
38	8	7	you	O	O	O	O	O	
38	8	8	find	O	O	O	O	O	
38	8	9	it	O	O	O	O	O	
38	8	10	easy	O	O	O	O	O	
38	8	11	to	O	O	O	O	O	
38	8	12	handle	O	O	O	O	O	
38	8	13	?	O	O	O	O	O	
39	1	1	How	O	O	O	O	O	
39	1	2	do	O	O	O	O	O	
39	1	3	you	O	O	O	O	O	
39	1	4	usually	O	O	O	O	O	
39	1	5	prepare	O	O	O	O	O	
39	1	6	your	O	O	O	O	O	
39	1	7	meals	O	O	O	O	O	
39	1	8	?	O	O	O	O	O	
39	2	1	Oh	O	O	O	O	O	
39	2	2	,	O	O	O	O	O	
39	2	3	I	O	O	O	O	O	
39	2	4	typically	O	O	O	O	O	
39	2	5	cook	B-event	O	O	O	O	
39	2	6	simple	I-event	O	O	O	O	
39	2	7	meals	I-event	O	O	O	O	
39	2	8	like	I-event	O	O	O	O	
39	2	9	soup	I-event	O	O	O	O	
39	2	10	and	I-event	O	O	O	O	
39	2	11	sandwiches	I-event	O	O	O	O	
39	2	12	.	O	O	O	O	O	
39	3	1	When	O	O	O	O	O	
39	3	2	do	O	O	O	O	O	
39	3	3	you	O	O	O	O	O	
39	3	4	usually	O	O	O	O	O	
39	3	5	have	O	O	O	O	O	
39	3	6	your	O	O	O	O	O	
39	3	7	meals	O	O	O	O	O	
39	3	8	?	O	O	O	O	O	
39	4	1	I	O	O	O	O	O	
39	4	2	have	O	B-event	O	O	O	
39	4	3	breakfast	O	I-event	O	O	O	
39	4	4	at	O	O	O	O	O	
39	4	5	7	O	B-time	O	O	O	
39	4	6	am	O	I-time	O	O	O	
39	4	7	,	O	O	O	O	O	
39	4	8	lunch	O	O	I-event	O	O	
39	4	9	at	O	O	O	O	O	
39	4	10	noon	O	O	B-time	O	O	
39	4	11	,	O	O	O	O	O	
39	4	12	and	O	O	O	O	O	
39	4	13	dinner	O	O	O	I-event	O	
39	4	14	at	O	O	O	O	O	
39	4	15	6	O	O	O	B-time	O	
39	4	16	pm	O	O	O	I-time	O	
39	4	17	.	O	O	O	O	O	
39	5	1	Do	O	O	O	O	O	
39	5	2	you	O	O	O	O	O	
39	5	3	find	O	O	O	O	O	
39	5	4	cutting	O	O	O	O	O	
39	5	5	your	O	O	O	O	O	
39	5	6	food	O	O	O	O	O	
39	5	7	challenging	O	O	O	O	O	
39	5	8	?	O	O	O	O	O	
39	6	1	Sometimes	O	O	O	O	O	
39	6	2	,	O	O	O	O	O	
39	6	3	I	O	O	O	O	O	
39	6	4	have	O	O	O	O	O	
39	6	5	trouble	O	O	O	O	O	
39	6	6	cutting	O	O	O	O	O	
39	6	7	meat	O	O	O	O	O	
39	6	8	,	O	O	O	O	O	
39	6	9	so	O	O	O	O	O	
39	6	10	I	O	O	O	O	O	
39	6	11	use	O	O	O	O	O	
39	6	12	a	O	O	O	O	O	
39	6	13	special	O	O	O	O	O	
39	6	14	kitchen	O	O	O	O	O	
39	6	15	knife	O	O	O	O	O	
39	6	16	.	O	O	O	O	O	
39	7	1	How	O	O	O	O	O	
39	7	2	is	O	O	O	O	O	
39	7	3	your	O	O	O	O	O	
39	7	4	appetite	O	O	O	O	O	
39	7	5	these	O	O	O	O	O	
39	7	6	days	O	O	O	O	O	
39	7	7	?	O	O	O	O	O	
39	8	1	My	O	O	O	O	O	
39	8	2	appetite	O	O	O	O	O	
39	8	3	has	O	O	O	O	O	
39	8	4	been	O	O	O	O	O	
39	8	5	good	O	O	O	O	O	
39	8	6	lately	O	O	O	O	O	
39	8	7	,	O	O	O	O	O	
39	8	8	and	O	O	O	O	O	
39	8	9	I	O	O	O	O	O	
39	8	10	try	O	O	O	O	O	
39	8	11	to	O	O	O	O	O	
39	8	12	eat	O	O	O	O	O	
39	8	13	nutritiously	O	O	O	O	O	
39	8	14	at	O	O	O	O	O	
39	8	15	every	O	O	O	O	O	
39	8	16	meal	O	O	O	O	O	
39	8	17	.	O	O	O	O	O	
39	9	1	Do	O	O	O	O	O	
39	9	2	you	O	O	O	O	O	
39	9	3	enjoy	O	O	O	O	O	
39	9	4	trying	O	O	O	O	O	
39	9	5	new	O	O	O	O	O	
39	9	6	recipes	O	O	O	O	O	
39	9	7	when	O	O	O	O	O	
39	9	8	cooking	O	O	O	O	O	
39	9	9	?	O	O	O	O	O	
39	10	1	Yes	O	O	O	O	O	
39	10	2	,	O	O	O	O	O	
39	10	3	I	O	O	O	O	O	
39	10	4	like	O	O	O	O	O	
39	10	5	experimenting	O	O	O	O	B-event	
39	10	6	with	O	O	O	O	I-event	
39	10	7	different	O	O	O	O	I-event	
39	10	8	recipes	O	O	O	O	I-event	
39	10	9	,	O	O	O	O	O	
39	10	10	especially	O	O	O	O	O	
39	10	11	on	O	O	O	O	B-time	
39	10	12	weekends	O	O	O	O	I-time	
39	10	13	.	O	O	O	O	I-time	
40	1	1	Are	O	O	O	O	O	
40	1	2	you	O	O	O	O	O	
40	1	3	able	O	O	O	O	O	
40	1	4	to	O	O	O	O	O	
40	1	5	prepare	O	O	O	O	O	
40	1	6	your	O	O	O	O	O	
40	1	7	meals	O	O	O	O	O	
40	1	8	by	O	O	O	O	O	
40	1	9	yourself	O	O	O	O	O	
40	1	10	at	B-place	O	O	O	O	
40	1	11	home	I-place	O	O	O	O	
40	1	12	,	O	O	O	O	O	
40	1	13	or	O	O	O	O	O	
40	1	14	do	O	O	O	O	O	
40	1	15	you	O	O	O	O	O	
40	1	16	need	O	O	O	O	O	
40	1	17	assistance	O	O	O	O	O	
40	1	18	?	O	O	O	O	O	
40	2	1	I	O	O	O	O	O	
40	2	2	manage	O	O	O	O	O	
40	2	3	to	O	O	O	O	O	
40	2	4	prepare	B-event	O	O	O	O	
40	2	5	my	I-event	O	O	O	O	
40	2	6	meals	I-event	O	O	O	O	
40	2	7	on	O	O	O	O	O	
40	2	8	my	O	O	O	O	O	
40	2	9	own	O	O	O	O	O	
40	2	10	,	O	O	O	O	O	
40	2	11	usually	O	O	O	O	O	
40	2	12	in	B-time	O	O	O	O	
40	2	13	the	I-time	O	O	O	O	
40	2	14	evening	I-time	O	O	O	O	
40	2	15	.	O	O	O	O	O	
40	3	1	That	O	O	O	O	O	
40	3	2	's	O	O	O	O	O	
40	3	3	great	O	O	O	O	O	
40	3	4	!	O	O	O	O	O	
40	3	5	Do	O	O	O	O	O	
40	3	6	you	O	O	O	O	O	
40	3	7	enjoy	O	O	O	O	O	
40	3	8	cooking	O	O	O	O	O	
40	3	9	,	O	O	O	O	O	
40	3	10	or	O	O	O	O	O	
40	3	11	do	O	O	O	O	O	
40	3	12	you	O	O	O	O	O	
40	3	13	keep	O	O	O	O	O	
40	3	14	it	O	O	O	O	O	
40	3	15	simple	O	O	O	O	O	
40	3	16	?	O	O	O	O	O	
40	4	1	I	O	O	O	O	O	
40	4	2	keep	O	O	O	O	O	
40	4	3	it	O	O	O	O	O	
40	4	4	simple	O	O	O	O	O	
40	4	5	-	O	O	O	O	O	
40	4	6	less	O	O	O	O	O	
40	4	7	effort	O	O	O	O	O	
40	4	8	,	O	O	O	O	O	
40	4	9	more	O	O	O	O	O	
40	4	10	satisfaction	O	O	O	O	O	
40	4	11	.	O	O	O	O	O	
40	5	1	Do	O	O	O	O	O	
40	5	2	you	O	O	O	O	O	
40	5	3	have	O	O	O	O	O	
40	5	4	a	O	O	O	O	O	
40	5	5	favorite	O	O	O	O	O	
40	5	6	dish	O	O	O	O	O	
40	5	7	that	O	O	O	O	O	
40	5	8	you	O	O	O	O	O	
40	5	9	like	O	O	O	O	O	
40	5	10	to	O	O	O	O	O	
40	5	11	cook	O	O	O	O	O	
40	5	12	for	O	O	O	O	O	
40	5	13	yourself	O	O	O	O	O	
40	5	14	?	O	O	O	O	O	
40	6	1	I	O	O	O	O	O	
40	6	2	love	O	O	O	O	O	
40	6	3	making	O	B-event	O	O	O	
40	6	4	spaghetti	O	I-event	O	O	O	
40	6	5	carbonara	O	I-event	O	O	O	
40	6	6	.	O	O	O	O	O	
40	6	7	It	O	O	O	O	O	
40	6	8	's	O	O	O	O	O	
40	6	9	delicious	O	O	O	O	O	
40	6	10	and	O	O	O	O	O	
40	6	11	easy	O	O	O	O	O	
40	6	12	to	O	O	O	O	O	
40	6	13	prepare	O	O	O	O	O	
40	6	14	.	O	O	O	O	O	
40	7	1	Sounds	O	O	O	O	O	
40	7	2	tasty	O	O	O	O	O	
40	7	3	!	O	O	O	O	O	
40	7	4	When	O	O	O	O	O	
40	7	5	do	O	O	O	O	O	
40	7	6	you	O	O	O	O	O	
40	7	7	usually	O	O	O	O	O	
40	7	8	have	O	O	O	O	O	
40	7	9	your	O	O	O	O	O	
40	7	10	meals	O	O	O	O	O	
40	7	11	-	O	O	O	O	O	
40	7	12	eat	O	O	O	O	O	
40	7	13	out	O	O	O	O	O	
40	7	14	or	O	O	O	O	O	
40	7	15	at	O	O	O	O	O	
40	7	16	home	O	O	O	O	O	
40	7	17	?	O	O	O	O	O	
40	8	1	I	O	O	O	O	O	
40	8	2	prefer	O	O	O	O	O	
40	8	3	having	O	O	B-event	O	O	
40	8	4	my	O	O	I-event	O	O	
40	8	5	meals	O	O	I-event	O	O	
40	8	6	at	O	O	B-place	O	O	
40	8	7	home	O	O	I-place	O	O	
40	8	8	;	O	O	O	O	O	
40	8	9	it	O	O	O	O	O	
40	8	10	's	O	O	O	O	O	
40	8	11	a	O	O	O	O	O	
40	8	12	comforting	O	O	O	O	O	
40	8	13	routine	O	O	O	O	O	
40	8	14	for	O	O	O	O	O	
40	8	15	me	O	O	O	O	O	
40	8	16	.	O	O	O	O	O	
40	9	1	That	O	O	O	O	O	
40	9	2	's	O	O	O	O	O	
40	9	3	nice	O	O	O	O	O	
40	9	4	to	O	O	O	O	O	
40	9	5	hear	O	O	O	O	O	
40	9	6	.	O	O	O	O	O	
40	9	7	Eating	O	O	O	O	O	
40	9	8	at	O	O	O	O	O	
41	1	1	When	O	O	O	O	O	
41	1	2	do	O	O	O	O	O	
41	1	3	you	O	O	O	O	O	
41	1	4	usually	O	O	O	O	O	
41	1	5	have	O	O	O	O	O	
41	1	6	your	O	O	O	O	O	
41	1	7	meals	O	O	O	O	O	
41	1	8	,	O	O	O	O	O	
41	1	9	Joan	O	O	O	O	O	
41	1	10	?	O	O	O	O	O	
41	2	1	I	O	O	O	O	O	
41	2	2	have	B-event	O	O	O	O	
41	2	3	my	I-event	O	O	O	O	
41	2	4	breakfast	I-event	O	O	O	O	
41	2	5	around	B-time	O	O	O	O	
41	2	6	8	I-time	O	O	O	O	
41	2	7	in	I-time	O	O	O	O	
41	2	8	the	I-time	O	O	O	O	
41	2	9	morning	I-time	O	O	O	O	
41	2	10	.	O	O	O	O	O	
41	3	1	And	O	O	O	O	O	
41	3	2	what	O	O	O	O	O	
41	3	3	about	O	O	O	O	O	
41	3	4	lunch	O	O	O	O	O	
41	3	5	and	O	O	O	O	O	
41	3	6	dinner	O	O	O	O	O	
41	3	7	?	O	O	O	O	O	
41	4	1	Lunch	O	B-event	O	O	O	
41	4	2	is	O	O	O	O	O	
41	4	3	at	O	B-time	O	O	O	
41	4	4	1	O	I-time	O	O	O	
41	4	5	p.m.	O	I-time	O	O	O	
41	4	6	,	O	O	O	O	O	
41	4	7	and	O	O	O	O	O	
41	4	8	dinner	O	O	B-event	O	O	
41	4	9	is	O	O	O	O	O	
41	4	10	around	O	O	B-time	O	O	
41	4	11	6	O	O	I-time	O	O	
41	4	12	in	O	O	I-time	O	O	
41	4	13	the	O	O	I-time	O	O	
41	4	14	evening	O	O	I-time	O	O	
41	4	15	.	O	O	O	O	O	
41	5	1	Do	O	O	O	O	O	
41	5	2	you	O	O	O	O	O	
41	5	3	cut	O	O	O	O	O	
41	5	4	your	O	O	O	O	O	
41	5	5	food	O	O	O	O	O	
41	5	6	into	O	O	O	O	O	
41	5	7	pieces	O	O	O	O	O	
41	5	8	while	O	O	O	O	O	
41	5	9	having	O	O	O	O	O	
41	5	10	meals	O	O	O	O	O	
41	5	11	?	O	O	O	O	O	
41	6	1	Yes	O	O	O	O	O	
41	6	2	,	O	O	O	O	O	
41	6	3	I	O	O	O	O	O	
41	6	4	always	O	O	O	O	O	
41	6	5	cut	O	O	O	O	O	
41	6	6	my	O	O	O	O	O	
41	6	7	food	O	O	O	O	O	
41	6	8	to	O	O	O	O	O	
41	6	9	make	O	O	O	O	O	
41	6	10	it	O	O	O	O	O	
41	6	11	easier	O	O	O	O	O	
41	6	12	to	O	O	O	O	O	
41	6	13	eat	O	O	O	O	O	
41	6	14	.	O	O	O	O	O	
41	7	1	How	O	O	O	O	O	
41	7	2	do	O	O	O	O	O	
41	7	3	you	O	O	O	O	O	
41	7	4	usually	O	O	O	O	O	
41	7	5	use	O	O	O	O	O	
41	7	6	utensils	O	O	O	O	O	
41	7	7	while	O	O	O	O	O	
41	7	8	eating	O	O	O	O	O	
41	7	9	?	O	O	O	O	O	
41	8	1	I	O	O	O	O	O	
41	8	2	hold	O	O	O	O	O	
41	8	3	my	O	O	O	O	O	
41	8	4	fork	O	O	O	O	O	
41	8	5	in	O	O	O	O	O	
41	8	6	my	O	O	O	O	O	
41	8	7	left	O	O	O	O	O	
41	8	8	hand	O	O	O	O	O	
41	8	9	and	O	O	O	O	O	
41	8	10	the	O	O	O	O	O	
41	8	11	knife	O	O	O	O	O	
41	8	12	in	O	O	O	O	O	
41	8	13	my	O	O	O	O	O	
41	8	14	right	O	O	O	O	O	
41	8	15	to	O	O	O	O	O	
41	8	16	cut	O	O	O	O	O	
41	8	17	the	O	O	O	O	O	
41	8	18	food	O	O	O	O	O	
41	8	19	.	O	O	O	O	O	
41	9	1	It	O	O	O	O	O	
41	9	2	sounds	O	O	O	O	O	
41	9	3	like	O	O	O	O	O	
41	9	4	you	O	O	O	O	O	
41	9	5	have	O	O	O	O	O	
41	9	6	a	O	O	O	O	O	
41	9	7	good	O	O	O	O	O	
41	9	8	routine	O	O	O	O	O	
41	9	9	for	O	O	O	O	O	
41	9	10	your	O	O	O	O	O	
41	9	11	meals	O	O	O	O	O	
41	9	12	.	O	O	O	O	O	
42	1	1	How	O	O	O	O	O	
42	1	2	do	O	O	O	O	O	
42	1	3	you	O	O	O	O	O	
42	1	4	usually	O	O	O	O	O	
42	1	5	prepare	O	O	O	O	O	
42	1	6	your	O	O	O	O	O	
42	1	7	meals	O	O	O	O	O	
42	1	8	during	O	O	O	O	O	
42	1	9	the	O	O	O	O	O	
42	1	10	day	O	O	O	O	O	
42	1	11	?	O	O	O	O	O	
42	2	1	I	O	O	O	O	O	
42	2	2	usually	B-event	O	O	O	O	
42	2	3	have	I-event	O	O	O	O	
42	2	4	breakfast	I-event	O	O	O	O	
42	2	5	around	B-time	O	O	O	O	
42	2	6	7	I-time	O	O	O	O	
42	2	7	am	I-time	O	O	O	O	
42	2	8	and	O	O	O	O	O	
42	2	9	lunch	O	B-event	O	O	O	
42	2	10	at	O	I-event	O	O	O	
42	2	11	noon	O	I-time	O	O	O	
42	2	12	,	O	O	O	O	O	
42	2	13	mostly	O	O	O	O	O	
42	2	14	sandwiches	O	O	O	O	O	
42	2	15	or	O	O	O	O	O	
42	2	16	leftovers	O	O	O	O	O	
42	2	17	.	O	O	O	O	O	
42	3	1	And	O	O	O	O	O	
42	3	2	what	O	O	O	O	O	
42	3	3	about	O	O	O	O	O	
42	3	4	dinner	O	O	O	O	O	
42	3	5	time	O	O	O	O	O	
42	3	6	?	O	O	O	O	O	
42	4	1	At	O	O	O	O	O	
42	4	2	dinner	O	O	O	O	O	
42	4	3	,	O	O	O	O	O	
42	4	4	I	O	O	O	O	O	
42	4	5	usually	O	O	B-event	O	O	
42	4	6	have	O	O	I-event	O	O	
42	4	7	a	O	O	I-event	O	O	
42	4	8	light	O	O	I-event	O	O	
42	4	9	meal	O	O	I-event	O	O	
42	4	10	like	O	O	I-event	O	O	
42	4	11	soup	O	O	I-event	O	O	
42	4	12	or	O	O	I-event	O	O	
42	4	13	salad	O	O	I-event	O	O	
42	4	14	around	O	O	B-time	O	O	
42	4	15	6	O	O	I-time	O	O	
42	4	16	pm	O	O	I-time	O	O	
42	4	17	.	O	O	O	O	O	
42	5	1	Do	O	O	O	O	O	
42	5	2	you	O	O	O	O	O	
42	5	3	have	O	O	O	O	O	
42	5	4	any	O	O	O	O	O	
42	5	5	trouble	O	O	O	O	O	
42	5	6	with	O	O	O	O	O	
42	5	7	cutting	O	O	O	O	O	
42	5	8	your	O	O	O	O	O	
42	5	9	food	O	O	O	O	O	
42	5	10	into	O	O	O	O	O	
42	5	11	pieces	O	O	O	O	O	
42	5	12	during	O	O	O	O	O	
42	5	13	meals	O	O	O	O	O	
42	5	14	?	O	O	O	O	O	
42	6	1	No	O	O	O	O	O	
42	6	2	,	O	O	O	O	O	
42	6	3	I	O	O	O	O	O	
42	6	4	manage	O	O	O	O	O	
42	6	5	well	O	O	O	O	O	
42	6	6	with	O	O	O	O	O	
42	6	7	a	O	O	O	O	O	
42	6	8	good	O	O	O	O	O	
42	6	9	knife	O	O	O	O	O	
42	6	10	and	O	O	O	O	O	
42	6	11	fork	O	O	O	O	O	
42	6	12	,	O	O	O	O	O	
42	6	13	but	O	O	O	O	O	
42	6	14	sometimes	O	O	O	O	O	
42	6	15	need	O	O	O	O	O	
42	6	16	help	O	O	O	O	O	
42	6	17	opening	O	O	O	O	O	
42	6	18	jars	O	O	O	O	O	
42	6	19	.	O	O	O	O	O	
42	7	1	That	O	O	O	O	O	
42	7	2	's	O	O	O	O	O	
42	7	3	great	O	O	O	O	O	
42	7	4	to	O	O	O	O	O	
42	7	5	hear	O	O	O	O	O	
42	7	6	you	O	O	O	O	O	
42	7	7	're	O	O	O	O	O	
42	7	8	managing	O	O	O	O	O	
42	7	9	well	O	O	O	O	O	
42	7	10	.	O	O	O	O	O	
42	7	11	How	O	O	O	O	O	
42	7	12	about	O	O	O	O	O	
42	7	13	washing	O	O	O	O	O	
42	7	14	up	O	O	O	O	O	
42	7	15	after	O	O	O	O	O	
42	7	16	finishing	O	O	O	O	O	
42	7	17	your	O	O	O	O	O	
42	7	18	meals	O	O	O	O	O	
42	7	19	?	O	O	O	O	O	
42	8	1	I	O	O	O	O	O	
42	8	2	make	O	O	O	O	O	
42	8	3	sure	O	O	O	O	O	
42	8	4	to	O	O	O	O	O	
42	8	5	wash	O	O	O	B-event	O	
42	8	6	the	O	O	O	I-event	O	
42	8	7	dishes	O	O	O	I-event	O	
42	8	8	after	O	O	O	B-time	O	
42	8	9	every	O	O	O	I-time	O	
42	8	10	meal	O	O	O	I-time	O	
42	8	11	to	O	O	O	O	O	
42	8	12	keep	O	O	O	B-place	O	
42	8	13	the	O	O	O	I-place	O	
42	8	14	kitchen	O	O	O	I-place	O	
42	8	15	clean	O	O	O	I-place	O	
42	8	16	.	O	O	O	O	O	
42	9	1	It	O	O	O	O	O	
42	9	2	's	O	O	O	O	O	
42	9	3	good	O	O	O	O	O	
43	1	1	How	O	O	O	O	O	
43	1	2	do	O	O	O	O	O	
43	1	3	you	O	O	O	O	O	
43	1	4	manage	O	O	O	O	O	
43	1	5	to	O	O	O	O	O	
43	1	6	complete	O	O	O	O	O	
43	1	7	your	O	O	O	O	O	
43	1	8	daily	O	O	O	O	O	
43	1	9	morning	O	O	O	O	O	
43	1	10	routine	O	O	O	O	O	
43	1	11	?	O	O	O	O	O	
43	2	1	I	O	O	O	O	O	
43	2	2	wake	O	O	O	O	O	
43	2	3	up	O	O	O	O	O	
43	2	4	early	B-time	O	O	O	O	
43	2	5	and	O	O	O	O	O	
43	2	6	take	B-event	O	O	O	O	
43	2	7	a	I-event	O	O	O	O	
43	2	8	warm	I-event	O	O	O	O	
43	2	9	shower	I-event	O	O	O	O	
43	2	10	to	O	O	O	O	O	
43	2	11	start	O	O	O	O	O	
43	2	12	my	O	O	O	O	O	
43	2	13	day	O	O	O	O	O	
43	2	14	fresh	O	O	O	O	O	
43	2	15	.	O	O	O	O	O	
43	3	1	Sounds	O	O	O	O	O	
43	3	2	like	O	O	O	O	O	
43	3	3	a	O	O	O	O	O	
43	3	4	good	O	O	O	O	O	
43	3	5	start	O	O	O	O	O	
43	3	6	!	O	O	O	O	O	
43	3	7	What	O	O	O	O	O	
43	3	8	do	O	O	O	O	O	
43	3	9	you	O	O	O	O	O	
43	3	10	usually	O	O	O	O	O	
43	3	11	have	O	O	O	O	O	
43	3	12	for	O	O	O	O	O	
43	3	13	breakfast	O	O	O	O	O	
43	3	14	?	O	O	O	O	O	
43	4	1	I	O	O	O	O	O	
43	4	2	have	O	B-event	O	O	O	
43	4	3	a	O	I-event	O	O	O	
43	4	4	bowl	O	I-event	O	O	O	
43	4	5	of	O	I-event	O	O	O	
43	4	6	oatmeal	O	I-event	O	O	O	
43	4	7	with	O	I-event	O	O	O	
43	4	8	some	O	I-event	O	O	O	
43	4	9	fruits	O	I-event	O	O	O	
43	4	10	and	O	I-event	O	O	O	
43	4	11	a	O	I-event	O	O	O	
43	4	12	cup	O	I-event	O	O	O	
43	4	13	of	O	I-event	O	O	O	
43	4	14	tea	O	I-event	O	O	O	
43	4	15	.	O	O	O	O	O	
43	5	1	That	O	O	O	O	O	
43	5	2	sounds	O	O	O	O	O	
43	5	3	healthy	O	O	O	O	O	
43	5	4	!	O	O	O	O	O	
43	5	5	Do	O	O	O	O	O	
43	5	6	you	O	O	O	O	O	
43	5	7	watch	O	O	O	O	O	
43	5	8	TV	O	O	O	O	O	
43	5	9	while	O	O	O	O	O	
43	5	10	having	O	O	O	O	O	
43	5	11	breakfast	O	O	O	O	O	
43	5	12	?	O	O	O	O	O	
43	6	1	Yes	O	O	O	O	O	
43	6	2	,	O	O	O	O	O	
43	6	3	I	O	O	O	O	O	
43	6	4	love	O	O	O	O	O	
43	6	5	watching	O	O	B-event	O	O	
43	6	6	the	O	O	I-event	O	O	
43	6	7	morning	O	O	I-event	O	O	
43	6	8	news	O	O	I-event	O	O	
43	6	9	while	O	O	I-event	O	O	
43	6	10	eating	O	O	I-event	O	O	
43	6	11	.	O	O	I-event	O	O	
43	7	1	That	O	O	O	O	O	
43	7	2	's	O	O	O	O	O	
43	7	3	a	O	O	O	O	O	
43	7	4	nice	O	O	O	O	O	
43	7	5	way	O	O	O	O	O	
43	7	6	to	O	O	O	O	O	
43	7	7	stay	O	O	O	O	O	
43	7	8	informed	O	O	O	O	O	
43	7	9	.	O	O	O	O	O	
43	7	10	How	O	O	O	O	O	
43	7	11	about	O	O	O	O	O	
43	7	12	getting	O	O	O	B-event	O	
43	7	13	dressed	O	O	O	I-event	O	
43	7	14	for	O	O	O	I-event	O	
43	7	15	the	O	O	O	I-event	O	
43	7	16	day	O	O	O	I-event	O	
43	7	17	?	O	O	O	I-event	O	
43	8	1	I	O	O	O	O	O	
43	8	2	prefer	O	O	O	O	O	
43	8	3	comfortable	O	O	O	O	O	
43	8	4	clothes	O	O	O	O	O	
43	8	5	and	O	O	O	O	O	
43	8	6	shoes	O	O	O	O	O	
43	8	7	for	O	O	O	O	O	
43	8	8	ease	O	O	O	O	O	
43	8	9	of	O	O	O	O	O	
43	8	10	movement	O	O	O	O	O	
43	8	11	through	O	O	O	O	O	
43	8	12	the	O	O	O	O	O	
43	8	13	day	O	O	O	O	O	
43	8	14	.	O	O	O	O	O	
43	9	1	It	O	O	O	O	O	
43	9	2	's	O	O	O	O	O	
43	9	3	great	O	O	O	O	O	
43	9	4	to	O	O	O	O	O	
43	9	5	have	O	O	O	O	O	
43	9	6	a	O	O	O	O	O	
43	9	7	routine	O	O	O	O	O	
43	9	8	that	O	O	O	O	O	
43	9	9	sets	O	O	O	O	O	
43	9	10	the	O	O	O	O	O	
43	9	11	tone	O	O	O	O	O	
43	9	12	for	O	O	O	O	O	
43	9	13	the	O	O	O	O	O	
43	9	14	day	O	O	O	O	O	
44	1	1	How	O	O	O	O	O	
44	1	2	do	O	O	O	O	O	
44	1	3	you	O	O	O	O	O	
44	1	4	usually	O	O	O	O	O	
44	1	5	manage	O	O	O	O	O	
44	1	6	your	O	O	O	O	O	
44	1	7	meals	O	O	O	O	O	
44	1	8	during	O	O	O	O	O	
44	1	9	the	O	O	O	O	O	
44	1	10	day	O	O	O	O	O	
44	1	11	?	O	O	O	O	O	
44	2	1	I	O	O	O	O	O	
44	2	2	usually	B-event	O	O	O	O	
44	2	3	have	I-event	O	O	O	O	
44	2	4	breakfast	I-event	O	O	O	O	
44	2	5	around	B-time	O	O	O	O	
44	2	6	8	I-time	O	O	O	O	
44	2	7	am	I-time	O	O	O	O	
44	2	8	and	O	O	O	O	O	
44	2	9	eat	O	B-event	O	O	O	
44	2	10	dinner	O	I-event	O	O	O	
44	2	11	by	O	B-time	O	O	O	
44	2	12	6	O	I-time	O	O	O	
44	2	13	pm	O	I-time	O	O	O	
44	2	14	.	O	O	O	O	O	
44	3	1	Do	O	O	O	O	O	
44	3	2	you	O	O	O	O	O	
44	3	3	cut	O	O	B-event	O	O	
44	3	4	your	O	O	I-event	O	O	
