conversation	sent_id	token_id	token	event1	event2	event3	event4	event5
14	7	19	the	O	O	O	O	O
14	7	20	bus	O	O	O	O	O
14	7	21	?	O	O	O	O	O
14	8	1	It	O	O	O	O	O
14	8	2	was	O	O	O	O	O
14	8	3	smooth	O	O	O	O	O
14	8	4	;	O	O	O	O	O
14	8	5	I	O	O	O	O	O
14	8	6	even	O	O	O	O	O
14	8	7	had	O	B-event	O	O	O
14	8	8	a	O	I-event	O	O	O
14	8	9	nice	O	I-event	O	O	O
14	8	10	chat	O	I-event	O	O	O
14	8	11	with	O	I-event	O	O	O
14	8	12	the	O	I-event	O	O	O
14	8	13	driver	O	I-event	O	O	O
14	8	14	.	O	O	O	O	O
15	1	1	How	O	O	O	O	O
15	1	2	was	O	O	O	O	O
15	1	3	your	O	O	O	O	O
15	1	4	day	O	O	O	O	O
15	1	5	,	O	O	O	O	O
15	1	6	getting	O	O	O	O	O
15	1	7	around	O	O	O	O	O
15	1	8	today	O	O	O	O	O
15	1	9	?	O	O	O	O	O
15	2	1	I	O	O	O	O	O
15	2	2	took	O	O	O	O	O
15	2	3	a	O	O	O	O	O
15	2	4	leisurely	B-event	O	O	O	O
15	2	5	walk	I-event	O	O	O	O
15	2	6	in	O	O	O	O	O
15	2	7	the	O	O	O	O	O
15	2	8	park	B-place	O	O	O	O
15	2	9	this	B-time	O	O	O	O
15	2	10	morning	I-time	O	O	O	O
15	2	11	.	O	O	O	O	O
15	3	1	Sounds	O	O	O	O	O
15	3	2	like	O	O	O	O	O
15	3	3	a	O	O	O	O	O
15	3	4	pleasant	O	O	O	O	O
15	3	5	way	O	O	O	O	O
15	3	6	to	O	O	O	O	O
15	3	7	start	O	O	O	O	O
15	3	8	the	O	O	O	O	O
15	3	9	day	O	O	O	O	O
15	3	10	.	O	O	O	O	O
15	3	11	Did	O	O	O	O	O
15	3	12	you	O	O	O	O	O
15	3	13	need	O	O	O	O	O
15	3	14	any	O	O	O	O	O
15	3	15	assistance	O	O	O	O	O
15	3	16	?	O	O	O	O	O
15	4	1	No	O	O	O	O	O
15	4	2	,	O	O	O	O	O
15	4	3	I	O	O	O	O	O
15	4	4	managed	O	O	O	O	O
15	4	5	to	O	O	O	O	O
15	4	6	walk	O	O	O	O	O
15	4	7	without	O	O	O	O	O
15	4	8	any	O	O	O	O	O
15	4	9	assistance	O	O	O	O	O
15	4	10	today	O	O	O	O	O
15	4	11	.	O	O	O	O	O
15	5	1	That	O	O	O	O	O
15	5	2	's	O	O	O	O	O
15	5	3	great	O	O	O	O	O
15	5	4	to	O	O	O	O	O
15	5	5	hear	O	O	O	O	O
15	5	6	.	O	O	O	O	O
15	5	7	Have	O	O	O	O	O
15	5	8	you	O	O	O	O	O
15	5	9	made	O	O	O	O	O
15	5	10	any	O	O	O	O	O
15	5	11	exciting	O	O	O	O	O
15	5	12	plans	O	O	O	O	O
15	5	13	for	O	O	O	O	O
15	5	14	later	O	O	O	O	O
15	5	15	?	O	O	O	O	O
15	6	1	I	O	O	O	O	O
15	6	2	have	O	O	O	O	O
15	6	3	an	O	O	O	O	O
15	6	4	appointment	O	B-event	O	O	O
15	6	5	with	O	I-event	O	O	O
15	6	6	my	O	I-event	O	O	O
15	6	7	doctor	O	I-event	O	O	O
15	6	8	in	O	O	O	O	O
15	6	9	the	O	B-time	O	O	O
15	6	10	afternoon	O	I-time	O	O	O
15	6	11	.	O	O	O	O	O
15	7	1	Will	O	O	O	O	O
15	7	2	you	O	O	O	O	O
15	7	3	be	O	O	O	O	O
15	7	4	driving	O	O	O	O	O
15	7	5	there	O	O	O	O	O
15	7	6	yourself	O	O	O	O	O
15	7	7	?	O	O	O	O	O
15	8	1	No	O	O	O	O	O
15	8	2	,	O	O	O	O	O
15	8	3	my	O	O	O	O	O
15	8	4	son	O	B-participants	O	O	O
15	8	5	will	O	I-participants	O	O	O
15	8	6	drive	O	O	O	O	O
15	8	7	me	O	O	O	O	O
15	8	8	to	O	O	O	O	O
15	8	9	the	O	O	O	O	O
15	8	10	appointment	O	O	O	O	O
15	8	11	.	O	O	O	O	O
15	9	1	That	O	O	O	O	O
15	9	2	's	O	O	O	O	O
15	9	3	lovely	O	O	O	O	O
15	9	4	.	O	O	O	O	O
15	9	5	I	O	O	O	O	O
15	9	6	hope	O	O	O	O	O
15	9	7	everything	O	O	O	O	O
15	9	8	goes	O	O	O	O	O
15	9	9	well	O	O	O	O	O
15	9	10	during	O	O	O	O	O
15	9	11	your	O	O	O	O	O
15	9	12	appointment	O	O	O	O	O
15	9	13	.	O	O	O	O	O
16	1	1	How	O	O	O	O	O
16	1	2	was	O	O	O	O	O
16	1	3	your	O	O	O	O	O
16	1	4	day	O	O	O	O	O
16	1	5	today	O	O	O	O	O
16	1	6	,	O	O	O	O	O
16	1	7	getting	O	O	O	O	O
16	1	8	around	O	O	O	O	O
16	1	9	?	O	O	O	O	O
16	2	1	I	O	O	O	O	O
16	2	2	took	O	O	O	O	O
16	2	3	the	O	O	O	O	O
16	2	4	bus	O	O	O	O	O
16	2	5	to	O	O	O	O	O
16	2	6	visit	B-event	O	O	O	O
16	2	7	my	I-event	O	O	O	O
16	2	8	friend	I-event	O	O	O	O
16	2	9	this	B-time	O	O	O	O
16	2	10	morning	I-time	O	O	O	O
16	2	11	.	O	O	O	O	O
16	3	1	That	O	O	O	O	O
16	3	2	sounds	O	O	O	O	O
16	3	3	nice	O	O	O	O	O
16	3	4	!	O	O	O	O	O
16	3	5	When	O	O	O	O	O
16	3	6	does	O	O	O	O	O
16	3	7	the	O	O	O	O	O
16	3	8	bus	O	O	O	O	O
16	3	9	usually	O	O	O	O	O
16	3	10	come	O	O	O	O	O
16	3	11	?	O	O	O	O	O
16	4	1	It	O	O	O	O	O
16	4	2	arrives	O	O	O	O	O
16	4	3	at	O	O	O	O	O
16	4	4	the	O	O	O	O	O
16	4	5	stop	O	O	O	O	O
16	4	6	nearest	O	O	O	O	O
16	4	7	my	O	O	O	O	O
16	4	8	house	O	O	O	O	O
16	4	9	around	O	O	O	O	O
16	4	10	9	O	O	O	O	O
16	4	11	a.m.	O	O	O	O	O
16	5	1	Do	O	O	O	O	O
16	5	2	you	O	O	O	O	O
16	5	3	enjoy	O	O	O	O	O
16	5	4	taking	O	O	O	O	O
16	5	5	the	O	O	O	O	O
16	5	6	bus	O	O	O	O	O
16	5	7	for	O	O	O	O	O
16	5	8	your	O	O	O	O	O
16	5	9	travels	O	O	O	O	O
16	5	10	?	O	O	O	O	O
16	6	1	Yes	O	O	O	O	O
16	6	2	,	O	O	O	O	O
16	6	3	it	O	O	O	O	O
16	6	4	's	O	O	O	O	O
16	6	5	convenient	O	O	O	O	O
16	6	6	and	O	O	O	O	O
16	6	7	allows	O	O	O	O	O
16	6	8	me	O	O	O	O	O
16	6	9	to	O	O	O	O	O
16	6	10	relax	O	O	O	O	O
16	6	11	on	O	O	O	O	O
16	6	12	the	O	O	O	O	O
16	6	13	way	O	O	O	O	O
16	6	14	.	O	O	O	O	O
16	7	1	What	O	O	O	O	O
16	7	2	else	O	O	O	O	O
16	7	3	did	O	O	O	O	O
16	7	4	you	O	O	O	O	O
16	7	5	do	O	O	O	O	O
16	7	6	after	O	O	O	O	O
16	7	7	visiting	O	O	O	O	O
16	7	8	your	O	O	O	O	O
16	7	9	friend	O	O	O	O	O
16	7	10	?	O	O	O	O	O
16	8	1	I	O	O	O	O	O
16	8	2	went	O	B-event	O	O	O
16	8	3	for	O	I-event	O	O	O
16	8	4	a	O	I-event	O	O	O
16	8	5	gentle	O	I-event	O	O	O
16	8	6	walk	O	I-event	O	O	O
16	8	7	around	O	I-event	O	O	O
16	8	8	the	O	I-event	O	O	O
16	8	9	park	O	I-event	O	O	O
16	8	10	to	O	O	O	O	O
16	8	11	get	O	O	O	O	O
16	8	12	some	O	O	O	O	O
16	8	13	fresh	O	O	O	O	O
16	8	14	air	O	O	O	O	O
16	8	15	.	O	O	O	O	O
17	1	1	How	O	O	O	O	O
17	1	2	was	O	O	O	O	O
17	1	3	your	O	O	O	O	O
17	1	4	day	O	O	O	O	O
17	1	5	today	O	O	O	O	O
17	1	6	?	O	O	O	O	O
17	1	7	Any	O	O	O	O	O
17	1	8	exciting	O	O	O	O	O
17	1	9	events	O	O	O	O	O
17	1	10	happen	O	O	O	O	O
17	1	11	?	O	O	O	O	O
17	2	1	Well	O	O	O	O	O
17	2	2	,	O	O	O	O	O
17	2	3	I	O	O	O	O	O
17	2	4	took	B-event	O	O	O	O
17	2	5	a	I-event	O	O	O	O
17	2	6	peaceful	I-event	O	O	O	O
17	2	7	stroll	I-event	O	O	O	O
17	2	8	in	B-place	O	O	O	O
17	2	9	the	I-place	O	O	O	O
17	2	10	park	I-place	O	O	O	O
17	2	11	this	B-time	O	O	O	O
17	2	12	morning	I-time	O	O	O	O
17	2	13	.	O	O	O	O	O
17	3	1	That	O	O	O	O	O
17	3	2	sounds	O	O	O	O	O
17	3	3	refreshing	O	O	O	O	O
17	3	4	!	O	O	O	O	O
17	3	5	How	O	O	O	O	O
17	3	6	do	O	O	O	O	O
17	3	7	you	O	O	O	O	O
17	3	8	usually	O	O	O	O	O
17	3	9	spend	O	O	O	O	O
17	3	10	your	O	O	O	O	O
17	3	11	afternoons	O	O	O	O	O
17	3	12	?	O	O	O	O	O
17	4	1	I	O	O	O	O	O
17	4	2	usually	O	O	O	O	O
17	4	3	take	O	B-event	O	O	O
17	4	4	a	O	I-event	O	O	O
17	4	5	bus	O	I-event	O	O	O
17	4	6	to	O	I-event	O	O	O
17	4	7	visit	O	I-event	O	O	O
17	4	8	the	O	I-event	O	O	O
17	4	9	library	O	I-event	O	O	O
17	4	10	in	O	B-time	O	O	O
17	4	11	the	O	I-time	O	O	O
17	4	12	afternoons	O	I-time	O	O	O
17	4	13	.	O	O	O	O	O
17	5	1	Nice	O	O	O	O	O
17	5	2	,	O	O	O	O	O
17	5	3	reading	O	O	O	O	O
17	5	4	is	O	O	O	O	O
17	5	5	always	O	O	O	O	O
17	5	6	relaxing	O	O	O	O	O
17	5	7	.	O	O	O	O	O
17	5	8	And	O	O	O	O	O
17	5	9	in	O	O	O	O	O
17	5	10	the	O	O	O	O	O
17	5	11	evenings	O	O	O	O	O
17	5	12	,	O	O	O	O	O
17	5	13	what	O	O	O	O	O
17	5	14	do	O	O	O	O	O
17	5	15	you	O	O	O	O	O
17	5	16	do	O	O	O	O	O
17	5	17	?	O	O	O	O	O
17	6	1	In	O	O	O	O	O
17	6	2	the	O	O	B-time	O	O
17	6	3	evenings	O	O	I-time	O	O
17	6	4	,	O	O	I-time	O	O
17	6	5	I	O	O	O	O	O
17	6	6	enjoy	O	O	O	O	O
17	6	7	sitting	O	O	B-event	O	O
17	6	8	in	O	O	I-event	O	O
17	6	9	my	O	O	I-event	O	O
17	6	10	backyard	O	O	I-event	O	O
17	6	11	,	O	O	O	O	O
17	6	12	hearing	O	O	O	O	O
17	6	13	the	O	O	O	O	O
17	6	14	birds	O	O	O	O	O
17	6	15	sing	O	O	O	O	O
17	6	16	.	O	O	O	O	O
17	7	1	That	O	O	O	O	O
17	7	2	sounds	O	O	O	O	O
17	7	3	lovely	O	O	O	O	O
17	7	4	.	O	O	O	O	O
17	7	5	Have	O	O	O	O	O
17	7	6	you	O	O	O	O	O
17	7	7	been	O	O	O	O	O
17	7	8	planning	O	O	O	O	O
17	7	9	any	O	O	O	O	O
17	7	10	special	O	O	O	O	O
17	7	11	trips	O	O	O	O	O
17	7	12	lately	O	O	O	O	O
17	7	13	?	O	O	O	O	O
17	8	1	Yes	O	O	O	O	O
17	8	2	,	O	O	O	O	O
17	8	3	I	O	O	O	O	O
17	8	4	am	O	O	O	O	O
17	8	5	looking	O	O	O	O	O
17	8	6	forward	O	O	O	O	O
17	8	7	to	O	O	O	O	O
17	8	8	an	O	O	O	B-event	O
17	8	9	upcoming	O	O	O	I-event	O
17	8	10	train	O	O	O	I-event	O
17	8	11	journey	O	O	O	I-event	O
17	8	12	with	O	O	O	B-participants	O
17	8	13	my	O	O	O	I-participants	O
17	8	14	family	O	O	O	I-participants	O
17	8	15	.	O	O	O	O	O
17	9	1	Train	O	O	O	O	O
17	9	2	rides	O	O	O	O	O
17	9	3	can	O	O	O	O	O
17	9	4	be	O	O	O	O	O
17	9	5	so	O	O	O	O	O
17	9	6	enjoyable	O	O	O	O	O
17	9	7	.	O	O	O	O	O
17	9	8	I	O	O	O	O	O
17	9	9	hope	O	O	O	O	O
17	9	10	you	O	O	O	O	O
18	1	1	How	O	O	O	O	O
18	1	2	was	O	O	O	O	O
18	1	3	your	O	O	O	O	O
18	1	4	day	O	O	O	O	O
18	1	5	,	O	O	O	O	O
18	1	6	did	O	O	O	O	O
18	1	7	you	O	O	O	O	O
18	1	8	have	O	O	O	O	O
18	1	9	any	O	O	O	O	O
18	1	10	interesting	O	O	O	O	O
18	1	11	activities	O	O	O	O	O
18	1	12	?	O	O	O	O	O
18	2	1	Yes	O	O	O	O	O
18	2	2	,	O	O	O	O	O
18	2	3	I	O	O	O	O	O
18	2	4	took	B-event	O	O	O	O
18	2	5	a	I-event	O	O	O	O
18	2	6	long	I-event	O	O	O	O
18	2	7	walk	I-event	O	O	O	O
18	2	8	in	B-place	O	O	O	O
18	2	9	the	I-place	O	O	O	O
18	2	10	park	I-place	O	O	O	O
18	2	11	this	B-time	O	O	O	O
18	2	12	morning	I-time	O	O	O	O
18	2	13	.	O	O	O	O	O
18	3	1	That	O	O	O	O	O
18	3	2	sounds	O	O	O	O	O
18	3	3	refreshing	O	O	O	O	O
18	3	4	!	O	O	O	O	O
18	3	5	How	O	O	O	O	O
18	3	6	often	O	O	O	O	O
18	3	7	do	O	O	O	O	O
18	3	8	you	O	O	O	O	O
18	3	9	walk	O	O	O	O	O
18	3	10	in	O	O	O	O	O
18	3	11	the	O	O	O	O	O
18	3	12	park	O	O	O	O	O
18	3	13	?	O	O	O	O	O
18	4	1	I	O	O	O	O	O
18	4	2	try	O	O	O	O	O
18	4	3	to	O	O	O	O	O
18	4	4	walk	O	O	O	O	O
18	4	5	every	O	O	O	O	O
18	4	6	morning	O	O	O	O	O
18	4	7	,	O	O	O	O	O
18	4	8	it	O	O	O	O	O
18	4	9	helps	O	O	O	O	O
18	4	10	me	O	O	O	O	O
18	4	11	get	O	O	O	O	O
18	4	12	some	O	O	O	O	O
18	4	13	fresh	O	O	O	O	O
18	4	14	air	O	O	O	O	O
18	4	15	and	O	O	O	O	O
18	4	16	exercise	O	O	O	O	O
18	4	17	.	O	O	O	O	O
18	5	1	That	O	O	O	O	O
18	5	2	's	O	O	O	O	O
18	5	3	great	O	O	O	O	O
18	5	4	for	O	O	O	O	O
18	5	5	staying	O	O	O	O	O
18	5	6	active	O	O	O	O	O
18	5	7	.	O	O	O	O	O
18	5	8	Do	O	O	O	O	O
18	5	9	you	O	O	O	O	O
18	5	10	need	O	O	O	O	O
18	5	11	any	O	O	O	O	O
18	5	12	assistance	O	O	O	O	O
18	5	13	while	O	O	O	O	O
18	5	14	walking	O	O	O	O	O
18	5	15	?	O	O	O	O	O
18	6	1	Not	O	O	O	O	O
18	6	2	really	O	O	O	O	O
18	6	3	,	O	O	O	O	O
18	6	4	I	O	O	O	O	O
18	6	5	go	O	O	O	O	O
18	6	6	at	O	O	O	O	O
18	6	7	my	O	O	O	O	O
18	6	8	own	O	O	O	O	O
18	6	9	pace	O	O	O	O	O
18	6	10	,	O	O	O	O	O
18	6	11	and	O	O	O	O	O
18	6	12	it	O	O	O	O	O
18	6	13	's	O	O	O	O	O
18	6	14	nice	O	O	O	O	O
18	6	15	having	O	O	O	O	O
18	6	16	time	O	O	O	O	O
18	6	17	to	O	O	O	O	O
18	6	18	myself	O	O	O	O	O
18	6	19	.	O	O	O	O	O
18	7	1	It	O	O	O	O	O
18	7	2	's	O	O	O	O	O
18	7	3	important	O	O	O	O	O
18	7	4	to	O	O	O	O	O
18	7	5	have	O	O	O	O	O
18	7	6	that	O	O	O	O	O
18	7	7	independence	O	O	O	O	O
18	7	8	.	O	O	O	O	O
18	7	9	What	O	O	O	O	O
18	7	10	other	O	O	O	O	O
18	7	11	activities	O	O	O	O	O
18	7	12	do	O	O	O	O	O
18	7	13	you	O	O	O	O	O
18	7	14	enjoy	O	O	O	O	O
18	7	15	during	O	O	O	O	O
18	7	16	the	O	O	O	O	O
18	7	17	day	O	O	O	O	O
18	7	18	?	O	O	O	O	O
18	8	1	I	O	O	O	O	O
18	8	2	usually	O	O	O	O	O
18	8	3	go	O	B-event	O	O	O
18	8	4	swimming	O	I-event	O	O	O
18	8	5	in	O	B-time	O	O	O
18	8	6	the	O	I-time	O	O	O
18	8	7	afternoon	O	I-time	O	O	O
18	8	8	,	O	O	O	O	O
18	8	9	it	O	O	O	O	O
18	8	10	's	O	O	O	O	O
18	8	11	relaxing	O	O	O	O	O
18	8	12	and	O	O	O	O	O
18	8	13	good	O	O	O	O	O
18	8	14	for	O	O	O	O	O
18	8	15	my	O	O	O	O	O
18	8	16	mobility	O	O	O	O	O
18	8	17	.	O	O	O	O	O
19	1	1	How	O	O	O	O	O
19	1	2	was	O	O	O	O	O
19	1	3	your	O	O	O	O	O
19	1	4	day	O	O	O	O	O
19	1	5	today	O	O	O	O	O
19	1	6	,	O	O	O	O	O
19	1	7	did	O	O	O	O	O
19	1	8	you	O	O	O	O	O
19	1	9	do	O	O	O	O	O
19	1	10	anything	O	O	O	O	O
19	1	11	interesting	O	O	O	O	O
19	1	12	?	O	O	O	O	O
19	2	1	Well	O	O	O	O	O
19	2	2	,	O	O	O	O	O
19	2	3	this	B-time	O	O	O	O
19	2	4	morning	I-time	O	O	O	O
19	2	5	,	O	O	O	O	O
19	2	6	I	B-participants	O	O	O	O
19	2	7	took	B-event	O	O	O	O
19	2	8	a	I-event	O	O	O	O
19	2	9	nice	I-event	O	O	O	O
19	2	10	walk	I-event	O	O	O	O
19	2	11	in	B-place	O	O	O	O
19	2	12	the	I-place	O	O	O	O
19	2	13	park	I-place	O	O	O	O
19	2	14	near	I-place	O	O	O	O
19	2	15	my	I-place	O	O	O	O
19	2	16	house	I-place	O	O	O	O
19	2	17	.	O	O	O	O	O
19	3	1	That	O	O	O	O	O
19	3	2	sounds	O	O	O	O	O
19	3	3	lovely	O	O	O	O	O
19	3	4	,	O	O	O	O	O
19	3	5	how	O	O	O	O	O
19	3	6	far	O	O	O	O	O
19	3	7	do	O	O	O	O	O
19	3	8	you	O	O	O	O	O
19	3	9	usually	O	O	O	O	O
19	3	10	walk	O	O	O	O	O
19	3	11	?	O	O	O	O	O
19	4	1	I	O	O	O	O	O
19	4	2	usually	O	O	O	O	O
19	4	3	walk	O	O	O	O	O
19	4	4	for	O	O	O	O	O
19	4	5	about	O	O	O	O	O
19	4	6	30	O	O	O	O	O
19	4	7	minutes	O	O	O	O	O
19	4	8	,	O	O	O	O	O
19	4	9	it	O	O	O	O	O
19	4	10	helps	O	O	O	O	O
19	4	11	me	O	O	O	O	O
19	4	12	stay	O	O	O	O	O
19	4	13	active	O	O	O	O	O
19	4	14	.	O	O	O	O	O
19	5	1	That	O	O	O	O	O
19	5	2	's	O	O	O	O	O
19	5	3	great	O	O	O	O	O
19	5	4	for	O	O	O	O	O
19	5	5	your	O	O	O	O	O
19	5	6	mobility	O	O	O	O	O
19	5	7	.	O	O	O	O	O
19	5	8	Do	O	O	O	O	O
19	5	9	you	O	O	O	O	O
19	5	10	do	O	O	O	O	O
19	5	11	anything	O	O	O	O	O
19	5	12	else	O	O	O	O	O
19	5	13	to	O	O	O	O	O
19	5	14	stay	O	O	O	O	O
19	5	15	mobile	O	O	O	O	O
19	5	16	?	O	O	O	O	O
19	6	1	Yes	O	O	O	O	O
19	6	2	,	O	O	O	O	O
19	6	3	I	O	B-participants	O	O	O
19	6	4	also	O	O	O	O	O
19	6	5	do	O	B-event	O	O	O
19	6	6	some	O	I-event	O	O	O
19	6	7	light	O	I-event	O	O	O
19	6	8	stretching	O	I-event	O	O	O
19	6	9	exercises	O	I-event	O	O	O
19	6	10	at	O	B-place	O	O	O
19	6	11	home	O	I-place	O	O	O
19	6	12	to	O	O	O	O	O
19	6	13	keep	O	O	O	O	O
19	6	14	my	O	O	O	O	O
19	6	15	muscles	O	O	O	O	O
19	6	16	flexible	O	O	O	O	O
19	6	17	.	O	O	O	O	O
19	7	1	That	O	O	O	O	O
19	7	2	's	O	O	O	O	O
19	7	3	a	O	O	O	O	O
19	7	4	good	O	O	O	O	O
19	7	5	routine	O	O	O	O	O
19	7	6	to	O	O	O	O	O
19	7	7	have	O	O	O	O	O
19	7	8	.	O	O	O	O	O
19	7	9	Have	O	O	O	O	O
19	7	10	you	O	O	O	O	O
19	7	11	thought	O	O	O	O	O
19	7	12	about	O	O	O	O	O
19	7	13	trying	O	O	O	O	O
19	7	14	any	O	O	O	O	O
19	7	15	other	O	O	O	O	O
19	7	16	mobility	O	O	O	O	O
19	7	17	exercises	O	O	O	O	O
19	7	18	?	O	O	O	O	O
19	8	1	Hmm	O	O	O	O	O
19	8	2	,	O	O	O	O	O
19	8	3	maybe	O	O	O	O	O
19	8	4	I	O	O	B-participants	O	O
19	8	5	could	O	O	O	O	O
19	8	6	look	O	O	B-event	O	O
19	8	7	into	O	O	I-event	O	O
19	8	8	joining	O	O	I-event	O	O
19	8	9	a	O	O	I-event	O	O
19	8	10	local	O	O	I-event	O	O
19	8	11	exercise	O	O	I-event	O	O
19	8	12	class	O	O	I-event	O	O
19	8	13	for	O	O	I-event	O	O
19	8	14	seniors	O	O	I-event	O	O
19	8	15	.	O	O	I-event	O	O
20	1	1	How	O	O	O	O	O
20	1	2	was	O	O	O	O	O
20	1	3	your	O	O	O	O	O
20	1	4	day	O	O	O	O	O
20	1	5	today	O	O	O	O	O
20	1	6	?	O	O	O	O	O
20	2	1	I	O	O	O	O	O
20	2	2	went	B-event	O	O	O	O
20	2	3	for	I-event	O	O	O	O
20	2	4	a	I-event	O	O	O	O
20	2	5	walk	I-event	O	O	O	O
20	2	6	around	B-place	O	O	O	O
20	2	7	the	I-place	O	O	O	O
20	2	8	park	I-place	O	O	O	O
20	2	9	this	B-time	O	O	O	O
20	2	10	morning	I-time	O	O	O	O
20	2	11	.	O	O	O	O	O
20	3	1	That	O	O	O	O	O
20	3	2	's	O	O	O	O	O
20	3	3	great	O	O	O	O	O
20	3	4	!	O	O	O	O	O
20	3	5	How	O	O	O	O	O
20	3	6	far	O	O	O	O	O
20	3	7	did	O	O	O	O	O
20	3	8	you	O	O	O	O	O
20	3	9	walk	O	O	O	O	O
20	3	10	?	O	O	O	O	O
20	4	1	Just	O	O	O	O	O
20	4	2	a	O	O	O	O	O
20	4	3	short	O	O	O	O	O
20	4	4	walk	O	O	O	O	O
20	4	5	,	O	O	O	O	O
20	4	6	around	O	O	O	O	O
20	4	7	the	O	O	O	O	O
20	4	8	perimeter	O	O	O	O	O
20	4	9	of	O	O	O	O	O
20	4	10	the	O	O	O	O	O
20	4	11	park	O	O	O	O	O
20	4	12	.	O	O	O	O	O
20	5	1	Did	O	O	O	O	O
20	5	2	you	O	O	O	O	O
20	5	3	take	O	O	O	O	O
20	5	4	your	O	O	O	O	O
20	5	5	usual	O	O	O	O	O
20	5	6	route	O	O	O	O	O
20	5	7	?	O	O	O	O	O
20	6	1	Yes	O	O	O	O	O
20	6	2	,	O	O	O	O	O
20	6	3	I	O	O	O	O	O
20	6	4	always	O	O	O	O	O
20	6	5	follow	O	O	O	O	O
20	6	6	the	O	O	O	O	O
20	6	7	same	O	O	O	O	O
20	6	8	path	O	O	O	O	O
20	6	9	.	O	O	O	O	O
20	7	1	It	O	O	O	O	O
20	7	2	's	O	O	O	O	O
20	7	3	nice	O	O	O	O	O
20	7	4	to	O	O	O	O	O
20	7	5	have	O	O	O	O	O
20	7	6	a	O	O	O	O	O
20	7	7	routine	O	O	O	O	O
20	7	8	.	O	O	O	O	O
20	7	9	How	O	O	O	O	O
20	7	10	did	O	O	O	O	O
20	7	11	you	O	O	O	O	O
20	7	12	feel	O	O	O	O	O
20	7	13	afterwards	O	O	O	O	O
20	7	14	?	O	O	O	O	O
20	8	1	I	O	O	O	O	O
20	8	2	felt	O	O	O	O	O
20	8	3	better	O	O	O	O	O
20	8	4	,	O	O	O	O	O
20	8	5	more	O	O	O	O	O
20	8	6	energized	O	O	O	O	O
20	8	7	.	O	O	O	O	O
20	9	1	That	O	O	O	O	O
20	9	2	's	O	O	O	O	O
20	9	3	wonderful	O	O	O	O	O
20	9	4	to	O	O	O	O	O
20	9	5	hear	O	O	O	O	O
20	9	6	.	O	O	O	O	O
20	9	7	Being	O	O	O	O	O
20	9	8	active	O	O	O	O	O
20	9	9	can	O	O	O	O	O
20	9	10	do	O	O	O	O	O
20	9	11	wonders	O	O	O	O	O
20	9	12	for	O	O	O	O	O
20	9	13	your	O	O	O	O	O
20	9	14	well	O	O	O	O	O
20	9	15	-	O	O	O	O	O
20	9	16	being	O	O	O	O	O
20	9	17	.	O	O	O	O	O
21	1	1	How	O	O	O	O	O
21	1	2	was	O	O	O	O	O
21	1	3	your	O	O	O	O	O
21	1	4	day	O	O	O	O	O
21	1	5	,	O	O	O	O	O
21	1	6	Ms.	O	O	O	O	O
21	1	7	Anderson	O	O	O	O	O
21	1	8	?	O	O	O	O	O
21	2	1	Oh	O	O	O	O	O
21	2	2	,	O	O	O	O	O
21	2	3	it	O	O	O	O	O
21	2	4	was	O	O	O	O	O
21	2	5	quite	O	O	O	O	O
21	2	6	eventful	O	O	O	O	O
21	2	7	.	O	O	O	O	O
21	2	8	This	B-time	O	O	O	O
21	2	9	morning	I-time	O	O	O	O
21	2	10	,	O	O	O	O	O
21	2	11	I	O	O	O	O	O
21	2	12	had	O	O	O	O	O
21	2	13	my	O	O	O	O	O
21	2	14	daily	B-event	O	O	O	O
21	2	15	walk	I-event	O	O	O	O
21	2	16	in	O	O	O	O	O
21	2	17	the	B-place	O	O	O	O
21	2	18	park	I-place	O	O	O	O
21	2	19	.	O	O	O	O	O
21	3	1	That	O	O	O	O	O
21	3	2	's	O	O	O	O	O
21	3	3	great	O	O	O	O	O
21	3	4	to	O	O	O	O	O
21	3	5	hear	O	O	O	O	O
21	3	6	.	O	O	O	O	O
21	3	7	How	O	O	O	O	O
21	3	8	long	O	O	O	O	O
21	3	9	do	O	O	O	O	O
21	3	10	you	O	O	O	O	O
21	3	11	usually	O	O	O	O	O
21	3	12	walk	O	O	O	O	O
21	3	13	for	O	O	O	O	O
21	3	14	?	O	O	O	O	O
21	4	1	I	O	O	O	O	O
21	4	2	walk	O	O	O	O	O
21	4	3	for	O	O	O	O	O
21	4	4	about	O	O	O	O	O
21	4	5	30	O	O	O	O	O
21	4	6	minutes	O	O	O	O	O
21	4	7	every	O	O	O	O	O
21	4	8	morning	O	O	O	O	O
21	4	9	to	O	O	O	O	O
21	4	10	stay	O	O	O	O	O
21	4	11	active	O	O	O	O	O
21	4	12	.	O	O	O	O	O
21	5	1	Impressive	O	O	O	O	O
21	5	2	!	O	O	O	O	O
21	5	3	What	O	O	O	O	O
21	5	4	else	O	O	O	O	O
21	5	5	did	O	O	O	O	O
21	5	6	you	O	O	O	O	O
21	5	7	do	O	O	O	O	O
21	5	8	today	O	O	O	O	O
21	5	9	?	O	O	O	O	O
21	6	1	I	O	O	O	O	O
21	6	2	took	O	O	O	O	O
21	6	3	the	O	O	O	O	O
21	6	4	bus	O	O	O	O	O
21	6	5	to	O	O	O	O	O
21	6	6	go	O	O	O	O	O
21	6	7	to	O	O	O	O	O
21	6	8	the	O	B-place	O	O	O
21	6	9	grocery	O	I-place	O	O	O
21	6	10	store	O	I-place	O	O	O
21	6	11	and	O	O	O	O	O
21	6	12	did	O	O	O	O	O
