conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7	event8
39	2	1	Well	O	O	O	O	O			
39	2	2	,	O	O	O	O	O			
39	2	3	I	O	O	O	O	O			
39	2	4	usually	O	O	O	O	O			
39	2	5	shower	B-event	O	O	O	O			
39	2	6	in	B-time	O	O	O	O			
39	2	7	the	I-time	O	O	O	O			
39	2	8	morning	I-time	O	O	O	O			
39	2	9	and	O	O	O	O	O			
39	2	10	brush	O	B-event	O	O	O			
39	2	11	my	O	I-event	O	O	O			
39	2	12	teeth	O	I-event	O	O	O			
39	2	13	before	O	B-time	O	O	O			
39	2	14	bed	O	I-time	O	O	O			
39	2	15	.	O	O	O	O	O			
39	3	1	That	O	O	O	O	O			
39	3	2	sounds	O	O	O	O	O			
39	3	3	like	O	O	O	O	O			
39	3	4	a	O	O	O	O	O			
39	3	5	good	O	O	O	O	O			
39	3	6	routine	O	O	O	O	O			
39	3	7	.	O	O	O	O	O			
39	3	8	Do	O	O	O	O	O			
39	3	9	you	O	O	O	O	O			
39	3	10	also	O	O	O	O	O			
39	3	11	take	O	O	O	O	O			
39	3	12	your	O	O	O	O	O			
39	3	13	medication	O	O	O	O	O			
39	3	14	regularly	O	O	O	O	O			
39	3	15	?	O	O	O	O	O			
39	4	1	Yes	O	O	O	O	O			
39	4	2	,	O	O	O	O	O			
39	4	3	I	O	O	O	O	O			
39	4	4	make	O	O	O	O	O			
39	4	5	sure	O	O	O	O	O			
39	4	6	to	O	O	O	O	O			
39	4	7	take	O	O	B-event	O	O			
39	4	8	my	O	O	I-event	O	O			
39	4	9	pills	O	O	I-event	O	O			
39	4	10	after	O	O	B-time	O	O			
39	4	11	breakfast	O	O	I-time	O	O			
39	4	12	every	O	O	I-time	O	O			
39	4	13	day	O	O	I-time	O	O			
39	4	14	.	O	O	O	O	O			
39	5	1	That	O	O	O	O	O			
39	5	2	's	O	O	O	O	O			
39	5	3	important	O	O	O	O	O			
39	5	4	for	O	O	O	O	O			
39	5	5	your	O	O	O	O	O			
39	5	6	health	O	O	O	O	O			
39	5	7	.	O	O	O	O	O			
39	5	8	How	O	O	O	O	O			
39	5	9	about	O	O	O	O	O			
39	5	10	your	O	O	O	O	O			
39	5	11	meals	O	O	O	O	O			
39	5	12	?	O	O	O	O	O			
39	5	13	Do	O	O	O	O	O			
39	5	14	you	O	O	O	O	O			
39	5	15	prepare	O	O	O	O	O			
39	5	16	your	O	O	O	O	O			
39	5	17	own	O	O	O	O	O			
39	5	18	food	O	O	O	O	O			
39	5	19	?	O	O	O	O	O			
39	6	1	I	O	O	O	O	O			
39	6	2	try	O	O	O	O	O			
39	6	3	to	O	O	O	O	O			
39	6	4	cook	O	O	O	B-event	O			
39	6	5	simple	O	O	O	I-event	O			
39	6	6	meals	O	O	O	I-event	O			
39	6	7	for	O	O	O	O	O			
39	6	8	myself	O	O	O	B-participants	O			
39	6	9	,	O	O	O	O	O			
39	6	10	usually	O	O	O	B-time	O			
39	6	11	for	O	O	O	I-time	O			
39	6	12	dinner	O	O	O	I-time	O			
39	6	13	.	O	O	O	O	O			
39	7	1	That	O	O	O	O	O			
39	7	2	's	O	O	O	O	O			
39	7	3	good	O	O	O	O	O			
39	7	4	to	O	O	O	O	O			
39	7	5	hear	O	O	O	O	O			
39	7	6	.	O	O	O	O	O			
39	7	7	And	O	O	O	O	O			
39	7	8	are	O	O	O	O	O			
39	7	9	you	O	O	O	O	O			
39	7	10	able	O	O	O	O	O			
39	7	11	to	O	O	O	O	O			
39	7	12	get	O	O	O	O	O			
39	7	13	enough	O	O	O	O	O			
39	7	14	rest	O	O	O	O	O			
39	7	15	at	O	O	O	O	O			
39	7	16	night	O	O	O	O	O			
39	7	17	?	O	O	O	O	O			
39	8	1	Yes	O	O	O	O	O			
39	8	2	,	O	O	O	O	O			
39	8	3	I	O	O	O	O	O			
39	8	4	make	O	O	O	O	O			
39	8	5	sure	O	O	O	O	O			
39	8	6	to	O	O	O	O	O			
39	8	7	go	O	O	O	O	B-event			
39	8	8	to	O	O	O	O	I-event			
39	8	9	bed	O	O	O	O	I-event			
39	8	10	early	O	O	O	O	I-event			
39	8	11	and	O	O	O	O	O			
39	8	12	get	O	O	O	O	O	B-event		
39	8	13	a	O	O	O	O	O	I-event		
39	8	14	good	O	O	O	O	O	I-event		
39	8	15	night	O	O	O	O	O	I-event		
39	8	16	's	O	O	O	O	O	I-event		
39	8	17	sleep.‍‍	O	O	O	O	O	I-event		
40	1	1	Have	O	O	O	O	O			
40	1	2	you	O	O	O	O	O			
40	1	3	been	O	O	O	O	O			
40	1	4	managing	O	O	O	O	O			
40	1	5	well	O	O	O	O	O			
40	1	6	with	O	O	O	O	O			
40	1	7	your	O	O	O	O	O			
40	1	8	self	O	O	O	O	O			
40	1	9	-	O	O	O	O	O			
40	1	10	care	O	O	O	O	O			
40	1	11	routine	O	O	O	O	O			
40	1	12	lately	O	O	O	O	O			
40	1	13	?	O	O	O	O	O			
40	2	1	Oh	O	O	O	O	O			
40	2	2	yes	O	O	O	O	O			
40	2	3	,	O	O	O	O	O			
40	2	4	I	O	O	O	O	O			
40	2	5	try	O	O	O	O	O			
40	2	6	my	O	O	O	O	O			
40	2	7	best	O	O	O	O	O			
40	2	8	to	O	O	O	O	O			
40	2	9	maintain	O	O	O	O	O			
40	2	10	it	O	O	O	O	O			
40	2	11	as	O	O	O	O	O			
40	2	12	much	O	O	O	O	O			
40	2	13	as	O	O	O	O	O			
40	2	14	I	O	O	O	O	O			
40	2	15	can	O	O	O	O	O			
40	2	16	.	O	O	O	O	O			
40	3	1	When	O	O	O	O	O			
40	3	2	do	O	O	O	O	O			
40	3	3	you	O	O	O	O	O			
40	3	4	usually	O	O	O	O	O			
40	3	5	have	B-event	O	O	O	O			
40	3	6	a	I-event	O	O	O	O			
40	3	7	bath	I-event	O	O	O	O			
40	3	8	each	O	O	O	O	O			
40	3	9	day	O	O	O	O	O			
40	3	10	?	O	O	O	O	O			
40	4	1	I	O	O	O	O	O			
40	4	2	prefer	O	O	O	O	O			
40	4	3	to	O	O	O	O	O			
40	4	4	have	O	O	O	O	O			
40	4	5	a	O	O	O	O	O			
40	4	6	bath	O	O	O	O	O			
40	4	7	in	B-time	O	O	O	O			
40	4	8	the	I-time	O	O	O	O			
40	4	9	evening	I-time	O	O	O	O			
40	4	10	before	I-time	O	O	O	O			
40	4	11	dinner	I-time	O	O	O	O			
40	4	12	.	O	O	O	O	O			
40	5	1	How	O	O	O	O	O			
40	5	2	about	O	O	O	O	O			
40	5	3	cleaning	O	O	O	O	O			
40	5	4	and	O	O	O	O	O			
40	5	5	changing	O	O	O	O	O			
40	5	6	your	O	O	O	O	O			
40	5	7	clothes	O	O	O	O	O			
40	5	8	afterwards	O	O	O	O	O			
40	5	9	?	O	O	O	O	O			
40	6	1	I	O	O	O	O	O			
40	6	2	change	O	B-event	O	O	O			
40	6	3	into	O	I-event	O	O	O			
40	6	4	fresh	O	I-event	O	O	O			
40	6	5	clothes	O	I-event	O	O	O			
40	6	6	after	O	B-time	O	O	O			
40	6	7	the	O	I-time	O	O	O			
40	6	8	bath	O	I-time	O	O	O			
40	6	9	,	O	O	O	O	O			
40	6	10	it	O	O	O	O	O			
40	6	11	helps	O	O	O	O	O			
40	6	12	me	O	O	O	O	O			
40	6	13	feel	O	O	O	O	O			
40	6	14	refreshed	O	O	O	O	O			
40	6	15	.	O	O	O	O	O			
40	7	1	Do	O	O	O	O	O			
40	7	2	you	O	O	O	O	O			
40	7	3	find	O	O	O	O	O			
40	7	4	it	O	O	O	O	O			
40	7	5	easy	O	O	O	O	O			
40	7	6	to	O	O	O	O	O			
40	7	7	brush	O	O	O	O	O			
40	7	8	your	O	O	O	O	O			
40	7	9	teeth	O	O	O	O	O			
40	7	10	every	O	O	O	O	O			
40	7	11	day	O	O	O	O	O			
40	7	12	?	O	O	O	O	O			
40	8	1	Yes	O	O	O	O	O			
40	8	2	,	O	O	O	O	O			
40	8	3	I	O	O	O	O	O			
40	8	4	've	O	O	O	O	O			
40	8	5	been	O	O	O	O	O			
40	8	6	brushing	O	O	B-event	O	O			
40	8	7	my	O	O	I-event	O	O			
40	8	8	teeth	O	O	I-event	O	O			
40	8	9	twice	O	O	B-time	O	O			
40	8	10	a	O	O	I-time	O	O			
40	8	11	day	O	O	I-time	O	O			
40	8	12	without	O	O	O	O	O			
40	8	13	any	O	O	O	O	O			
40	8	14	issues	O	O	O	O	O			
40	8	15	.	O	O	O	O	O			
40	9	1	That	O	O	O	O	O			
40	9	2	's	O	O	O	O	O			
40	9	3	great	O	O	O	O	O			
40	9	4	to	O	O	O	O	O			
40	9	5	hear	O	O	O	O	O			
40	9	6	,	O	O	O	O	O			
40	9	7	keeping	O	O	O	O	O			
40	9	8	up	O	O	O	O	O			
40	9	9	with	O	O	O	O	O			
40	9	10	self	O	O	O	O	O			
40	9	11	-	O	O	O	O	O			
40	9	12	care	O	O	O	O	O			
40	9	13	is	O	O	O	O	O			
40	9	14	so	O	O	O	O	O			
40	9	15	important	O	O	O	O	O			
40	9	16	!	O	O	O	O	O			
41	1	1	How	O	O	O	O	O			
41	1	2	are	O	O	O	O	O			
41	1	3	you	O	O	O	O	O			
41	1	4	feeling	O	O	O	O	O			
41	1	5	today	O	O	O	O	O			
41	1	6	,	O	O	O	O	O			
41	1	7	have	O	O	O	O	O			
41	1	8	you	O	O	O	O	O			
41	1	9	been	O	O	O	O	O			
41	1	10	doing	O	O	O	O	O			
41	1	11	okay	O	O	O	O	O			
41	1	12	with	O	O	O	O	O			
41	1	13	all	O	O	O	O	O			
41	1	14	your	O	O	O	O	O			
41	1	15	daily	O	O	O	O	O			
41	1	16	tasks	O	O	O	O	O			
41	1	17	?	O	O	O	O	O			
41	2	1	I	B-participants	O	O	O	O			
41	2	2	've	O	O	O	O	O			
41	2	3	been	O	O	O	O	O			
41	2	4	managing	O	O	O	O	O			
41	2	5	,	O	O	O	O	O			
41	2	6	but	O	O	O	O	O			
41	2	7	sometimes	O	O	O	O	O			
41	2	8	I	O	O	O	O	O			
41	2	9	struggle	O	O	O	O	O			
41	2	10	with	O	O	O	O	O			
41	2	11	cleaning	B-event	O	O	O	O			
41	2	12	menstruation	I-event	O	O	O	O			
41	2	13	.	O	O	O	O	O			
41	3	1	I	O	O	O	O	O			
41	3	2	understand	O	O	O	O	O			
41	3	3	that	O	O	O	O	O			
41	3	4	can	O	O	O	O	O			
41	3	5	be	O	O	O	O	O			
41	3	6	difficult	O	O	O	O	O			
41	3	7	.	O	O	O	O	O			
41	3	8	When	O	O	O	O	O			
41	3	9	do	O	O	O	O	O			
41	3	10	you	O	O	O	O	O			
41	3	11	usually	O	O	O	O	O			
41	3	12	have	O	O	O	O	O			
41	3	13	to	O	O	O	O	O			
41	3	14	do	O	O	O	O	O			
41	3	15	that	O	O	O	O	O			
41	3	16	?	O	O	O	O	O			
41	4	1	It	O	O	O	O	O			
41	4	2	happens	O	O	O	O	O			
41	4	3	once	B-time	O	O	O	O			
41	4	4	a	I-time	O	O	O	O			
41	4	5	month	I-time	O	O	O	O			
41	4	6	,	O	O	O	O	O			
41	4	7	and	O	O	O	O	O			
41	4	8	I	O	O	O	O	O			
41	4	9	try	O	O	O	O	O			
41	4	10	to	O	O	O	O	O			
41	4	11	be	O	O	O	O	O			
41	4	12	careful	O	O	O	O	O			
41	4	13	when	O	O	O	O	O			
41	4	14	I	O	B-participants	O	O	O			
41	4	15	'm	O	O	O	O	O			
41	4	16	changing	O	B-event	O	O	O			
41	4	17	.	O	O	O	O	O			
41	5	1	That	O	O	O	O	O			
41	5	2	sounds	O	O	O	O	O			
41	5	3	like	O	O	O	O	O			
41	5	4	it	O	O	O	O	O			
41	5	5	requires	O	O	O	O	O			
41	5	6	some	O	O	O	O	O			
41	5	7	extra	O	O	O	O	O			
41	5	8	attention	O	O	O	O	O			
41	5	9	.	O	O	O	O	O			
41	5	10	How	O	O	O	O	O			
41	5	11	do	O	O	O	O	O			
41	5	12	you	O	O	O	O	O			
41	5	13	ensure	O	O	O	O	O			
41	5	14	you	O	O	O	O	O			
41	5	15	're	O	O	O	O	O			
41	5	16	comfortable	O	O	O	O	O			
41	5	17	during	O	O	O	O	O			
41	5	18	that	O	O	O	O	O			
41	5	19	time	O	O	O	O	O			
41	5	20	?	O	O	O	O	O			
41	6	1	I	O	O	B-participants	O	O			
41	6	2	make	O	O	O	O	O			
41	6	3	sure	O	O	O	O	O			
41	6	4	I	O	O	O	O	O			
41	6	5	have	O	O	O	O	O			
41	6	6	some	O	O	O	O	O			
41	6	7	rest	O	O	B-event	O	O			
41	6	8	after	O	O	B-time	O	O			
41	6	9	changing	O	O	I-time	O	O			
41	6	10	.	O	O	O	O	O			
41	7	1	That	O	O	O	O	O			
41	7	2	's	O	O	O	O	O			
41	7	3	important	O	O	O	O	O			
41	7	4	.	O	O	O	O	O			
41	7	5	Have	O	O	O	O	O			
41	7	6	you	O	O	O	O	O			
41	7	7	found	O	O	O	O	O			
41	7	8	any	O	O	O	O	O			
41	7	9	helpful	O	O	O	O	O			
41	7	10	tips	O	O	O	O	O			
41	7	11	to	O	O	O	O	O			
41	7	12	make	O	O	O	O	O			
41	7	13	the	O	O	O	O	O			
41	7	14	process	O	O	O	O	O			
41	7	15	easier	O	O	O	O	O			
41	7	16	for	O	O	O	O	O			
41	7	17	yourself	O	O	O	O	O			
41	7	18	?	O	O	O	O	O			
41	8	1	Yes	O	O	O	O	O			
41	8	2	,	O	O	O	O	O			
41	8	3	using	O	O	O	O	O			
41	8	4	sanitary	O	O	O	O	O			
41	8	5	wipes	O	O	O	O	O			
41	8	6	helps	O	O	O	O	O			
41	8	7	keep	O	O	O	O	O			
41	8	8	things	O	O	O	O	O			
41	8	9	clean	O	O	O	O	O			
41	8	10	and	O	O	O	O	O			
41	8	11	fresh	O	O	O	O	O			
41	8	12	.	O	O	O	O	O			
42	1	1	How	O	O	O	O	O			
42	1	2	are	O	O	O	O	O			
42	1	3	you	O	O	O	O	O			
42	1	4	managing	O	O	O	O	O			
42	1	5	your	O	O	O	O	O			
42	1	6	daily	O	O	O	O	O			
42	1	7	routine	O	O	O	O	O			
42	1	8	?	O	O	O	O	O			
42	2	1	Every	B-time	O	O	O	O			
42	2	2	morning	I-time	O	O	O	O			
42	2	3	I	O	O	O	O	O			
42	2	4	make	O	O	O	O	O			
42	2	5	sure	O	O	O	O	O			
42	2	6	to	O	O	O	O	O			
42	2	7	start	B-event	O	O	O	O			
42	2	8	my	I-event	O	O	O	O			
42	2	9	day	I-event	O	O	O	O			
42	2	10	with	I-event	O	O	O	O			
42	2	11	a	I-event	O	O	O	O			
42	2	12	refreshing	I-event	O	O	O	O			
42	2	13	shower	I-event	O	O	O	O			
42	2	14	.	O	O	O	O	O			
42	3	1	That	O	O	O	O	O			
42	3	2	's	O	O	O	O	O			
42	3	3	great	O	O	O	O	O			
42	3	4	!	O	O	O	O	O			
42	3	5	How	O	O	O	O	O			
42	3	6	about	O	O	O	O	O			
42	3	7	your	O	O	O	O	O			
42	3	8	meals	O	O	O	O	O			
42	3	9	throughout	O	O	O	O	O			
42	3	10	the	O	O	O	O	O			
42	3	11	day	O	O	O	O	O			
42	3	12	?	O	O	O	O	O			
42	4	1	I	O	O	O	O	O			
42	4	2	prepare	O	B-event	O	O	O			
42	4	3	my	O	I-event	O	O	O			
42	4	4	breakfast	O	I-event	O	O	O			
42	4	5	,	O	I-event	O	O	O			
42	4	6	lunch	O	I-event	O	O	O			
42	4	7	,	O	I-event	O	O	O			
42	4	8	and	O	I-event	O	O	O			
42	4	9	dinner	O	I-event	O	O	O			
42	4	10	before	O	O	O	O	O			
42	4	11	enjoying	O	O	O	O	O			
42	4	12	delicious	O	O	O	O	O			
42	4	13	home	O	O	O	O	O			
42	4	14	-	O	O	O	O	O			
42	4	15	cooked	O	O	O	O	O			
42	4	16	meals	O	O	O	O	O			
42	4	17	.	O	O	O	O	O			
42	5	1	Do	O	O	O	O	O			
42	5	2	you	O	O	O	O	O			
42	5	3	incorporate	O	O	O	O	O			
42	5	4	any	O	O	O	O	O			
42	5	5	physical	O	O	O	O	O			
42	5	6	activity	O	O	O	O	O			
42	5	7	into	O	O	O	O	O			
42	5	8	your	O	O	O	O	O			
42	5	9	routine	O	O	O	O	O			
42	5	10	?	O	O	O	O	O			
42	6	1	I	O	O	O	O	O			
42	6	2	do	O	O	B-event	O	O			
42	6	3	some	O	O	I-event	O	O			
42	6	4	gentle	O	O	I-event	O	O			
42	6	5	exercises	O	O	I-event	O	O			
42	6	6	in	O	O	I-event	O	O			
42	6	7	the	O	O	I-time	O	O			
42	6	8	afternoon	O	O	I-time	O	O			
42	6	9	to	O	O	O	O	O			
42	6	10	keep	O	O	O	O	O			
42	6	11	myself	O	O	O	O	O			
42	6	12	active	O	O	O	O	O			
42	6	13	.	O	O	O	O	O			
42	7	1	How	O	O	O	O	O			
42	7	2	are	O	O	O	O	O			
42	7	3	you	O	O	O	O	O			
42	7	4	making	O	O	O	O	O			
42	7	5	sure	O	O	O	O	O			
42	7	6	to	O	O	O	O	O			
42	7	7	stay	O	O	O	O	O			
42	7	8	hydrated	O	O	O	O	O			
42	7	9	?	O	O	O	O	O			
42	8	1	I	O	O	O	O	O			
42	8	2	always	O	O	O	O	O			
42	8	3	have	O	O	O	B-event	O			
42	8	4	a	O	O	O	I-event	O			
42	8	5	glass	O	O	O	I-event	O			
42	8	6	of	O	O	O	I-event	O			
42	8	7	water	O	O	O	I-event	O			
42	8	8	beside	O	O	O	I-event	O			
42	8	9	me	O	O	O	I-place	O			
42	8	10	and	O	O	O	O	O			
42	8	11	sip	O	O	O	I-event	O			
42	8	12	it	O	O	O	I-event	O			
42	8	13	throughout	O	O	O	B-time	O			
42	8	14	the	O	O	O	I-time	O			
42	8	15	day	O	O	O	I-time	O			
42	8	16	.	O	O	O	O	O			
42	9	1	What	O	O	O	O	O			
42	9	2	do	O	O	O	O	O			
42	9	3	you	O	O	O	O	O			
42	9	4	do	O	O	O	O	O			
42	9	5	before	O	O	O	O	B-time			
42	9	6	going	O	O	O	O	I-time			
42	9	7	to	O	O	O	O	I-time			
42	9	8	bed	O	O	O	O	I-time			
42	9	9	?	O	O	O	O	O			
42	10	1	I	O	O	O	O	O			
42	10	2	wash	O	O	O	O	B-event			
42	10	3	my	O	O	O	O	I-event			
42	10	4	face	O	O	O	O	I-event			
42	10	5	and	O	O	O	O	I-event			
42	10	6	brush	O	O	O	O	I-event			
42	10	7	my	O	O	O	O	I-event			
42	10	8	teeth	O	O	O	O	I-event			
42	10	9	to	O	O	O	O	O			
42	10	10	wind	O	O	O	O	O			
42	10	11	down	O	O	O	O	O			
42	10	12	for	O	O	O	O	O			
42	10	13	a	O	O	O	O	O			
42	10	14	good	O	O	O	O	O			
42	10	15	night	O	O	O	O	O			
42	10	16	's	O	O	O	O	O			
42	10	17	sleep	O	O	O	O	O			
42	10	18	.	O	O	O	O	O			
43	1	1	Have	O	O	O	O	O			
43	1	2	you	O	O	O	O	O			
43	1	3	been	O	O	O	O	O			
43	1	4	managing	O	O	O	O	O			
43	1	5	to	O	O	O	O	O			
43	1	6	stay	O	O	O	O	O			
43	1	7	active	O	O	O	O	O			
43	1	8	these	O	O	O	O	O			
43	1	9	days	O	O	O	O	O			
43	1	10	?	O	O	O	O	O			
43	2	1	Yes	O	O	O	O	O			
43	2	2	,	O	O	O	O	O			
43	2	3	I	O	O	O	O	O			
43	2	4	always	O	O	O	O	O			
43	2	5	make	O	O	O	O	O			
43	2	6	it	O	O	O	O	O			
43	2	7	a	O	O	O	O	O			
43	2	8	point	O	O	O	O	O			
43	2	9	to	O	O	O	O	O			
43	2	10	take	B-event	O	O	O	O			
43	2	11	a	I-event	O	O	O	O			
43	2	12	short	I-event	O	O	O	O			
43	2	13	walk	I-event	O	O	O	O			
43	2	14	in	B-time	O	O	O	O			
43	2	15	the	I-time	O	O	O	O			
43	2	16	morning	I-time	O	O	O	O			
43	2	17	.	O	O	O	O	O			
43	3	1	That	O	O	O	O	O			
43	3	2	's	O	O	O	O	O			
43	3	3	great	O	O	O	O	O			
43	3	4	to	O	O	O	O	O			
43	3	5	hear	O	O	O	O	O			
43	3	6	!	O	O	O	O	O			
43	3	7	How	O	O	O	O	O			
43	3	8	about	O	O	O	O	O			
43	3	9	your	O	O	O	O	O			
43	3	10	meal	O	O	O	O	O			
43	3	11	times	O	O	O	O	O			
43	3	12	?	O	O	O	O	O			
43	3	13	Do	O	O	O	O	O			
43	3	14	you	O	O	O	O	O			
43	3	15	have	O	O	O	O	O			
43	3	16	a	O	O	O	O	O			
43	3	17	routine	O	O	O	O	O			
43	3	18	?	O	O	O	O	O			
43	4	1	I	O	O	O	O	O			
43	4	2	try	O	O	O	O	O			
43	4	3	to	O	O	O	O	O			
43	4	4	have	O	B-event	O	O	O			
43	4	5	my	O	I-event	O	O	O			
43	4	6	meals	O	I-event	O	O	O			
43	4	7	around	O	B-time	O	O	O			
43	4	8	the	O	I-time	O	O	O			
43	4	9	same	O	I-time	O	O	O			
43	4	10	time	O	I-time	O	O	O			
43	4	11	every	O	I-time	O	O	O			
43	4	12	day	O	I-time	O	O	O			
43	4	13	.	O	O	O	O	O			
43	5	1	It	O	O	O	O	O			
43	5	2	's	O	O	O	O	O			
43	5	3	important	O	O	O	O	O			
43	5	4	to	O	O	O	O	O			
43	5	5	have	O	O	O	O	O			
43	5	6	regular	O	O	O	O	O			
43	5	7	meal	O	O	O	O	O			
43	5	8	times	O	O	O	O	O			
43	5	9	.	O	O	O	O	O			
43	5	10	And	O	O	O	O	O			
43	5	11	what	O	O	O	O	O			
43	5	12	about	O	O	O	O	O			
43	5	13	personal	O	O	O	O	O			
43	5	14	hygiene	O	O	O	O	O			
43	5	15	?	O	O	O	O	O			
43	6	1	I	O	O	O	O	O			
43	6	2	make	O	O	O	O	O			
43	6	3	sure	O	O	O	O	O			
43	6	4	to	O	O	O	O	O			
43	6	5	shower	O	O	B-event	O	O			
43	6	6	every	O	O	B-time	O	O			
43	6	7	morning	O	O	I-time	O	O			
43	6	8	and	O	O	I-time	O	O			
43	6	9	before	O	O	I-time	O	O			
43	6	10	bed	O	O	I-time	O	O			
43	6	11	.	O	O	I-time	O	O			
43	7	1	Keeping	O	O	O	O	O			
43	7	2	up	O	O	O	O	O			
43	7	3	with	O	O	O	O	O			
43	7	4	hygiene	O	O	O	O	O			
43	7	5	is	O	O	O	O	O			
43	7	6	essential	O	O	O	O	O			
43	7	7	.	O	O	O	O	O			
43	7	8	And	O	O	O	O	O			
43	7	9	do	O	O	O	O	O			
43	7	10	you	O	O	O	O	O			
43	7	11	remember	O	O	O	O	O			
43	7	12	to	O	O	O	O	O			
43	7	13	take	O	O	O	O	O			
43	7	14	your	O	O	O	O	O			
43	7	15	medications	O	O	O	O	O			
43	7	16	?	O	O	O	O	O			
43	8	1	Yes	O	O	O	O	O			
43	8	2	,	O	O	O	O	O			
43	8	3	I	O	O	O	O	O			
43	8	4	have	O	O	O	O	O			
43	8	5	a	O	O	O	O	O			
43	8	6	reminder	O	O	O	O	O			
43	8	7	set	O	O	O	O	O			
43	8	8	,	O	O	O	O	O			
43	8	9	so	O	O	O	O	O			
43	8	10	I	O	O	O	O	O			
43	8	11	never	O	O	O	O	O			
43	8	12	forget	O	O	O	O	O			
43	8	13	to	O	O	O	O	O			
43	8	14	take	O	O	O	B-event	O			
43	8	15	them	O	O	O	I-event	O			
43	8	16	.	O	O	O	O	O			
44	1	1	How	O	O	O	O	O			
44	1	2	are	O	O	O	O	O			
44	1	3	you	O	O	O	O	O			
44	1	4	feeling	O	O	O	O	O			
44	1	5	today	O	O	O	O	O			
44	1	6	?	O	O	O	O	O			
44	2	1	I	O	O	O	O	O			
44	2	2	'm	O	O	O	O	O			
44	2	3	doing	O	O	O	O	O			
44	2	4	okay	O	O	O	O	O			
44	2	5	,	O	O	O	O	O			
44	2	6	just	O	O	O	O	O			
44	2	7	a	O	O	O	O	O			
44	2	8	bit	O	O	O	O	O			
44	2	9	tired	O	O	O	O	O			
44	2	10	.	O	O	O	O	O			
44	3	1	Have	O	O	O	O	O			
44	3	2	you	O	O	O	O	O			
44	3	3	been	O	O	O	O	O			
44	3	4	keeping	B-event	O	O	O	O			
44	3	5	up	I-event	O	O	O	O			
44	3	6	with	I-event	O	O	O	O			
44	3	7	your	I-event	O	O	O	O			
44	3	8	morning	I-event	O	O	O	O			
44	3	9	routine	I-event	O	O	O	O			
44	3	10	?	I-event	O	O	O	O			
44	4	1	Yes	O	O	O	O	O			
44	4	2	,	O	O	O	O	O			
44	4	3	every	B-time	O	O	O	O			
44	4	4	morning	I-time	O	O	O	O			
44	4	5	after	I-time	O	O	O	O			
44	4	6	I	I-time	O	O	O	O			
44	4	7	wake	I-time	O	O	O	O			
44	4	8	up	I-time	O	O	O	O			
44	4	9	.	I-time	O	O	O	O			
44	5	1	When	O	O	O	O	O			
44	5	2	do	O	O	O	O	O			
44	5	3	you	O	O	O	O	O			
44	5	4	usually	O	O	O	O	O			
44	5	5	take	O	O	O	O	O			
44	5	6	a	O	O	O	O	O			
44	5	7	shower	O	O	O	O	O			
44	5	8	?	O	O	O	O	O			
44	6	1	I	O	B-participants	O	O	O			
44	6	2	prefer	O	O	O	O	O			
44	6	3	taking	O	B-event	O	O	O			
44	6	4	a	O	I-event	O	O	O			
44	6	5	shower	O	I-event	O	O	O			
44	6	6	in	O	I-event	O	O	O			
44	6	7	the	O	I-event	O	O	O			
44	6	8	evening	O	I-event	O	O	O			
44	6	9	before	O	I-time	O	O	O			
44	6	10	bed	O	I-time	O	O	O			
44	6	11	.	O	I-time	O	O	O			
44	7	1	That	O	O	O	O	O			
44	7	2	's	O	O	O	O	O			
44	7	3	nice	O	O	O	O	O			
44	7	4	.	O	O	O	O	O			
44	7	5	How	O	O	O	O	O			
44	7	6	about	O	O	O	O	O			
44	7	7	going	O	O	B-event	O	O			
44	7	8	to	O	O	I-event	O	O			
44	7	9	the	O	O	I-event	O	O			
44	7	10	bathroom	O	O	I-event	O	O			
44	7	11	?	O	O	I-event	O	O			
44	8	1	I	O	O	B-participants	O	O			
44	8	2	usually	O	O	O	O	O			
44	8	3	go	O	O	B-time	O	O			
44	8	4	first	O	O	I-time	O	O			
44	8	5	thing	O	O	I-time	O	O			
44	8	6	in	O	O	I-time	O	O			
44	8	7	the	O	O	I-time	O	O			
44	8	8	morning	O	O	I-time	O	O			
44	8	9	and	O	O	I-time	O	O			
44	8	10	before	O	O	I-time	O	O			
44	8	11	bed	O	O	I-time	O	O			
44	8	12	.	O	O	I-time	O	O			
44	9	1	Do	O	O	O	O	O			
44	9	2	you	O	O	O	O	O			
44	9	3	want	O	O	O	O	O			
44	9	4	some	O	O	O	O	O			
44	9	5	help	O	O	O	O	O			
44	9	6	around	O	O	O	B-place	O			
44	9	7	the	O	O	O	I-place	O			
44	9	8	house	O	O	O	I-place	O			
44	9	9	to	O	O	O	O	O			
44	9	10	make	O	O	O	O	O			
44	9	11	things	O	O	O	O	O			
44	9	12	easier	O	O	O	O	O			
44	9	13	for	O	O	O	O	O			
44	9	14	you	O	O	O	O	O			
44	9	15	?	O	O	O	O	O			
44	10	1	That	O	O	O	O	O			
44	10	2	would	O	O	O	O	O			
44	10	3	be	O	O	O	O	O			
44	10	4	wonderful	O	O	O	O	O			
44	10	5	.	O	O	O	O	O			
44	10	6	I	O	O	O	B-participants	O			
44	10	7	struggle	O	O	O	O	O			
44	10	8	a	O	O	O	O	O			
44	10	9	bit	O	O	O	O	O			
44	10	10	with	O	O	O	O	O			
44	10	11	house	O	O	O	B-event	O			
44	10	12	chores	O	O	O	I-event	O			
44	10	13	lately	O	O	O	B-time	O			
