conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7	event8	event9
38	3	3	great	O	O	O	O	O				
38	3	4	!	O	O	O	O	O				
38	3	5	When	O	O	O	O	O				
38	3	6	do	O	O	O	O	O				
38	3	7	you	O	O	O	O	O				
38	3	8	usually	O	O	O	O	O				
38	3	9	fit	O	O	O	O	O				
38	3	10	in	O	O	O	O	O				
38	3	11	some	O	O	O	O	O				
38	3	12	exercise	O	O	O	O	O				
38	3	13	during	O	O	O	O	O				
38	3	14	the	O	O	O	O	O				
38	3	15	day	O	O	O	O	O				
38	3	16	?	O	O	O	O	O				
38	4	1	I	O	O	O	O	O				
38	4	2	like	O	O	O	O	O				
38	4	3	to	O	O	O	O	O				
38	4	4	go	B-event	O	O	O	O				
38	4	5	for	I-event	O	O	O	O				
38	4	6	a	I-event	O	O	O	O				
38	4	7	walk	I-event	O	O	O	O				
38	4	8	in	B-place	O	O	O	O				
38	4	9	the	I-place	O	O	O	O				
38	4	10	park	I-place	O	O	O	O				
38	4	11	every	B-time	O	O	O	O				
38	4	12	morning	I-time	O	O	O	O				
38	4	13	.	I-time	O	O	O	O				
38	5	1	How	O	O	O	O	O				
38	5	2	do	O	O	O	O	O				
38	5	3	you	O	O	O	O	O				
38	5	4	make	O	O	O	O	O				
38	5	5	sure	O	O	O	O	O				
38	5	6	you	O	O	O	O	O				
38	5	7	eat	O	O	O	O	O				
38	5	8	and	O	O	O	O	O				
38	5	9	drink	O	O	O	O	O				
38	5	10	enough	O	O	O	O	O				
38	5	11	throughout	O	O	O	O	O				
38	5	12	the	O	O	O	O	O				
38	5	13	day	O	O	O	O	O				
38	5	14	?	O	O	O	O	O				
38	6	1	I	O	O	O	O	O				
38	6	2	set	O	B-event	O	O	O				
38	6	3	reminders	O	I-event	O	O	O				
38	6	4	on	O	I-event	O	O	O				
38	6	5	my	O	I-event	O	O	O				
38	6	6	phone	O	I-event	O	O	O				
38	6	7	to	O	I-event	O	O	O				
38	6	8	drink	O	I-event	O	O	O				
38	6	9	water	O	I-event	O	O	O				
38	6	10	every	O	B-time	O	O	O				
38	6	11	couple	O	I-time	O	O	O				
38	6	12	of	O	I-time	O	O	O				
38	6	13	hours	O	I-time	O	O	O				
38	6	14	.	O	I-time	O	O	O				
38	7	1	How	O	O	O	O	O				
38	7	2	do	O	O	O	O	O				
38	7	3	you	O	O	O	O	O				
38	7	4	manage	O	O	O	O	O				
38	7	5	to	O	O	O	O	O				
38	7	6	keep	O	O	O	O	O				
38	7	7	warm	O	O	O	O	O				
38	7	8	during	O	O	O	O	O				
38	7	9	the	O	O	O	O	O				
38	7	10	colder	O	O	O	O	O				
38	7	11	seasons	O	O	O	O	O				
38	7	12	?	O	O	O	O	O				
38	8	1	I	O	O	O	O	O				
38	8	2	always	O	O	O	O	O				
38	8	3	ensure	O	O	O	O	O				
38	8	4	to	O	O	B-event	O	O				
38	8	5	layer	O	O	I-event	O	O				
38	8	6	up	O	O	I-event	O	O				
38	8	7	and	O	O	I-event	O	O				
38	8	8	drink	O	O	I-event	O	O				
38	8	9	hot	O	O	I-event	O	O				
38	8	10	tea	O	O	I-event	O	O				
38	8	11	to	O	O	O	O	O				
38	8	12	keep	O	O	O	O	O				
38	8	13	warm	O	O	O	O	O				
38	8	14	.	O	O	O	O	O				
38	9	1	That	O	O	O	O	O				
38	9	2	sounds	O	O	O	O	O				
38	9	3	smart	O	O	O	O	O				
38	9	4	!	O	O	O	O	O				
38	9	5	How	O	O	O	O	O				
38	9	6	do	O	O	O	O	O				
38	9	7	you	O	O	O	O	O				
38	9	8	stay	O	O	O	O	O				
38	9	9	cool	O	O	O	O	O				
38	9	10	during	O	O	O	O	O				
38	9	11	hot	O	O	O	O	O				
38	9	12	summer	O	O	O	O	O				
38	9	13	days	O	O	O	O	O				
38	9	14	?	O	O	O	O	O				
38	10	1	I	O	O	O	O	O				
38	10	2	stay	O	O	O	B-event	O				
38	10	3	indoors	O	O	O	I-event	O				
38	10	4	during	O	O	O	I-event	O				
38	10	5	peak	O	O	O	I-time	O				
38	10	6	hours	O	O	O	I-time	O				
39	1	1	Do	O	O	O	O	O				
39	1	2	you	O	O	O	O	O				
39	1	3	enjoy	O	O	O	O	O				
39	1	4	cooking	O	O	O	O	O				
39	1	5	meals	O	O	O	O	O				
39	1	6	for	O	O	O	O	O				
39	1	7	yourself	O	O	O	O	O				
39	1	8	?	O	O	O	O	O				
39	2	1	Yes	O	O	O	O	O				
39	2	2	,	O	O	O	O	O				
39	2	3	I	O	O	O	O	O				
39	2	4	still	O	O	O	O	O				
39	2	5	cook	B-event	O	O	O	O				
39	2	6	my	I-event	O	O	O	O				
39	2	7	meals	I-event	O	O	O	O				
39	2	8	every	B-time	O	O	O	O				
39	2	9	day	I-time	O	O	O	O				
39	2	10	.	O	O	O	O	O				
39	3	1	That	O	O	O	O	O				
39	3	2	's	O	O	O	O	O				
39	3	3	great	O	O	O	O	O				
39	3	4	!	O	O	O	O	O				
39	3	5	When	O	O	O	O	O				
39	3	6	do	O	O	O	O	O				
39	3	7	you	O	O	O	O	O				
39	3	8	usually	O	O	O	O	O				
39	3	9	prepare	O	O	O	O	O				
39	3	10	your	O	O	O	O	O				
39	3	11	meals	O	O	O	O	O				
39	3	12	?	O	O	O	O	O				
39	4	1	I	O	O	O	O	O				
39	4	2	prefer	O	O	O	O	O				
39	4	3	to	O	O	O	O	O				
39	4	4	cook	O	B-event	O	O	O				
39	4	5	my	O	I-event	O	O	O				
39	4	6	meals	O	I-event	O	O	O				
39	4	7	in	O	B-time	O	O	O				
39	4	8	the	O	I-time	O	O	O				
39	4	9	morning	O	I-time	O	O	O				
39	4	10	.	O	I-time	O	O	O				
39	5	1	What	O	O	O	O	O				
39	5	2	do	O	O	O	O	O				
39	5	3	you	O	O	O	O	O				
39	5	4	usually	O	O	O	O	O				
39	5	5	make	O	O	O	O	O				
39	5	6	for	O	O	O	O	O				
39	5	7	breakfast	O	O	O	O	O				
39	5	8	?	O	O	O	O	O				
39	6	1	I	O	O	O	O	O				
39	6	2	like	O	O	O	O	O				
39	6	3	to	O	O	O	O	O				
39	6	4	have	O	O	B-event	O	O				
39	6	5	oatmeal	O	O	I-event	O	O				
39	6	6	with	O	O	I-event	O	O				
39	6	7	fruits	O	O	I-event	O	O				
39	6	8	and	O	O	I-event	O	O				
39	6	9	a	O	O	I-event	O	O				
39	6	10	cup	O	O	I-event	O	O				
39	6	11	of	O	O	I-event	O	O				
39	6	12	tea	O	O	I-event	O	O				
39	6	13	.	O	O	I-event	O	O				
39	7	1	Sounds	O	O	O	O	O				
39	7	2	healthy	O	O	O	O	O				
39	7	3	!	O	O	O	O	O				
39	7	4	How	O	O	O	O	O				
39	7	5	do	O	O	O	O	O				
39	7	6	you	O	O	O	O	O				
39	7	7	make	O	O	O	O	O				
39	7	8	sure	O	O	O	O	O				
39	7	9	to	O	O	O	O	O				
39	7	10	eat	O	O	O	O	O				
39	7	11	balanced	O	O	O	O	O				
39	7	12	meals	O	O	O	O	O				
39	7	13	throughout	O	O	O	O	O				
39	7	14	the	O	O	O	O	O				
39	7	15	day	O	O	O	O	O				
39	7	16	?	O	O	O	O	O				
39	8	1	I	O	O	O	O	O				
39	8	2	try	O	O	O	O	O				
39	8	3	to	O	O	O	O	O				
39	8	4	include	O	O	O	B-event	O				
39	8	5	vegetables	O	O	O	I-event	O				
39	8	6	and	O	O	O	I-event	O				
39	8	7	protein	O	O	O	I-event	O				
39	8	8	in	O	O	O	I-event	O				
39	8	9	my	O	O	O	I-event	O				
39	8	10	lunch	O	O	O	I-event	O				
39	8	11	and	O	O	O	I-event	O				
39	8	12	dinner	O	O	O	I-event	O				
39	8	13	.	O	O	O	I-event	O				
40	1	1	When	O	O	O	O	O				
40	1	2	do	O	O	O	O	O				
40	1	3	you	O	O	O	O	O				
40	1	4	usually	O	O	O	O	O				
40	1	5	take	B-event	O	O	O	O				
40	1	6	your	O	O	O	O	O				
40	1	7	medication	I-event	O	O	O	O				
40	1	8	?	O	O	O	O	O				
40	2	1	Every	B-time	O	O	O	O				
40	2	2	morning	I-time	O	O	O	O				
40	2	3	after	I-time	O	O	O	O				
40	2	4	breakfast	I-time	O	O	O	O				
40	2	5	,	O	O	O	O	O				
40	2	6	around	I-time	O	O	O	O				
40	2	7	9	I-time	O	O	O	O				
40	2	8	am	I-time	O	O	O	O				
40	2	9	.	O	O	O	O	O				
40	2	10	I	O	O	O	O	O				
40	2	11	always	O	O	O	O	O				
40	2	12	make	O	O	O	O	O				
40	2	13	sure	O	O	O	O	O				
40	2	14	not	O	O	O	O	O				
40	2	15	to	O	O	O	O	O				
40	2	16	forget	O	O	O	O	O				
40	2	17	.	O	O	O	O	O				
40	3	1	And	O	O	O	O	O				
40	3	2	how	O	O	O	O	O				
40	3	3	about	O	O	O	O	O				
40	3	4	your	O	O	O	O	O				
40	3	5	meals	O	O	O	O	O				
40	3	6	?	O	O	O	O	O				
40	3	7	Do	O	O	O	O	O				
40	3	8	you	O	O	O	O	O				
40	3	9	cook	O	O	O	O	O				
40	3	10	for	O	O	O	O	O				
40	3	11	yourself	O	O	O	O	O				
40	3	12	?	O	O	O	O	O				
40	4	1	I	O	O	O	O	O				
40	4	2	have	O	B-event	O	O	O				
40	4	3	some	O	O	O	O	O				
40	4	4	homemade	O	I-event	O	O	O				
40	4	5	meals	O	I-event	O	O	O				
40	4	6	prepared	O	I-event	O	O	O				
40	4	7	by	O	O	O	O	O				
40	4	8	a	O	B-participants	O	O	O				
40	4	9	caregiver	O	I-participants	O	O	O				
40	4	10	.	O	O	O	O	O				
40	4	11	They	O	O	O	O	O				
40	4	12	make	O	O	O	O	O				
40	4	13	sure	O	O	O	O	O				
40	4	14	it	O	O	O	O	O				
40	4	15	's	O	O	O	O	O				
40	4	16	all	O	O	O	O	O				
40	4	17	nutritious	O	O	O	O	O				
40	4	18	.	O	O	O	O	O				
40	5	1	That	O	O	O	O	O				
40	5	2	's	O	O	O	O	O				
40	5	3	good	O	O	O	O	O				
40	5	4	.	O	O	O	O	O				
40	5	5	What	O	O	O	O	O				
40	5	6	about	O	O	O	O	O				
40	5	7	your	O	O	O	O	O				
40	5	8	hygiene	O	O	O	O	O				
40	5	9	routine	O	O	O	O	O				
40	5	10	,	O	O	O	O	O				
40	5	11	like	O	O	O	O	O				
40	5	12	taking	O	O	O	O	O				
40	5	13	a	O	O	O	O	O				
40	5	14	shower	O	O	O	O	O				
40	5	15	?	O	O	O	O	O				
40	6	1	I	O	O	O	O	O				
40	6	2	take	O	O	B-event	O	O				
40	6	3	a	O	O	I-event	O	O				
40	6	4	warm	O	O	I-event	O	O				
40	6	5	shower	O	O	I-event	O	O				
40	6	6	every	O	O	B-time	O	O				
40	6	7	evening	O	O	I-time	O	O				
40	6	8	before	O	O	I-time	O	O				
40	6	9	bed	O	O	I-time	O	O				
40	6	10	.	O	O	I-time	O	O				
40	6	11	It	O	O	O	O	O				
40	6	12	helps	O	O	O	O	O				
40	6	13	me	O	O	O	O	O				
40	6	14	relax	O	O	O	O	O				
40	6	15	.	O	O	O	O	O				
40	7	1	Do	O	O	O	O	O				
40	7	2	you	O	O	O	O	O				
40	7	3	have	O	O	O	O	O				
40	7	4	any	O	O	O	O	O				
40	7	5	physical	O	O	O	O	O				
40	7	6	activities	O	O	O	O	O				
40	7	7	to	O	O	O	O	O				
40	7	8	keep	O	O	O	O	O				
40	7	9	yourself	O	O	O	O	O				
40	7	10	moving	O	O	O	O	O				
40	7	11	?	O	O	O	O	O				
40	8	1	I	O	O	O	O	O				
40	8	2	do	O	O	O	B-event	O				
40	8	3	some	O	O	O	I-event	O				
40	8	4	light	O	O	O	I-event	O				
40	8	5	stretching	O	O	O	I-event	O				
40	8	6	exercises	O	O	O	I-event	O				
40	8	7	in	O	O	O	O	O				
40	8	8	the	O	O	O	B-time	O				
40	8	9	morning	O	O	O	I-time	O				
40	8	10	to	O	O	O	O	O				
40	8	11	keep	O	O	O	O	O				
40	8	12	my	O	O	O	O	O				
40	8	13	body	O	O	O	O	O				
40	8	14	active	O	O	O	O	O				
40	8	15	.	O	O	O	O	O				
41	1	1	Do	O	O	O	O	O				
41	1	2	you	O	O	O	O	O				
41	1	3	have	O	O	O	O	O				
41	1	4	a	O	O	O	O	O				
41	1	5	routine	O	O	O	O	O				
41	1	6	for	O	O	O	O	O				
41	1	7	maintaining	O	O	O	O	O				
41	1	8	a	O	O	O	O	O				
41	1	9	balanced	O	O	O	O	O				
41	1	10	diet	O	O	O	O	O				
41	1	11	?	O	O	O	O	O				
41	2	1	Yes	O	O	O	O	O				
41	2	2	,	O	O	O	O	O				
41	2	3	I	B-participants	O	O	O	O				
41	2	4	usually	O	O	O	O	O				
41	2	5	have	O	O	O	O	O				
41	2	6	a	O	O	O	O	O				
41	2	7	hearty	B-event	O	O	O	O				
41	2	8	breakfast	I-event	O	O	O	O				
41	2	9	and	I-event	O	O	O	O				
41	2	10	light	I-event	O	O	O	O				
41	2	11	dinner	I-event	O	O	O	O				
41	2	12	in	B-time	O	O	O	O				
41	2	13	the	I-time	O	O	O	O				
41	2	14	evening	I-time	O	O	O	O				
41	2	15	.	O	O	O	O	O				
41	3	1	How	O	O	O	O	O				
41	3	2	do	O	O	O	O	O				
41	3	3	you	O	O	O	O	O				
41	3	4	keep	O	O	O	O	O				
41	3	5	yourself	O	O	O	O	O				
41	3	6	warm	O	O	O	O	O				
41	3	7	or	O	O	O	O	O				
41	3	8	cool	O	O	O	O	O				
41	3	9	?	O	O	O	O	O				
41	4	1	I	O	O	O	O	O				
41	4	2	wear	O	O	O	O	O				
41	4	3	layers	O	O	O	O	O				
41	4	4	when	O	O	O	O	O				
41	4	5	it	O	O	O	O	O				
41	4	6	's	O	O	O	O	O				
41	4	7	cold	O	O	O	O	O				
41	4	8	and	O	O	O	O	O				
41	4	9	use	O	O	O	O	O				
41	4	10	a	O	O	O	O	O				
41	4	11	fan	O	O	O	O	O				
41	4	12	in	O	O	O	O	O				
41	4	13	the	O	O	O	O	O				
41	4	14	summer	O	O	O	O	O				
41	4	15	.	O	O	O	O	O				
41	5	1	Do	O	O	O	O	O				
41	5	2	you	O	O	O	O	O				
41	5	3	exercise	O	O	O	O	O				
41	5	4	regularly	O	O	O	O	O				
41	5	5	for	O	O	O	O	O				
41	5	6	your	O	O	O	O	O				
41	5	7	health	O	O	O	O	O				
41	5	8	?	O	O	O	O	O				
41	6	1	Yes	O	O	O	O	O				
41	6	2	,	O	O	O	O	O				
41	6	3	I	O	B-participants	O	O	O				
41	6	4	walk	O	B-event	O	O	O				
41	6	5	around	O	I-event	O	O	O				
41	6	6	the	O	I-event	O	O	O				
41	6	7	neighborhood	O	I-event	O	O	O				
41	6	8	every	O	B-time	O	O	O				
41	6	9	day	O	I-time	O	O	O				
41	6	10	for	O	I-time	O	O	O				
41	6	11	about	O	I-time	O	O	O				
41	6	12	30	O	I-time	O	O	O				
41	6	13	minutes	O	I-time	O	O	O				
41	6	14	.	O	O	O	O	O				
41	7	1	How	O	O	O	O	O				
41	7	2	do	O	O	O	O	O				
41	7	3	you	O	O	O	O	O				
41	7	4	handle	O	O	O	O	O				
41	7	5	meal	O	O	O	O	O				
41	7	6	preparation	O	O	O	O	O				
41	7	7	at	O	O	O	O	O				
41	7	8	home	O	O	O	O	O				
41	7	9	?	O	O	O	O	O				
41	8	1	I	O	O	B-participants	O	O				
41	8	2	try	O	O	O	O	O				
41	8	3	to	O	O	O	O	O				
41	8	4	cook	O	O	B-event	O	O				
41	8	5	simple	O	O	I-event	O	O				
41	8	6	meals	O	O	I-event	O	O				
41	8	7	with	O	O	I-event	O	O				
41	8	8	a	O	O	I-event	O	O				
41	8	9	good	O	O	I-event	O	O				
41	8	10	balance	O	O	I-event	O	O				
41	8	11	of	O	O	I-event	O	O				
41	8	12	nutrients	O	O	I-event	O	O				
41	8	13	throughout	O	O	B-time	O	O				
41	8	14	the	O	O	I-time	O	O				
41	8	15	week	O	O	I-time	O	O				
41	8	16	.	O	O	O	O	O				
41	9	1	Are	O	O	O	O	O				
41	9	2	you	O	O	O	O	O				
41	9	3	cautious	O	O	O	O	O				
41	9	4	about	O	O	O	O	O				
41	9	5	your	O	O	O	O	O				
41	9	6	health	O	O	O	O	O				
41	9	7	?	O	O	O	O	O				
41	9	8	Do	O	O	O	O	O				
41	9	9	you	O	O	O	O	O				
41	9	10	visit	O	O	O	O	O				
41	9	11	the	O	O	O	O	O				
41	9	12	doctor	O	O	O	O	O				
41	9	13	regularly	O	O	O	O	O				
41	9	14	?	O	O	O	O	O				
41	10	1	I	O	O	O	B-participants	O				
41	10	2	have	O	O	O	B-event	O				
41	10	3	regular	O	O	O	I-event	O				
41	10	4	check	O	O	O	I-event	O				
41	10	5	-	O	O	O	I-event	O				
41	10	6	ups	O	O	O	I-event	O				
41	10	7	with	O	O	O	I-event	O				
41	10	8	my	O	O	O	I-event	O				
41	10	9	doctor	O	O	O	I-event	O				
41	10	10	to	O	O	O	O	O				
41	10	11	ensure	O	O	O	O	O				
41	10	12	I	O	O	O	O	O				
41	10	13	stay	O	O	O	O	O				
41	10	14	healthy	O	O	O	O	O				
41	10	15	.	O	O	O	O	O				
42	1	1	How	O	O	O	O	O				
42	1	2	do	O	O	O	O	O				
42	1	3	you	O	O	O	O	O				
42	1	4	usually	O	O	O	O	O				
42	1	5	ensure	O	O	O	O	O				
42	1	6	you	O	O	O	O	O				
42	1	7	eat	O	O	O	O	O				
42	1	8	a	O	O	O	O	O				
42	1	9	balanced	O	O	O	O	O				
42	1	10	diet	O	O	O	O	O				
42	1	11	each	O	O	O	O	O				
42	1	12	day	O	O	O	O	O				
42	1	13	?	O	O	O	O	O				
42	2	1	I	O	O	O	O	O				
42	2	2	make	O	O	O	O	O				
42	2	3	sure	O	O	O	O	O				
42	2	4	to	O	O	O	O	O				
42	2	5	include	O	O	O	O	O				
42	2	6	various	O	O	O	O	O				
42	2	7	fruits	O	O	O	O	O				
42	2	8	and	O	O	O	O	O				
42	2	9	vegetables	O	O	O	O	O				
42	2	10	in	O	O	O	O	O				
42	2	11	my	O	O	O	O	O				
42	2	12	meals	O	O	O	O	O				
42	2	13	every	O	O	O	O	O				
42	2	14	day	O	O	O	O	O				
42	2	15	.	O	O	O	O	O				
42	3	1	When	O	O	O	O	O				
42	3	2	do	O	O	O	O	O				
42	3	3	you	O	O	O	O	O				
42	3	4	usually	O	O	O	O	O				
42	3	5	go	O	O	O	O	O				
42	3	6	for	O	O	O	O	O				
42	3	7	a	O	O	O	O	O				
42	3	8	walk	B-event	O	O	O	O				
42	3	9	or	O	O	O	O	O				
42	3	10	exercise	O	O	O	O	O				
42	3	11	?	O	O	O	O	O				
42	4	1	I	O	O	O	O	O				
42	4	2	try	O	O	O	O	O				
42	4	3	to	O	O	O	O	O				
42	4	4	go	O	O	O	O	O				
42	4	5	for	O	O	O	O	O				
42	4	6	a	O	O	O	O	O				
42	4	7	walk	O	O	O	O	O				
42	4	8	in	O	O	O	O	O				
42	4	9	the	B-time	O	O	O	O				
42	4	10	morning	I-time	O	O	O	O				
42	4	11	or	O	O	O	O	O				
42	4	12	get	O	B-event	O	O	O				
42	4	13	some	O	I-event	O	O	O				
42	4	14	light	O	I-event	O	O	O				
42	4	15	exercise	O	I-event	O	O	O				
42	4	16	in	O	B-time	O	O	O				
42	4	17	the	O	I-time	O	O	O				
42	4	18	afternoon	O	I-time	O	O	O				
42	4	19	.	O	O	O	O	O				
42	5	1	How	O	O	O	O	O				
42	5	2	do	O	O	O	O	O				
42	5	3	you	O	O	O	O	O				
42	5	4	keep	O	O	O	O	O				
42	5	5	yourself	O	O	O	O	O				
42	5	6	warm	O	O	O	O	O				
42	5	7	during	O	O	O	O	O				
42	5	8	the	O	O	O	O	O				
42	5	9	colder	O	O	O	O	O				
42	5	10	months	O	O	O	O	O				
42	5	11	?	O	O	O	O	O				
42	6	1	I	O	O	O	O	O				
42	6	2	always	O	O	O	O	O				
42	6	3	make	O	O	O	O	O				
42	6	4	sure	O	O	O	O	O				
42	6	5	to	O	O	O	O	O				
42	6	6	wear	O	O	O	O	O				
42	6	7	layered	O	O	O	O	O				
42	6	8	clothing	O	O	O	O	O				
42	6	9	and	O	O	O	O	O				
42	6	10	keep	O	O	O	O	O				
42	6	11	my	O	O	O	O	O				
42	6	12	home	O	O	O	O	O				
42	6	13	heated	O	O	O	O	O				
42	6	14	.	O	O	O	O	O				
42	7	1	How	O	O	O	O	O				
42	7	2	often	O	O	O	O	O				
42	7	3	do	O	O	O	O	O				
42	7	4	you	O	O	O	O	O				
42	7	5	make	O	O	O	O	O				
42	7	6	sure	O	O	O	O	O				
42	7	7	to	O	O	O	O	O				
42	7	8	drink	O	O	O	O	O				
42	7	9	enough	O	O	O	O	O				
42	7	10	water	O	O	O	O	O				
42	7	11	?	O	O	O	O	O				
42	8	1	I	O	O	O	O	O				
42	8	2	try	O	O	O	O	O				
42	8	3	to	O	O	O	O	O				
42	8	4	drink	O	O	O	O	O				
42	8	5	at	O	O	O	O	O				
42	8	6	least	O	O	O	O	O				
42	8	7	eight	O	O	O	O	O				
42	8	8	glasses	O	O	O	O	O				
42	8	9	of	O	O	O	O	O				
42	8	10	water	O	O	O	O	O				
42	8	11	throughout	O	O	O	O	O				
42	8	12	the	O	O	O	O	O				
42	8	13	day	O	O	O	O	O				
42	8	14	.	O	O	O	O	O				
42	9	1	That	O	O	O	O	O				
42	9	2	's	O	O	O	O	O				
42	9	3	great	O	O	O	O	O				
42	9	4	!	O	O	O	O	O				
42	9	5	How	O	O	O	O	O				
42	9	6	do	O	O	O	O	O				
42	9	7	you	O	O	O	O	O				
42	9	8	usually	O	O	O	O	O				
42	9	9	ensure	O	O	O	O	O				
42	9	10	to	O	O	O	O	O				
42	9	11	get	O	O	O	O	O				
42	9	12	enough	O	O	O	O	O				
42	9	13	sleep	O	O	O	O	O				
42	9	14	at	O	O	O	O	O				
42	9	15	night	O	O	O	O	O				
42	9	16	?	O	O	O	O	O				
42	10	1	I	O	O	O	O	O				
42	10	2	have	O	O	O	O	O				
42	10	3	a	O	O	O	O	O				
42	10	4	bedtime	O	O	O	O	O				
42	10	5	routine	O	O	O	O	O				
43	1	1	How	O	O	O	O	O				
43	1	2	's	O	O	O	O	O				
43	1	3	your	O	O	O	O	O				
43	1	4	daily	O	O	O	O	O				
43	1	5	routine	O	O	O	O	O				
43	1	6	going	O	O	O	O	O				
43	1	7	,	O	O	O	O	O				
43	1	8	Pat	O	O	O	O	O				
43	1	9	?	O	O	O	O	O				
43	2	1	Every	B-time	O	O	O	O				
43	2	2	morning	I-time	O	O	O	O				
43	2	3	,	O	O	O	O	O				
43	2	4	I	B-participants	O	O	O	O				
43	2	5	make	O	O	O	O	O				
43	2	6	sure	O	O	O	O	O				
43	2	7	to	O	O	O	O	O				
43	2	8	prepare	B-event	O	O	O	O				
43	2	9	a	I-event	O	O	O	O				
43	2	10	nutritious	I-event	O	O	O	O				
43	2	11	breakfast	I-event	O	O	O	O				
43	2	12	.	O	O	O	O	O				
43	3	1	That	O	O	O	O	O				
43	3	2	's	O	O	O	O	O				
43	3	3	great	O	O	O	O	O				
43	3	4	!	O	O	O	O	O				
43	3	5	What	O	O	O	O	O				
43	3	6	time	O	O	O	O	O				
43	3	7	do	O	O	O	O	O				
43	3	8	you	O	O	O	O	O				
43	3	9	usually	O	O	O	O	O				
43	3	10	have	O	O	O	O	O				
43	3	11	breakfast	O	O	O	O	O				
43	3	12	?	O	O	O	O	O				
43	4	1	Around	O	O	O	O	O				
43	4	2	8	O	O	O	O	O				
43	4	3	am	O	O	O	O	O				
43	4	4	.	O	O	O	O	O				
43	4	5	I	O	O	O	O	O				
43	4	6	always	O	O	O	O	O				
43	4	7	include	O	O	O	O	O				
43	4	8	fruits	O	O	O	O	O				
43	4	9	and	O	O	O	O	O				
43	4	10	whole	O	O	O	O	O				
43	4	11	grains	O	O	O	O	O				
43	4	12	.	O	O	O	O	O				
43	5	1	Do	O	O	O	O	O				
43	5	2	you	O	O	O	O	O				
43	5	3	engage	O	O	O	O	O				
43	5	4	in	O	O	O	O	O				
43	5	5	any	O	O	O	O	O				
43	5	6	physical	O	O	O	O	O				
43	5	7	activities	O	O	O	O	O				
43	5	8	during	O	O	O	O	O				
43	5	9	the	O	O	O	O	O				
43	5	10	day	O	O	O	O	O				
43	5	11	?	O	O	O	O	O				
43	6	1	Yes	O	O	O	O	O				
43	6	2	,	O	O	O	O	O				
43	6	3	I	O	B-participants	O	O	O				
43	6	4	take	O	B-event	O	O	O				
43	6	5	a	O	I-event	O	O	O				
43	6	6	short	O	I-event	O	O	O				
43	6	7	walk	O	I-event	O	O	O				
43	6	8	in	O	B-place	O	O	O				
43	6	9	the	O	I-place	O	O	O				
43	6	10	park	O	I-place	O	O	O				
43	6	11	after	O	B-time	O	O	O				
43	6	12	lunch	O	I-time	O	O	O				
43	6	13	.	O	I-time	O	O	O				
43	7	1	How	O	O	O	O	O				
43	7	2	long	O	O	O	O	O				
43	7	3	do	O	O	O	O	O				
43	7	4	you	O	O	O	O	O				
43	7	5	walk	O	O	O	O	O				
43	7	6	for	O	O	O	O	O				
43	7	7	usually	O	O	O	O	O				
43	7	8	?	O	O	O	O	O				
43	8	1	About	O	O	O	O	O				
43	8	2	30	O	O	O	O	O				
43	8	3	minutes	O	O	O	O	O				
43	8	4	,	O	O	O	O	O				
43	8	5	it	O	O	O	O	O				
43	8	6	helps	O	O	O	O	O				
43	8	7	me	O	O	O	O	O				
43	8	8	stay	O	O	O	O	O				
43	8	9	active	O	O	O	O	O				
43	8	10	.	O	O	O	O	O				
44	1	1	When	O	O	O	O	O				
44	1	2	do	O	O	O	O	O				
44	1	3	you	O	O	O	O	O				
44	1	4	usually	O	O	O	O	O				
44	1	5	focus	O	O	O	O	O				
44	1	6	on	O	O	O	O	O				
44	1	7	maintaining	O	O	O	O	O				
44	1	8	a	O	O	O	O	O				
44	1	9	balanced	O	O	O	O	O				
44	1	10	diet	O	O	O	O	O				
44	1	11	?	O	O	O	O	O				
44	2	1	In	B-time	O	O	O	O				
44	2	2	the	I-time	O	O	O	O				
44	2	3	morning	I-time	O	O	O	O				
44	2	4	,	I-time	O	O	O	O				
44	2	5	I	B-participants	O	O	O	O				
44	2	6	make	B-event	O	O	O	O				
44	2	7	a	I-event	O	O	O	O				
44	2	8	healthy	I-event	O	O	O	O				
44	2	9	breakfast	I-event	O	O	O	O				
44	2	10	with	I-event	O	O	O	O				
44	2	11	fruits	I-event	O	O	O	O				
44	2	12	and	I-event	O	O	O	O				
44	2	13	nuts	I-event	O	O	O	O				
44	2	14	.	I-event	O	O	O	O				
44	3	1	That	O	O	O	O	O				
44	3	2	's	O	O	O	O	O				
44	3	3	great	O	O	O	O	O				
44	3	4	,	O	O	O	O	O				
44	3	5	and	O	O	O	O	O				
44	3	6	how	O	O	O	O	O				
44	3	7	about	O	O	O	O	O				
44	3	8	keeping	O	O	O	O	O				
44	3	9	warm	O	O	O	O	O				
44	3	10	or	O	O	O	O	O				
44	3	11	cool	O	O	O	O	O				
44	3	12	?	O	O	O	O	O				
44	3	13	When	O	O	O	O	O				
44	3	14	do	O	O	O	O	O				
44	3	15	you	O	O	O	O	O				
44	3	16	do	O	O	O	O	O				
44	3	17	that	O	O	O	O	O				
44	3	18	?	O	O	O	O	O				
44	4	1	I	O	B-participants	O	O	O				
44	4	2	always	O	O	O	O	O				
44	4	3	ensure	O	O	O	O	O				
44	4	4	I	O	I-participants	O	O	O				
44	4	5	wear	O	B-event	O	O	O				
44	4	6	layers	O	I-event	O	O	O				
44	4	7	during	O	I-event	O	O	O				
44	4	8	winter	O	I-event	O	O	O				
44	4	9	to	O	I-event	O	O	O				
