conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7	event8	event9
13	5	10	household	O	O	I-event	O	O				
13	5	11	organization	O	O	I-event	O	O				
13	5	12	?	O	O	O	O	O				
13	6	1	I	O	O	O	O	O				
13	6	2	have	O	O	O	O	O				
13	6	3	a	O	O	O	O	O				
13	6	4	weekly	O	O	O	B-time	O				
13	6	5	schedule	O	O	O	O	O				
13	6	6	for	O	O	O	O	O				
13	6	7	cleaning	O	O	O	B-event	O				
13	6	8	each	O	O	O	I-event	O				
13	6	9	room	O	O	O	I-event	O				
13	6	10	.	O	O	O	O	O				
13	7	1	How	O	O	O	O	O				
13	7	2	about	O	O	O	O	O				
13	7	3	caring	O	O	O	O	B-event				
13	7	4	for	O	O	O	O	I-event				
13	7	5	your	O	O	O	O	I-event				
13	7	6	pets	O	O	O	O	I-event				
13	7	7	?	O	O	O	O	O				
13	8	1	I	O	O	O	O	O				
13	8	2	make	O	O	O	O	O				
13	8	3	sure	O	O	O	O	O				
13	8	4	to	O	O	O	O	O				
13	8	5	feed	O	O	O	O	O	B-event			
13	8	6	my	O	O	O	O	O	I-event			
13	8	7	cat	O	O	O	O	O	I-event			
13	8	8	every	O	O	O	O	O	B-time			
13	8	9	morning	O	O	O	O	O	I-time			
13	8	10	and	O	O	O	O	O				
13	8	11	play	O	O	O	O	O		B-event		
13	8	12	with	O	O	O	O	O		I-event		
13	8	13	her	O	O	O	O	O		I-event		
13	8	14	in	O	O	O	O	O		B-time		
13	8	15	the	O	O	O	O	O		I-time		
13	8	16	evenings	O	O	O	O	O		I-time		
13	8	17	.	O	O	O	O	O		I-time		
13	9	1	Sounds	O	O	O	O	O				
13	9	2	like	O	O	O	O	O				
13	9	3	a	O	O	O	O	O				
13	9	4	lovely	O	O	O	O	O				
13	9	5	routine	O	O	O	O	O				
13	9	6	.	O	O	O	O	O				
13	9	7	How	O	O	O	O	O				
13	9	8	do	O	O	O	O	O				
13	9	9	you	O	O	O	O	O				
13	9	10	assist	O	O	O	O	O			B-event	
13	9	11	household	O	O	O	O	O			I-event	
13	9	12	members	O	O	O	O	O			I-event	
13	9	13	with	O	O	O	O	O			I-event	
13	9	14	tasks	O	O	O	O	O			I-event	
13	9	15	?	O	O	O	O	O			I-event	
13	10	1	I	O	O	O	O	O				
13	10	2	help	O	O	O	O	O				
13	10	3	with	O	O	O	O	O				B-event
13	10	4	meal	O	O	O	O	O				I-event
13	10	5	preparations	O	O	O	O	O				I-event
13	10	6	and	O	O	O	O	O				I-event
13	10	7	laundry	O	O	O	O	O				I-event
13	10	8	whenever	O	O	O	O	O				B-time
13	10	9	possible	O	O	O	O	O				I-time
13	10	10	.	O	O	O	O	O				I-time
14	1	1	How	O	O	O	O	O				
14	1	2	often	O	O	O	O	O				
14	1	3	do	O	O	O	O	O				
14	1	4	you	O	O	O	O	O				
14	1	5	water	B-event	O	O	O	O				
14	1	6	your	I-event	O	O	O	O				
14	1	7	plants	I-event	O	O	O	O				
14	1	8	,	O	O	O	O	O				
14	1	9	Mr.	O	O	O	O	O				
14	1	10	Johnson	O	O	O	O	O				
14	1	11	?	O	O	O	O	O				
14	2	1	Oh	O	O	O	O	O				
14	2	2	,	O	O	O	O	O				
14	2	3	I	O	O	O	O	O				
14	2	4	remember	O	O	O	O	O				
14	2	5	to	O	O	O	O	O				
14	2	6	water	O	O	O	O	O				
14	2	7	them	O	O	O	O	O				
14	2	8	every	B-time	O	O	O	O				
14	2	9	Monday	I-time	O	O	O	O				
14	2	10	and	I-time	O	O	O	O				
14	2	11	Thursday	I-time	O	O	O	O				
14	2	12	.	O	O	O	O	O				
14	3	1	Do	O	O	O	O	O				
14	3	2	you	O	O	O	O	O				
14	3	3	have	O	O	O	O	O				
14	3	4	any	O	O	O	O	O				
14	3	5	favorite	O	O	O	O	O				
14	3	6	plants	O	O	O	O	O				
14	3	7	you	O	O	O	O	O				
14	3	8	take	O	O	O	O	O				
14	3	9	extra	O	O	O	O	O				
14	3	10	care	O	O	O	O	O				
14	3	11	of	O	O	O	O	O				
14	3	12	?	O	O	O	O	O				
14	4	1	Yes	O	O	O	O	O				
14	4	2	,	O	O	O	O	O				
14	4	3	I	O	O	O	O	O				
14	4	4	have	O	O	O	O	O				
14	4	5	a	O	O	O	O	O				
14	4	6	lovely	O	O	O	O	O				
14	4	7	rose	O	O	O	O	O				
14	4	8	bush	O	O	O	O	O				
14	4	9	in	O	O	O	O	O				
14	4	10	the	O	O	O	O	O				
14	4	11	backyard	O	O	O	O	O				
14	4	12	.	O	O	O	O	O				
14	5	1	When	O	O	O	O	O				
14	5	2	was	O	O	O	O	O				
14	5	3	the	O	O	O	O	O				
14	5	4	last	O	O	O	O	O				
14	5	5	time	O	O	O	O	O				
14	5	6	you	O	O	O	O	O				
14	5	7	repaired	O	O	O	O	O				
14	5	8	something	O	O	O	O	O				
14	5	9	in	O	O	O	O	O				
14	5	10	your	O	O	O	O	O				
14	5	11	house	O	O	O	O	O				
14	5	12	?	O	O	O	O	O				
14	6	1	Just	O	B-time	O	O	O				
14	6	2	last	O	I-time	O	O	O				
14	6	3	week	O	I-time	O	O	O				
14	6	4	,	O	O	O	O	O				
14	6	5	I	O	O	O	O	O				
14	6	6	fixed	O	B-event	O	O	O				
14	6	7	the	O	I-event	O	O	O				
14	6	8	leaky	O	I-event	O	O	O				
14	6	9	faucet	O	I-event	O	O	O				
14	6	10	in	O	B-place	O	O	O				
14	6	11	the	O	I-place	O	O	O				
14	6	12	bathroom	O	I-place	O	O	O				
14	6	13	.	O	O	O	O	O				
14	7	1	Have	O	O	O	O	O				
14	7	2	you	O	O	O	O	O				
14	7	3	helped	O	O	O	O	O				
14	7	4	your	O	O	O	O	O				
14	7	5	wife	O	O	O	O	O				
14	7	6	with	O	O	O	O	O				
14	7	7	any	O	O	O	O	O				
14	7	8	household	O	O	O	O	O				
14	7	9	chores	O	O	O	O	O				
14	7	10	recently	O	O	O	O	O				
14	7	11	?	O	O	O	O	O				
14	8	1	Yes	O	O	O	O	O				
14	8	2	,	O	O	O	O	O				
14	8	3	I	O	O	O	O	O				
14	8	4	cooked	O	O	B-event	O	O				
14	8	5	dinner	O	O	I-event	O	O				
14	8	6	for	O	O	B-participants	O	O				
14	8	7	her	O	O	I-participants	O	O				
14	8	8	last	O	O	B-time	O	O				
14	8	9	night	O	O	I-time	O	O				
14	8	10	.	O	O	O	O	O				
15	1	1	How	O	O	O	O	O				
15	1	2	are	O	O	O	O	O				
15	1	3	you	O	O	O	O	O				
15	1	4	feeling	O	O	O	O	O				
15	1	5	today	O	O	O	O	O				
15	1	6	with	O	O	O	O	O				
15	1	7	all	O	O	O	O	O				
15	1	8	the	O	O	O	O	O				
15	1	9	chores	O	O	O	O	O				
15	1	10	,	O	O	O	O	O				
15	1	11	Rita	O	O	O	O	O				
15	1	12	?	O	O	O	O	O				
15	2	1	Oh	O	O	O	O	O				
15	2	2	,	O	O	O	O	O				
15	2	3	I	O	O	O	O	O				
15	2	4	'm	O	O	O	O	O				
15	2	5	managing	O	O	O	O	O				
15	2	6	.	O	O	O	O	O				
15	2	7	I	O	O	O	O	O				
15	2	8	usually	O	O	O	O	O				
15	2	9	start	O	O	O	O	O				
15	2	10	cleaning	B-event	O	O	O	O				
15	2	11	around	O	O	O	O	O				
15	2	12	mid	B-time	O	O	O	O				
15	2	13	-	I-time	O	O	O	O				
15	2	14	morning	I-time	O	O	O	O				
15	2	15	every	I-time	O	O	O	O				
15	2	16	Saturday	I-time	O	O	O	O				
15	2	17	.	O	O	O	O	O				
15	3	1	Do	O	O	O	O	O				
15	3	2	you	O	O	O	O	O				
15	3	3	have	O	O	O	O	O				
15	3	4	any	O	O	O	O	O				
15	3	5	particular	O	O	O	O	O				
15	3	6	routine	O	O	O	O	O				
15	3	7	you	O	O	O	O	O				
15	3	8	follow	O	O	O	O	O				
15	3	9	while	O	O	O	O	O				
15	3	10	cleaning	O	O	O	O	O				
15	3	11	?	O	O	O	O	O				
15	4	1	Yes	O	O	O	O	O				
15	4	2	,	O	O	O	O	O				
15	4	3	I	O	O	O	O	O				
15	4	4	always	O	O	O	O	O				
15	4	5	start	O	O	O	O	O				
15	4	6	with	O	O	O	O	O				
15	4	7	dusting	O	B-event	O	O	O				
15	4	8	the	O	I-event	O	O	O				
15	4	9	furniture	O	I-event	O	O	O				
15	4	10	and	O	O	O	O	O				
15	4	11	then	O	O	O	O	O				
15	4	12	move	O	O	O	O	O				
15	4	13	on	O	O	O	O	O				
15	4	14	to	O	O	O	O	O				
15	4	15	vacuuming	O	O	B-event	O	O				
15	4	16	.	O	O	O	O	O				
15	5	1	And	O	O	O	O	O				
15	5	2	do	O	O	O	O	O				
15	5	3	you	O	O	O	O	O				
15	5	4	find	O	O	O	O	O				
15	5	5	any	O	O	O	O	O				
15	5	6	satisfaction	O	O	O	O	O				
15	5	7	in	O	O	O	O	O				
15	5	8	the	O	O	O	O	O				
15	5	9	cleanliness	O	O	O	O	O				
15	5	10	of	O	O	O	O	O				
15	5	11	your	O	O	O	O	O				
15	5	12	home	O	O	O	O	O				
15	5	13	afterward	O	O	O	O	O				
15	5	14	?	O	O	O	O	O				
15	6	1	Absolutely	O	O	O	O	O				
15	6	2	,	O	O	O	O	O				
15	6	3	it	O	O	O	O	O				
15	6	4	feels	O	O	O	O	O				
15	6	5	good	O	O	O	O	O				
15	6	6	to	O	O	O	O	O				
15	6	7	have	O	O	O	O	O				
15	6	8	a	O	O	O	O	O				
15	6	9	tidy	O	O	O	O	O				
15	6	10	and	O	O	O	O	O				
15	6	11	welcoming	O	O	O	O	O				
15	6	12	space	O	O	O	O	O				
15	6	13	.	O	O	O	O	O				
15	7	1	How	O	O	O	O	O				
15	7	2	about	O	O	O	O	O				
15	7	3	maintaining	O	O	O	O	O				
15	7	4	your	O	O	O	O	O				
15	7	5	garden	O	O	O	O	O				
15	7	6	,	O	O	O	O	O				
15	7	7	do	O	O	O	O	O				
15	7	8	you	O	O	O	O	O				
15	7	9	have	O	O	O	O	O				
15	7	10	a	O	O	O	O	O				
15	7	11	specific	O	O	O	O	O				
15	7	12	schedule	O	O	O	O	O				
15	7	13	for	O	O	O	O	O				
15	7	14	that	O	O	O	O	O				
15	7	15	?	O	O	O	O	O				
15	8	1	I	O	O	O	O	O				
15	8	2	usually	O	O	O	O	O				
15	8	3	spend	O	O	O	O	O				
15	8	4	an	O	O	O	O	O				
15	8	5	hour	O	O	O	O	O				
15	8	6	every	O	O	O	B-time	O				
15	8	7	morning	O	O	O	I-time	O				
15	8	8	watering	O	O	O	B-event	O				
15	8	9	the	O	O	O	I-event	O				
15	8	10	plants	O	O	O	I-event	O				
15	8	11	before	O	O	O	I-time	O				
15	8	12	breakfast	O	O	O	I-time	O				
15	8	13	.	O	O	O	I-time	O				
15	9	1	It	O	O	O	O	O				
15	9	2	sounds	O	O	O	O	O				
15	9	3	like	O	O	O	O	O				
15	9	4	you	O	O	O	O	O				
15	9	5	have	O	O	O	O	O				
15	9	6	everything	O	O	O	O	O				
15	9	7	well	O	O	O	O	O				
15	9	8	-	O	O	O	O	O				
15	9	9	organized	O	O	O	O	O				
15	9	10	to	O	O	O	O	O				
15	9	11	keep	O	O	O	O	O				
15	9	12	your	O	O	O	O	O				
15	9	13	household	O	O	O	O	O				
15	9	14	running	O	O	O	O	O				
15	9	15	smoothly	O	O	O	O	O				
15	9	16	,	O	O	O	O	O				
15	9	17	Rita	O	O	O	O	O				
15	9	18	!	O	O	O	O	O				
16	1	1	How	O	O	O	O	O				
16	1	2	often	O	O	O	O	O				
16	1	3	do	O	O	O	O	O				
16	1	4	you	O	O	O	O	O				
16	1	5	water	B-event	O	O	O	O				
16	1	6	your	I-event	O	O	O	O				
16	1	7	plants	I-event	O	O	O	O				
16	1	8	,	O	O	O	O	O				
16	1	9	Mary	O	O	O	O	O				
16	1	10	?	O	O	O	O	O				
16	2	1	I	O	O	O	O	O				
16	2	2	water	O	O	O	O	O				
16	2	3	them	O	O	O	O	O				
16	2	4	every	B-time	O	O	O	O				
16	2	5	evening	I-time	O	O	O	O				
16	2	6	before	I-time	O	O	O	O				
16	2	7	dinner	I-time	O	O	O	O				
16	2	8	.	O	O	O	O	O				
16	3	1	Do	O	O	O	O	O				
16	3	2	you	O	O	O	O	O				
16	3	3	tend	O	B-event	O	O	O				
16	3	4	to	O	I-event	O	O	O				
16	3	5	the	O	I-event	O	O	O				
16	3	6	garden	O	I-event	O	O	O				
16	3	7	,	O	O	O	O	O				
16	3	8	too	O	O	O	O	O				
16	3	9	?	O	O	O	O	O				
16	4	1	Yes	O	O	O	O	O				
16	4	2	,	O	O	O	O	O				
16	4	3	I	O	O	O	O	O				
16	4	4	spend	O	O	O	O	O				
16	4	5	my	O	B-time	O	O	O				
16	4	6	mornings	O	I-time	O	O	O				
16	4	7	tending	O	O	O	O	O				
16	4	8	to	O	O	O	O	O				
16	4	9	the	O	O	O	O	O				
16	4	10	flowers	O	O	O	O	O				
16	4	11	.	O	O	O	O	O				
16	5	1	When	O	O	O	O	O				
16	5	2	do	O	O	O	O	O				
16	5	3	you	O	O	O	O	O				
16	5	4	usually	O	O	O	O	O				
16	5	5	do	O	O	O	O	O				
16	5	6	your	O	O	O	O	O				
16	5	7	laundry	O	O	O	O	O				
16	5	8	?	O	O	O	O	O				
16	6	1	I	O	O	O	O	O				
16	6	2	prefer	O	O	O	O	O				
16	6	3	doing	O	O	B-event	O	O				
16	6	4	laundry	O	O	I-event	O	O				
16	6	5	on	O	O	B-time	O	O				
16	6	6	Tuesdays	O	O	I-time	O	O				
16	6	7	and	O	O	I-time	O	O				
16	6	8	Fridays	O	O	I-time	O	O				
16	6	9	.	O	O	O	O	O				
16	7	1	How	O	O	O	O	O				
16	7	2	about	O	O	O	O	O				
16	7	3	when	O	O	O	O	O				
16	7	4	repairing	O	O	O	B-event	O				
16	7	5	things	O	O	O	I-event	O				
16	7	6	around	O	O	O	I-event	O				
16	7	7	the	O	O	O	I-event	O				
16	7	8	house	O	O	O	I-event	O				
16	7	9	?	O	O	O	O	O				
16	8	1	I	O	O	O	O	O				
16	8	2	usually	O	O	O	O	O				
16	8	3	repair	O	O	O	O	O				
16	8	4	things	O	O	O	O	O				
16	8	5	on	O	O	O	B-time	O				
16	8	6	the	O	O	O	I-time	O				
16	8	7	weekends	O	O	O	I-time	O				
16	8	8	when	O	O	O	O	O				
16	8	9	I	O	O	O	O	O				
16	8	10	have	O	O	O	O	O				
16	8	11	more	O	O	O	O	O				
16	8	12	time	O	O	O	O	O				
16	8	13	.	O	O	O	O	O				
16	9	1	That	O	O	O	O	O				
16	9	2	's	O	O	O	O	O				
16	9	3	a	O	O	O	O	O				
16	9	4	good	O	O	O	O	O				
16	9	5	routine	O	O	O	O	O				
16	9	6	to	O	O	O	O	O				
16	9	7	stay	O	O	O	O	O				
16	9	8	on	O	O	O	O	O				
16	9	9	top	O	O	O	O	O				
16	9	10	of	O	O	O	O	O				
16	9	11	things	O	O	O	O	O				
16	9	12	!	O	O	O	O	O				
17	1	1	When	O	O	O	O	O				
17	1	2	do	O	O	O	O	O				
17	1	3	you	O	O	O	O	O				
17	1	4	usually	O	O	O	O	O				
17	1	5	take	O	O	O	O	O				
17	1	6	care	O	O	O	O	O				
17	1	7	of	O	O	O	O	O				
17	1	8	your	O	O	O	O	O				
17	1	9	plants	O	O	O	O	O				
17	1	10	,	O	O	O	O	O				
17	1	11	Mr.	O	O	O	O	O				
17	1	12	Johnson	O	O	O	O	O				
17	1	13	?	O	O	O	O	O				
17	2	1	I	O	O	O	O	O				
17	2	2	water	B-event	O	O	O	O				
17	2	3	my	I-event	O	O	O	O				
17	2	4	plants	I-event	O	O	O	O				
17	2	5	every	B-time	O	O	O	O				
17	2	6	morning	I-time	O	O	O	O				
17	2	7	before	I-time	O	O	O	O				
17	2	8	breakfast	I-time	O	O	O	O				
17	2	9	.	O	O	O	O	O				
17	3	1	How	O	O	O	O	O				
17	3	2	's	O	O	O	O	O				
17	3	3	it	O	O	O	O	O				
17	3	4	going	O	O	O	O	O				
17	3	5	with	O	O	O	O	O				
17	3	6	maintaining	O	O	O	O	O				
17	3	7	your	O	O	O	O	O				
17	3	8	household	O	O	O	O	O				
17	3	9	so	O	O	O	O	O				
17	3	10	far	O	O	O	O	O				
17	3	11	this	O	O	O	O	O				
17	3	12	month	O	O	O	O	O				
17	3	13	?	O	O	O	O	O				
17	4	1	I	O	O	O	O	O				
17	4	2	've	O	O	O	O	O				
17	4	3	been	O	O	O	O	O				
17	4	4	keeping	O	O	O	O	O				
17	4	5	up	O	O	O	O	O				
17	4	6	with	O	O	O	O	O				
17	4	7	tidying	O	B-event	O	O	O				
17	4	8	up	O	I-event	O	O	O				
17	4	9	,	O	O	O	O	O				
17	4	10	but	O	O	O	O	O				
17	4	11	the	O	O	O	O	O				
17	4	12	repairs	O	O	O	O	O				
17	4	13	are	O	O	O	O	O				
17	4	14	still	O	O	O	O	O				
17	4	15	pending	O	O	O	O	O				
17	4	16	.	O	O	O	O	O				
17	5	1	Do	O	O	O	O	O				
17	5	2	you	O	O	O	O	O				
17	5	3	require	O	O	O	O	O				
17	5	4	any	O	O	O	O	O				
17	5	5	assistance	O	O	O	O	O				
17	5	6	with	O	O	O	O	O				
17	5	7	the	O	O	O	O	O				
17	5	8	household	O	O	O	O	O				
17	5	9	repairs	O	O	O	O	O				
17	5	10	?	O	O	O	O	O				
17	6	1	Well	O	O	O	O	O				
17	6	2	,	O	O	O	O	O				
17	6	3	I	O	O	O	O	O				
17	6	4	might	O	O	O	O	O				
17	6	5	need	O	O	O	O	O				
17	6	6	help	O	O	O	O	O				
17	6	7	fixing	O	O	B-event	O	O				
17	6	8	the	O	O	I-event	O	O				
17	6	9	leaking	O	O	I-event	O	O				
17	6	10	faucet	O	O	I-event	O	O				
17	6	11	in	O	O	I-event	O	O				
17	6	12	the	O	O	I-event	O	O				
17	6	13	kitchen	O	O	I-event	O	O				
17	6	14	.	O	O	O	O	O				
17	7	1	I	O	O	O	O	O				
17	7	2	can	O	O	O	O	O				
17	7	3	help	O	O	O	O	O				
17	7	4	you	O	O	O	O	O				
17	7	5	tighten	O	O	O	B-event	O				
17	7	6	the	O	O	O	I-event	O				
17	7	7	leaking	O	O	O	I-event	O				
17	7	8	faucet	O	O	O	I-event	O				
17	7	9	this	O	O	O	B-time	O				
17	7	10	weekend	O	O	O	I-time	O				
17	7	11	if	O	O	O	O	O				
17	7	12	you	O	O	O	O	O				
17	7	13	want	O	O	O	O	O				
17	7	14	.	O	O	O	O	O				
17	8	1	Thank	O	O	O	O	O				
17	8	2	you	O	O	O	O	O				
17	8	3	,	O	O	O	O	O				
17	8	4	that	O	O	O	O	O				
17	8	5	would	O	O	O	O	O				
17	8	6	be	O	O	O	O	O				
17	8	7	very	O	O	O	O	O				
17	8	8	kind	O	O	O	O	O				
17	8	9	of	O	O	O	O	O				
17	8	10	you	O	O	O	O	O				
17	8	11	.	O	O	O	O	O				
17	8	12	Let	O	O	O	O	O				
17	8	13	's	O	O	O	O	O				
17	8	14	say	O	O	O	O	O				
17	8	15	Saturday	O	O	O	O	O				
17	8	16	morning	O	O	O	O	O				
17	8	17	?	O	O	O	O	O				
17	9	1	Saturday	O	O	O	O	B-time				
17	9	2	morning	O	O	O	O	I-time				
17	9	3	works	O	O	O	O	O				
17	9	4	for	O	O	O	O	O				
17	9	5	me	O	O	O	O	O				
17	9	6	.	O	O	O	O	O				
17	9	7	I	O	O	O	O	O				
17	9	8	'll	O	O	O	O	O				
17	9	9	bring	O	O	O	O	B-event				
17	9	10	my	O	O	O	O	I-event				
17	9	11	toolbox	O	O	O	O	I-event				
17	9	12	over	O	O	O	O	I-event				
17	9	13	.	O	O	O	O	O				
18	1	1	How	O	O	O	O	O				
18	1	2	have	O	O	O	O	O				
18	1	3	you	O	O	O	O	O				
18	1	4	been	O	O	O	O	O				
18	1	5	,	O	O	O	O	O				
18	1	6	everything	O	O	O	O	O				
18	1	7	okay	O	O	O	O	O				
18	1	8	at	O	O	O	O	O				
18	1	9	home	O	O	O	O	O				
18	1	10	?	O	O	O	O	O				
18	2	1	Yes	O	O	O	O	O				
18	2	2	,	O	O	O	O	O				
18	2	3	everything	O	O	O	O	O				
18	2	4	is	O	O	O	O	O				
18	2	5	fine	O	O	O	O	O				
18	2	6	.	O	O	O	O	O				
18	2	7	I	O	O	O	O	O				
18	2	8	spend	O	O	O	O	O				
18	2	9	my	O	O	O	O	O				
18	2	10	mornings	O	O	O	O	O				
18	2	11	watering	B-event	O	O	O	O				
18	2	12	the	I-event	O	O	O	O				
18	2	13	plants	I-event	O	O	O	O				
18	2	14	.	O	O	O	O	O				
18	3	1	That	O	O	O	O	O				
18	3	2	sounds	O	O	O	O	O				
18	3	3	soothing	O	O	O	O	O				
18	3	4	.	O	O	O	O	O				
18	3	5	When	O	O	O	O	O				
18	3	6	do	O	O	O	O	O				
18	3	7	you	O	O	O	O	O				
18	3	8	usually	O	O	O	O	O				
18	3	9	do	O	O	O	O	O				
18	3	10	it	O	O	O	O	O				
18	3	11	?	O	O	O	O	O				
18	4	1	I	O	O	O	O	O				
18	4	2	water	O	O	O	O	O				
18	4	3	them	O	O	O	O	O				
18	4	4	every	O	O	O	O	O				
18	4	5	day	O	O	O	O	O				
18	4	6	around	B-time	O	O	O	O				
18	4	7	8	I-time	O	O	O	O				
18	4	8	in	I-time	O	O	O	O				
18	4	9	the	I-time	O	O	O	O				
18	4	10	morning	I-time	O	O	O	O				
18	4	11	before	I-time	O	O	O	O				
18	4	12	breakfast	I-time	O	O	O	O				
18	4	13	.	O	O	O	O	O				
18	5	1	Good	O	O	O	O	O				
18	5	2	to	O	O	O	O	O				
18	5	3	have	O	O	O	O	O				
18	5	4	a	O	O	O	O	O				
18	5	5	routine	O	O	O	O	O				
18	5	6	.	O	O	O	O	O				
18	5	7	Do	O	O	O	O	O				
18	5	8	you	O	O	O	O	O				
18	5	9	take	O	O	O	O	O				
18	5	10	care	O	O	O	O	O				
18	5	11	of	O	O	O	O	O				
18	5	12	any	O	O	O	O	O				
18	5	13	pets	O	O	O	O	O				
18	5	14	too	O	O	O	O	O				
18	5	15	?	O	O	O	O	O				
18	6	1	Yes	O	O	O	O	O				
18	6	2	,	O	O	O	O	O				
18	6	3	I	O	O	O	O	O				
18	6	4	also	O	O	O	O	O				
18	6	5	feed	O	B-event	O	O	O				
18	6	6	my	O	I-event	O	O	O				
18	6	7	cat	O	I-event	O	O	O				
18	6	8	right	O	B-time	O	O	O				
18	6	9	after	O	I-time	O	O	O				
18	6	10	watering	O	I-time	O	O	O				
18	6	11	the	O	I-time	O	O	O				
18	6	12	plants	O	I-time	O	O	O				
18	6	13	.	O	I-time	O	O	O				
18	7	1	Taking	O	O	O	O	O				
18	7	2	care	O	O	O	O	O				
18	7	3	of	O	O	O	O	O				
18	7	4	plants	O	O	O	O	O				
18	7	5	and	O	O	O	O	O				
18	7	6	a	O	O	O	O	O				
18	7	7	pet	O	O	O	O	O				
18	7	8	,	O	O	O	O	O				
18	7	9	you	O	O	O	O	O				
18	7	10	stay	O	O	O	O	O				
18	7	11	busy	O	O	O	O	O				
18	7	12	in	O	O	O	O	O				
18	7	13	the	O	O	O	O	O				
18	7	14	mornings	O	O	O	O	O				
18	7	15	!	O	O	O	O	O				
18	8	1	Yes	O	O	O	O	O				
18	8	2	,	O	O	O	O	O				
18	8	3	it	O	O	O	O	O				
18	8	4	keeps	O	O	O	O	O				
18	8	5	me	O	O	O	O	O				
18	8	6	active	O	O	O	O	O				
18	8	7	and	O	O	O	O	O				
18	8	8	helps	O	O	O	O	O				
18	8	9	me	O	O	O	O	O				
18	8	10	start	O	O	O	O	O				
18	8	11	the	O	O	O	O	O				
18	8	12	day	O	O	O	O	O				
18	8	13	on	O	O	O	O	O				
18	8	14	a	O	O	O	O	O				
18	8	15	positive	O	O	O	O	O				
18	8	16	note	O	O	O	O	O				
18	8	17	.	O	O	O	O	O				
19	1	1	How	O	O	O	O	O				
19	1	2	are	O	O	O	O	O				
19	1	3	your	O	O	O	O	O				
19	1	4	plants	O	O	O	O	O				
19	1	5	doing	O	O	O	O	O				
19	1	6	these	O	O	O	O	O				
19	1	7	days	O	O	O	O	O				
19	1	8	?	O	O	O	O	O				
19	2	1	Oh	O	O	O	O	O				
19	2	2	,	O	O	O	O	O				
19	2	3	some	O	O	O	O	O				
19	2	4	of	O	O	O	O	O				
19	2	5	them	O	O	O	O	O				
19	2	6	need	B-event	O	O	O	O				
19	2	7	watering	O	O	O	O	O				
19	2	8	every	B-time	O	O	O	O				
19	2	9	morning	I-time	O	O	O	O				
19	2	10	.	O	O	O	O	O				
19	3	1	When	O	O	O	O	O				
19	3	2	did	O	O	O	O	O				
19	3	3	you	O	O	O	O	O				
19	3	4	start	O	O	O	O	O				
19	3	5	taking	O	B-event	O	O	O				
19	3	6	care	O	I-event	O	O	O				
19	3	7	of	O	I-event	O	O	O				
19	3	8	the	O	I-event	O	O	O				
19	3	9	plants	O	I-event	O	O	O				
19	3	10	?	O	O	O	O	O				
19	4	1	I	O	O	O	O	O				
19	4	2	've	O	O	O	O	O				
19	4	3	been	O	O	O	O	O				
19	4	4	doing	O	O	O	O	O				
19	4	5	it	O	O	O	O	O				
19	4	6	for	O	B-time	O	O	O				
19	4	7	the	O	I-time	O	O	O				
19	4	8	past	O	I-time	O	O	O				
19	4	9	10	O	I-time	O	O	O				
19	4	10	years	O	I-time	O	O	O				
19	4	11	.	O	O	O	O	O				
19	5	1	That	O	O	O	O	O				
19	5	2	's	O	O	O	O	O				
19	5	3	impressive	O	O	O	O	O				
19	5	4	!	O	O	O	O	O				
19	5	5	When	O	O	O	O	O				
19	5	6	do	O	O	O	O	O				
19	5	7	you	O	O	O	O	O				
19	5	8	find	O	O	O	O	O				
19	5	9	time	O	O	O	O	O				
19	5	10	for	O	O	O	O	O				
19	5	11	it	O	O	O	O	O				
19	5	12	?	O	O	O	O	O				
19	6	1	I	O	O	O	O	O				
19	6	2	usually	O	O	O	O	O				
19	6	3	do	O	O	B-event	O	O				
19	6	4	it	O	O	I-event	O	O				
19	6	5	right	O	O	B-time	O	O				
19	6	6	after	O	O	I-time	O	O				
19	6	7	breakfast	O	O	I-time	O	O				
19	6	8	every	O	O	I-time	O	O				
19	6	9	day	O	O	I-time	O	O				
19	6	10	.	O	O	O	O	O				
19	7	1	Do	O	O	O	O	O				
19	7	2	you	O	O	O	O	O				
19	7	3	have	O	O	O	O	O				
19	7	4	a	O	O	O	O	O				
19	7	5	favorite	O	O	O	O	O				
19	7	6	plant	O	O	O	O	O				
19	7	7	to	O	O	O	O	O				
19	7	8	take	O	O	O	O	O				
19	7	9	care	O	O	O	O	O				
19	7	10	of	O	O	O	O	O				
19	7	11	?	O	O	O	O	O				
19	8	1	Yes	O	O	O	O	O				
19	8	2	,	O	O	O	O	O				
19	8	3	I	O	O	O	O	O				
19	8	4	love	O	O	O	O	O				
19	8	5	tending	O	O	O	B-event	O				
19	8	6	to	O	O	O	I-event	O				
19	8	7	my	O	O	O	I-event	O				
19	8	8	orchids	O	O	O	I-event	O				
19	8	9	the	O	O	O	O	O				
19	8	10	most	O	O	O	O	O				
19	8	11	.	O	O	O	O	O				
19	9	1	It	O	O	O	O	O				
19	9	2	must	O	O	O	O	O				
19	9	3	be	O	O	O	O	O				
19	9	4	satisfying	O	O	O	O	O				
19	9	5	watching	O	O	O	O	O				
19	9	6	them	O	O	O	O	O				
19	9	7	grow	O	O	O	O	O				
19	9	8	beautifully	O	O	O	O	O				
19	9	9	.	O	O	O	O	O				
20	1	1	How	O	O	O	O	O				
20	1	2	's	O	O	O	O	O				
20	1	3	your	O	O	O	O	O				
