conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6
14	4	3	I	O	O	O	O	O	
14	4	4	want	O	O	O	O	O	
14	4	5	to	O	O	O	O	O	
14	4	6	create	O	O	O	O	O	
14	4	7	more	O	O	O	O	O	
14	4	8	space	O	O	O	O	O	
14	4	9	for	O	O	O	O	O	
14	4	10	my	O	O	O	O	O	
14	4	11	plants	O	O	O	O	O	
14	4	12	and	O	O	O	O	O	
14	4	13	paintings	O	O	O	O	O	
14	4	14	.	O	O	O	O	O	
14	5	1	How	O	O	O	O	O	
14	5	2	will	O	O	O	O	O	
14	5	3	you	O	O	O	O	O	
14	5	4	move	O	O	O	O	O	
14	5	5	the	O	O	O	O	O	
14	5	6	heavy	O	O	O	O	O	
14	5	7	furniture	O	O	O	O	O	
14	5	8	around	O	O	O	O	O	
14	5	9	?	O	O	O	O	O	
14	6	1	I	O	O	O	O	O	
14	6	2	've	O	O	O	O	O	
14	6	3	asked	O	O	O	O	O	
14	6	4	my	O	O	O	O	O	
14	6	5	neighbor	O	B-participants	O	O	O	
14	6	6	to	O	O	O	O	O	
14	6	7	help	O	O	O	O	O	
14	6	8	.	O	O	O	O	O	
14	6	9	We	O	O	O	O	O	
14	6	10	plan	O	O	O	O	O	
14	6	11	to	O	O	O	O	O	
14	6	12	do	O	O	O	O	O	
14	6	13	it	O	O	O	O	O	
14	6	14	before	O	B-time	O	O	O	
14	6	15	painting	O	I-time	O	O	O	
14	6	16	.	O	I-time	O	O	O	
14	7	1	Do	O	O	O	O	O	
14	7	2	you	O	O	O	O	O	
14	7	3	enjoy	O	O	O	O	O	
14	7	4	redecorating	O	O	O	O	O	
14	7	5	your	O	O	O	O	O	
14	7	6	home	O	O	O	O	O	
14	7	7	?	O	O	O	O	O	
14	8	1	Yes	O	O	O	O	O	
14	8	2	,	O	O	O	O	O	
14	8	3	it	O	O	O	O	O	
14	8	4	's	O	O	O	O	O	
14	8	5	like	O	O	O	O	O	
14	8	6	starting	O	O	O	O	O	
14	8	7	anew	O	O	O	O	O	
14	8	8	.	O	O	O	O	O	
14	8	9	Gives	O	O	O	O	O	
14	8	10	me	O	O	O	O	O	
14	8	11	a	O	O	O	O	O	
14	8	12	fresh	O	O	O	O	O	
14	8	13	perspective	O	O	O	O	O	
14	8	14	.	O	O	O	O	O	
15	1	1	How	O	O	O	O	O	
15	1	2	is	O	O	O	O	O	
15	1	3	your	O	O	O	O	O	
15	1	4	daily	O	O	O	O	O	
15	1	5	routine	O	O	O	O	O	
15	1	6	like	O	O	O	O	O	
15	1	7	these	O	O	O	O	O	
15	1	8	days	O	O	O	O	O	
15	1	9	?	O	O	O	O	O	
15	2	1	Oh	O	O	O	O	O	
15	2	2	,	O	O	O	O	O	
15	2	3	I	O	O	O	O	O	
15	2	4	usually	O	O	O	O	O	
15	2	5	wake	O	O	O	O	O	
15	2	6	up	O	O	O	O	O	
15	2	7	early	B-time	O	O	O	O	
15	2	8	to	O	O	O	O	O	
15	2	9	tend	B-event	O	O	O	O	
15	2	10	to	I-event	O	O	O	O	
15	2	11	my	I-event	O	O	O	O	
15	2	12	garden	I-event	O	O	O	O	
15	2	13	.	O	O	O	O	O	
15	3	1	That	O	O	O	O	O	
15	3	2	's	O	O	O	O	O	
15	3	3	lovely	O	O	O	O	O	
15	3	4	!	O	O	O	O	O	
15	3	5	When	O	O	O	O	O	
15	3	6	did	O	O	O	O	O	
15	3	7	you	O	O	O	O	O	
15	3	8	start	O	O	O	O	O	
15	3	9	gardening	O	O	O	O	O	
15	3	10	?	O	O	O	O	O	
15	4	1	I	O	O	O	O	O	
15	4	2	started	O	O	O	O	O	
15	4	3	gardening	O	O	O	O	O	
15	4	4	after	O	O	O	O	O	
15	4	5	retiring	O	O	O	O	O	
15	4	6	a	O	O	O	O	O	
15	4	7	few	O	O	O	O	O	
15	4	8	years	O	O	O	O	O	
15	4	9	ago	O	O	O	O	O	
15	4	10	.	O	O	O	O	O	
15	5	1	It	O	O	O	O	O	
15	5	2	must	O	O	O	O	O	
15	5	3	be	O	O	O	O	O	
15	5	4	rewarding	O	O	O	O	O	
15	5	5	to	O	O	O	O	O	
15	5	6	see	O	O	O	O	O	
15	5	7	your	O	O	O	O	O	
15	5	8	plants	O	O	O	O	O	
15	5	9	grow	O	O	O	O	O	
15	5	10	.	O	O	O	O	O	
15	6	1	Yes	O	O	O	O	O	
15	6	2	,	O	O	O	O	O	
15	6	3	very	O	O	O	O	O	
15	6	4	rewarding	O	O	O	O	O	
15	6	5	and	O	O	O	O	O	
15	6	6	therapeutic	O	O	O	O	O	
15	6	7	too	O	O	O	O	O	
15	6	8	.	O	O	O	O	O	
15	7	1	Do	O	O	O	O	O	
15	7	2	you	O	O	O	O	O	
15	7	3	have	O	O	O	O	O	
15	7	4	a	O	O	O	O	O	
15	7	5	specific	O	O	O	O	O	
15	7	6	plant	O	O	O	O	O	
15	7	7	you	O	O	O	O	O	
15	7	8	enjoy	O	O	O	O	O	
15	7	9	growing	O	O	O	O	O	
15	7	10	the	O	O	O	O	O	
15	7	11	most	O	O	O	O	O	
15	7	12	?	O	O	O	O	O	
15	8	1	I	O	O	O	O	O	
15	8	2	absolutely	O	O	O	O	O	
15	8	3	love	O	O	O	O	O	
15	8	4	my	O	O	O	O	O	
15	8	5	roses	O	O	O	O	O	
15	8	6	,	O	O	O	O	O	
15	8	7	they	O	O	O	O	O	
15	8	8	bring	O	O	O	O	O	
15	8	9	such	O	O	O	O	O	
15	8	10	joy	O	O	O	O	O	
15	8	11	to	O	O	O	O	O	
15	8	12	my	O	O	O	O	O	
15	8	13	day	O	O	O	O	O	
15	8	14	.	O	O	O	O	O	
16	1	1	How	O	O	O	O	O	
16	1	2	are	O	O	O	O	O	
16	1	3	you	O	O	O	O	O	
16	1	4	managing	O	O	O	O	O	
16	1	5	after	O	O	O	O	O	
16	1	6	moving	B-event	O	O	O	O	
16	1	7	to	I-event	O	O	O	O	
16	1	8	your	I-event	O	O	O	O	
16	1	9	new	I-event	O	O	O	O	
16	1	10	home	I-event	O	O	O	O	
16	1	11	?	O	O	O	O	O	
16	2	1	I	O	O	O	O	O	
16	2	2	'm	O	O	O	O	O	
16	2	3	slowly	O	O	O	O	O	
16	2	4	settling	O	O	O	O	O	
16	2	5	in	O	O	O	O	O	
16	2	6	.	O	O	O	O	O	
16	2	7	The	O	O	O	O	O	
16	2	8	new	B-place	O	O	O	O	
16	2	9	place	I-place	O	O	O	O	
16	2	10	is	O	O	O	O	O	
16	2	11	cozy	O	O	O	O	O	
16	2	12	and	O	O	O	O	O	
16	2	13	bright	O	O	O	O	O	
16	2	14	.	O	O	O	O	O	
16	3	1	That	O	O	O	O	O	
16	3	2	's	O	O	O	O	O	
16	3	3	good	O	O	O	O	O	
16	3	4	to	O	O	O	O	O	
16	3	5	hear	O	O	O	O	O	
16	3	6	.	O	O	O	O	O	
16	3	7	When	O	O	O	O	O	
16	3	8	did	O	O	O	O	O	
16	3	9	you	O	O	O	O	O	
16	3	10	move	O	O	O	O	O	
16	3	11	in	O	O	O	O	O	
16	3	12	?	O	O	O	O	O	
16	4	1	Last	B-time	O	O	O	O	
16	4	2	weekend	I-time	O	O	O	O	
16	4	3	.	O	O	O	O	O	
16	4	4	It	O	O	O	O	O	
16	4	5	took	O	O	O	O	O	
16	4	6	me	O	B-participants	O	O	O	
16	4	7	a	O	O	O	O	O	
16	4	8	couple	O	B-time	O	O	O	
16	4	9	of	O	I-time	O	O	O	
16	4	10	days	O	I-time	O	O	O	
16	4	11	to	O	O	O	O	O	
16	4	12	unpack	O	B-event	O	O	O	
16	4	13	everything	O	I-event	O	O	O	
16	4	14	.	O	O	O	O	O	
16	5	1	I	O	O	O	O	O	
16	5	2	bet	O	O	O	O	O	
16	5	3	that	O	O	O	O	O	
16	5	4	was	O	O	O	O	O	
16	5	5	tiring	O	O	O	O	O	
16	5	6	.	O	O	O	O	O	
16	5	7	Have	O	O	O	O	O	
16	5	8	you	O	O	O	O	O	
16	5	9	finished	O	O	O	O	O	
16	5	10	arranging	O	O	B-event	O	O	
16	5	11	the	O	O	I-event	O	O	
16	5	12	furniture	O	O	I-event	O	O	
16	5	13	?	O	O	O	O	O	
16	6	1	Not	O	O	O	O	O	
16	6	2	completely	O	O	O	O	O	
16	6	3	.	O	O	O	O	O	
16	6	4	I	O	O	O	O	O	
16	6	5	'm	O	O	O	O	O	
16	6	6	still	O	O	O	O	O	
16	6	7	deciding	O	O	O	O	O	
16	6	8	on	O	O	O	O	O	
16	6	9	the	O	O	O	O	O	
16	6	10	best	O	O	O	O	O	
16	6	11	layout	O	O	O	O	O	
16	6	12	.	O	O	O	O	O	
16	7	1	It	O	O	O	O	O	
16	7	2	takes	O	O	O	O	O	
16	7	3	time	O	O	O	O	O	
16	7	4	to	O	O	O	O	O	
16	7	5	find	O	O	O	O	O	
16	7	6	the	O	O	O	O	O	
16	7	7	right	O	O	O	O	O	
16	7	8	setup	O	O	O	O	O	
16	7	9	.	O	O	O	O	O	
16	7	10	Have	O	O	O	O	O	
16	7	11	you	O	O	O	O	O	
16	7	12	bought	O	O	O	O	O	
16	7	13	any	O	O	O	O	O	
16	7	14	new	O	O	O	O	O	
16	7	15	household	O	O	O	O	O	
16	7	16	items	O	O	O	O	O	
16	7	17	?	O	O	O	O	O	
16	8	1	Yes	O	O	O	O	O	
16	8	2	,	O	O	O	O	O	
16	8	3	I	O	O	O	B-participants	O	
16	8	4	purchased	O	O	O	B-event	O	
16	8	5	a	O	O	O	I-event	O	
16	8	6	new	O	O	O	I-event	O	
16	8	7	sofa	O	O	O	I-event	O	
16	8	8	and	O	O	O	I-event	O	
16	8	9	some	O	O	O	I-event	O	
16	8	10	kitchen	O	O	O	I-event	O	
16	8	11	appliances	O	O	O	I-event	O	
16	8	12	recently	O	O	O	B-time	O	
16	8	13	.	O	O	O	O	O	
17	1	1	How	O	O	O	O	O	
17	1	2	are	O	O	O	O	O	
17	1	3	you	O	O	O	O	O	
17	1	4	finding	O	O	O	O	O	
17	1	5	living	O	O	O	O	O	
17	1	6	in	O	O	O	O	O	
17	1	7	your	O	O	O	O	O	
17	1	8	new	O	O	O	O	O	
17	1	9	house	O	O	O	O	O	
17	1	10	,	O	O	O	O	O	
17	1	11	Mrs.	O	O	O	O	O	
17	1	12	Smith	O	O	O	O	O	
17	1	13	?	O	O	O	O	O	
17	2	1	Oh	O	O	O	O	O	
17	2	2	,	O	O	O	O	O	
17	2	3	it	O	O	O	O	O	
17	2	4	's	O	O	O	O	O	
17	2	5	been	O	O	O	O	O	
17	2	6	a	O	O	O	O	O	
17	2	7	joy	O	O	O	O	O	
17	2	8	!	O	O	O	O	O	
17	2	9	I	O	O	O	O	O	
17	2	10	moved	O	O	O	O	O	
17	2	11	in	O	O	O	O	O	
17	2	12	last	B-time	O	O	O	O	
17	2	13	month	I-time	O	O	O	O	
17	2	14	and	O	O	O	O	O	
17	2	15	slowly	O	O	O	O	O	
17	2	16	been	O	O	O	O	O	
17	2	17	furnishing	B-event	O	O	O	O	
17	2	18	it	I-event	O	O	O	O	
17	2	19	.	O	O	O	O	O	
17	3	1	That	O	O	O	O	O	
17	3	2	sounds	O	O	O	O	O	
17	3	3	great	O	O	O	O	O	
17	3	4	!	O	O	O	O	O	
17	3	5	Where	O	O	O	O	O	
17	3	6	did	O	O	O	O	O	
17	3	7	you	O	O	O	O	O	
17	3	8	go	O	O	O	O	O	
17	3	9	to	O	O	O	O	O	
17	3	10	get	O	O	O	O	O	
17	3	11	your	O	O	O	O	O	
17	3	12	furniture	O	O	O	O	O	
17	3	13	?	O	O	O	O	O	
17	4	1	We	O	B-participants	O	O	O	
17	4	2	got	O	B-event	O	O	O	
17	4	3	most	O	I-event	O	O	O	
17	4	4	of	O	I-event	O	O	O	
17	4	5	it	O	I-event	O	O	O	
17	4	6	from	O	I-event	O	O	O	
17	4	7	the	O	I-event	O	O	O	
17	4	8	nearby	O	I-event	O	O	O	
17	4	9	furniture	O	I-event	O	O	O	
17	4	10	store	O	I-event	O	O	O	
17	4	11	.	O	O	O	O	O	
17	5	1	Did	O	O	O	O	O	
17	5	2	you	O	O	O	O	O	
17	5	3	have	O	O	O	O	O	
17	5	4	trouble	O	O	O	O	O	
17	5	5	with	O	O	O	O	O	
17	5	6	transporting	O	O	O	O	O	
17	5	7	the	O	O	O	O	O	
17	5	8	furniture	O	O	O	O	O	
17	5	9	to	O	O	O	O	O	
17	5	10	your	O	O	O	O	O	
17	5	11	house	O	O	O	O	O	
17	5	12	?	O	O	O	O	O	
17	6	1	Luckily	O	O	O	O	O	
17	6	2	,	O	O	O	O	O	
17	6	3	they	O	O	O	O	O	
17	6	4	offered	O	O	O	O	O	
17	6	5	delivery	O	O	O	O	O	
17	6	6	service	O	O	O	O	O	
17	6	7	so	O	O	O	O	O	
17	6	8	it	O	O	O	O	O	
17	6	9	was	O	O	O	O	O	
17	6	10	hassle	O	O	O	O	O	
17	6	11	-	O	O	O	O	O	
17	6	12	free	O	O	O	O	O	
17	6	13	.	O	O	O	O	O	
17	7	1	That	O	O	O	O	O	
17	7	2	must	O	O	O	O	O	
17	7	3	have	O	O	O	O	O	
17	7	4	saved	O	O	O	O	O	
17	7	5	you	O	O	O	O	O	
17	7	6	a	O	O	O	O	O	
17	7	7	lot	O	O	O	O	O	
17	7	8	of	O	O	O	O	O	
17	7	9	time	O	O	O	O	O	
17	7	10	and	O	O	O	O	O	
17	7	11	effort	O	O	O	O	O	
17	7	12	.	O	O	O	O	O	
17	8	1	Yes	O	O	O	O	O	
17	8	2	,	O	O	O	O	O	
17	8	3	it	O	O	O	O	O	
17	8	4	was	O	O	O	O	O	
17	8	5	incredibly	O	O	O	O	O	
17	8	6	convenient	O	O	O	O	O	
17	8	7	.	O	O	O	O	O	
17	8	8	I	O	O	O	O	O	
17	8	9	'm	O	O	O	O	O	
17	8	10	grateful	O	O	O	O	O	
17	8	11	for	O	O	O	O	O	
17	8	12	such	O	O	O	O	O	
17	8	13	services	O	O	O	O	O	
17	8	14	nowadays	O	O	O	O	O	
17	8	15	.	O	O	O	O	O	
18	1	1	How	O	O	O	O	O	
18	1	2	has	O	O	O	O	O	
18	1	3	your	O	O	O	O	O	
18	1	4	day	O	O	O	O	O	
18	1	5	been	O	O	O	O	O	
18	1	6	so	O	O	O	O	O	
18	1	7	far	O	O	O	O	O	
18	1	8	?	O	O	O	O	O	
18	2	1	Oh	O	O	O	O	O	
18	2	2	,	O	O	O	O	O	
18	2	3	it	O	O	O	O	O	
18	2	4	's	O	O	O	O	O	
18	2	5	been	O	O	O	O	O	
18	2	6	good	O	O	O	O	O	
18	2	7	.	O	O	O	O	O	
18	2	8	I	O	O	O	O	O	
18	2	9	was	O	O	O	O	O	
18	2	10	cleaning	B-event	O	O	O	O	
18	2	11	the	I-event	O	O	O	O	
18	2	12	house	I-event	O	O	O	O	
18	2	13	this	B-time	O	O	O	O	
18	2	14	morning	I-time	O	O	O	O	
18	2	15	.	O	O	O	O	O	
18	3	1	When	O	O	O	O	O	
18	3	2	do	O	O	O	O	O	
18	3	3	you	O	O	O	O	O	
18	3	4	usually	O	O	O	O	O	
18	3	5	do	O	O	O	O	O	
18	3	6	your	O	O	O	O	O	
18	3	7	cleaning	O	O	O	O	O	
18	3	8	routine	O	O	O	O	O	
18	3	9	?	O	O	O	O	O	
18	4	1	I	O	O	O	O	O	
18	4	2	prefer	O	O	O	O	O	
18	4	3	to	O	O	O	O	O	
18	4	4	clean	O	O	O	O	O	
18	4	5	early	O	O	O	O	O	
18	4	6	morning	O	O	O	O	O	
18	4	7	when	O	O	O	O	O	
18	4	8	it	O	O	O	O	O	
18	4	9	's	O	O	O	O	O	
18	4	10	quiet	O	O	O	O	O	
18	4	11	and	O	O	O	O	O	
18	4	12	peaceful	O	O	O	O	O	
18	4	13	.	O	O	O	O	O	
18	5	1	Do	O	O	O	O	O	
18	5	2	you	O	O	O	O	O	
18	5	3	follow	O	O	O	O	O	
18	5	4	a	O	O	O	O	O	
18	5	5	specific	O	O	O	O	O	
18	5	6	schedule	O	O	O	O	O	
18	5	7	for	O	O	O	O	O	
18	5	8	cleaning	O	O	O	O	O	
18	5	9	tasks	O	O	O	O	O	
18	5	10	?	O	O	O	O	O	
18	6	1	Yes	O	O	O	O	O	
18	6	2	,	O	O	O	O	O	
18	6	3	I	O	O	O	O	O	
18	6	4	have	O	O	O	O	O	
18	6	5	a	O	O	O	O	O	
18	6	6	weekly	O	O	O	O	O	
18	6	7	cleaning	O	O	O	O	O	
18	6	8	schedule	O	O	O	O	O	
18	6	9	to	O	O	O	O	O	
18	6	10	keep	O	O	O	O	O	
18	6	11	everything	O	O	O	O	O	
18	6	12	in	O	O	O	O	O	
18	6	13	order	O	O	O	O	O	
18	6	14	.	O	O	O	O	O	
18	7	1	That	O	O	O	O	O	
18	7	2	's	O	O	O	O	O	
18	7	3	great	O	O	O	O	O	
18	7	4	!	O	O	O	O	O	
18	7	5	How	O	O	O	O	O	
18	7	6	do	O	O	O	O	O	
18	7	7	you	O	O	O	O	O	
18	7	8	like	O	O	O	O	O	
18	7	9	to	O	O	O	O	O	
18	7	10	unwind	O	O	O	O	O	
18	7	11	after	O	O	O	O	O	
18	7	12	cleaning	O	O	O	O	O	
18	7	13	?	O	O	O	O	O	
18	8	1	I	O	O	O	O	O	
18	8	2	usually	O	O	O	O	O	
18	8	3	make	O	B-event	O	O	O	
18	8	4	myself	O	I-event	O	O	O	
18	8	5	a	O	I-event	O	O	O	
18	8	6	cup	O	I-event	O	O	O	
18	8	7	of	O	I-event	O	O	O	
18	8	8	tea	O	I-event	O	O	O	
18	8	9	and	O	O	O	O	O	
18	8	10	read	O	I-event	O	O	O	
18	8	11	a	O	I-event	O	O	O	
18	8	12	book	O	I-event	O	O	O	
18	8	13	in	O	B-time	O	O	O	
18	8	14	the	O	I-time	O	O	O	
18	8	15	afternoon	O	I-time	O	O	O	
18	8	16	.	O	I-time	O	O	O	
18	9	1	That	O	O	O	O	O	
18	9	2	sounds	O	O	O	O	O	
18	9	3	like	O	O	O	O	O	
18	9	4	a	O	O	O	O	O	
18	9	5	lovely	O	O	O	O	O	
18	9	6	way	O	O	O	O	O	
18	9	7	to	O	O	O	O	O	
18	9	8	relax	O	O	O	O	O	
18	9	9	after	O	O	O	O	O	
18	9	10	a	O	O	O	O	O	
18	9	11	productive	O	O	O	O	O	
18	9	12	morning	O	O	O	O	O	
18	9	13	!	O	O	O	O	O	
19	1	1	How	O	O	O	O	O	
19	1	2	have	O	O	O	O	O	
19	1	3	you	O	O	O	O	O	
19	1	4	been	O	O	O	O	O	
19	1	5	managing	O	O	O	O	O	
19	1	6	your	O	O	O	O	O	
19	1	7	daily	O	O	O	O	O	
19	1	8	routines	O	O	O	O	O	
19	1	9	at	O	O	O	O	O	
19	1	10	home	O	O	O	O	O	
19	1	11	lately	O	O	O	O	O	
19	1	12	?	O	O	O	O	O	
19	2	1	I	O	O	O	O	O	
19	2	2	've	O	O	O	O	O	
19	2	3	been	O	O	O	O	O	
19	2	4	getting	O	O	O	O	O	
19	2	5	up	O	O	O	O	O	
19	2	6	early	O	O	O	O	O	
19	2	7	to	O	O	O	O	O	
19	2	8	water	B-event	O	O	O	O	
19	2	9	my	I-event	O	O	O	O	
19	2	10	plants	I-event	O	O	O	O	
19	2	11	every	B-time	O	O	O	O	
19	2	12	morning	I-time	O	O	O	O	
19	2	13	.	O	O	O	O	O	
19	2	14	It	O	O	O	O	O	
19	2	15	's	O	O	O	O	O	
19	2	16	a	O	O	O	O	O	
19	2	17	lovely	O	O	O	O	O	
19	2	18	routine	O	O	O	O	O	
19	2	19	.	O	O	O	O	O	
19	3	1	That	O	O	O	O	O	
19	3	2	's	O	O	O	O	O	
19	3	3	nice	O	O	O	O	O	
19	3	4	!	O	O	O	O	O	
19	3	5	Do	O	O	O	O	O	
19	3	6	you	O	O	O	O	O	
19	3	7	have	O	O	O	O	O	
19	3	8	any	O	O	O	O	O	
19	3	9	plans	O	O	O	O	O	
19	3	10	for	O	O	O	O	O	
19	3	11	reorganizing	O	O	O	O	O	
19	3	12	your	O	O	O	O	O	
19	3	13	living	O	O	O	O	O	
19	3	14	room	O	O	O	O	O	
19	3	15	?	O	O	O	O	O	
19	4	1	Yes	O	O	O	O	O	
19	4	2	,	O	O	O	O	O	
19	4	3	I	O	O	O	O	O	
19	4	4	'm	O	O	O	O	O	
19	4	5	thinking	O	O	O	O	O	
19	4	6	of	O	O	O	O	O	
19	4	7	rearranging	O	B-event	O	O	O	
19	4	8	the	O	I-event	O	O	O	
19	4	9	furniture	O	I-event	O	O	O	
19	4	10	next	O	B-time	O	O	O	
19	4	11	weekend	O	I-time	O	O	O	
19	4	12	for	O	O	O	O	O	
19	4	13	a	O	O	O	O	O	
19	4	14	fresh	O	O	O	O	O	
19	4	15	look	O	O	O	O	O	
19	4	16	.	O	O	O	O	O	
19	5	1	Sounds	O	O	O	O	O	
19	5	2	like	O	O	O	O	O	
19	5	3	a	O	O	O	O	O	
19	5	4	fun	O	O	O	O	O	
19	5	5	project	O	O	O	O	O	
19	5	6	!	O	O	O	O	O	
19	5	7	How	O	O	O	O	O	
19	5	8	do	O	O	O	O	O	
19	5	9	you	O	O	O	O	O	
19	5	10	usually	O	O	O	O	O	
19	5	11	decide	O	O	O	O	O	
19	5	12	on	O	O	O	O	O	
19	5	13	what	O	O	O	O	O	
19	5	14	new	O	O	O	O	O	
19	5	15	household	O	O	O	O	O	
19	5	16	items	O	O	O	O	O	
19	5	17	to	O	O	O	O	O	
19	5	18	buy	O	O	O	O	O	
19	5	19	?	O	O	O	O	O	
19	6	1	I	O	O	O	O	O	
19	6	2	visit	O	O	B-event	O	O	
19	6	3	local	O	O	I-event	O	O	
19	6	4	stores	O	O	I-event	O	O	
19	6	5	and	O	O	O	O	O	
19	6	6	compare	O	O	O	O	O	
19	6	7	prices	O	O	O	O	O	
19	6	8	to	O	O	O	O	O	
19	6	9	find	O	O	O	O	O	
19	6	10	the	O	O	O	O	O	
19	6	11	best	O	O	O	O	O	
19	6	12	deals	O	O	O	O	O	
19	6	13	on	O	O	O	O	O	
19	6	14	quality	O	O	O	O	O	
19	6	15	items	O	O	O	O	O	
19	6	16	.	O	O	O	O	O	
19	7	1	Smart	O	O	O	O	O	
19	7	2	shopping	O	O	O	O	O	
19	7	3	strategy	O	O	O	O	O	
19	7	4	!	O	O	O	O	O	
19	7	5	When	O	O	O	O	O	
19	7	6	do	O	O	O	O	O	
19	7	7	you	O	O	O	O	O	
19	7	8	think	O	O	O	O	O	
19	7	9	you	O	O	O	O	O	
19	7	10	'll	O	O	O	O	O	
19	7	11	need	O	O	O	O	O	
19	7	12	help	O	O	O	O	O	
19	7	13	with	O	O	O	O	O	
19	7	14	any	O	O	O	O	O	
19	7	15	household	O	O	O	O	O	
19	7	16	repairs	O	O	O	O	O	
19	7	17	?	O	O	O	O	O	
19	8	1	I	O	O	O	O	O	
19	8	2	might	O	O	O	O	O	
19	8	3	need	O	O	O	O	O	
19	8	4	some	O	O	O	O	O	
19	8	5	help	O	O	O	O	O	
19	8	6	with	O	O	O	O	O	
19	8	7	fixing	O	O	O	B-event	O	
19	8	8	a	O	O	O	I-event	O	
19	8	9	leaking	O	O	O	I-event	O	
19	8	10	pipe	O	O	O	I-event	O	
19	8	11	in	O	O	O	B-place	O	
19	8	12	the	O	O	O	I-place	O	
19	8	13	bathroom	O	O	O	I-place	O	
19	8	14	next	O	O	O	B-time	O	
19	8	15	month	O	O	O	I-time	O	
19	8	16	.	O	O	O	O	O	
20	1	1	How	O	O	O	O	O	
20	1	2	was	O	O	O	O	O	
20	1	3	your	O	O	O	O	O	
20	1	4	day	O	O	O	O	O	
20	1	5	today	O	O	O	O	O	
20	1	6	,	O	O	O	O	O	
20	1	7	any	O	O	O	O	O	
20	1	8	domestic	O	O	O	O	O	
20	1	9	tasks	O	O	O	O	O	
20	1	10	completed	O	O	O	O	O	
20	1	11	?	O	O	O	O	O	
20	2	1	Yes	O	O	O	O	O	
20	2	2	,	O	O	O	O	O	
20	2	3	I	O	O	O	O	O	
20	2	4	helped	B-event	O	O	O	O	
20	2	5	with	I-event	O	O	O	O	
20	2	6	the	I-event	O	O	O	O	
20	2	7	dishes	I-event	O	O	O	O	
20	2	8	after	B-time	O	O	O	O	
20	2	9	dinner	I-time	O	O	O	O	
20	2	10	.	O	O	O	O	O	
20	3	1	That	O	O	O	O	O	
20	3	2	's	O	O	O	O	O	
20	3	3	great	O	O	O	O	O	
20	3	4	!	O	O	O	O	O	
20	3	5	When	O	O	O	O	O	
20	3	6	do	O	O	O	O	O	
20	3	7	you	O	O	O	O	O	
20	3	8	usually	O	O	O	O	O	
20	3	9	do	O	O	O	O	O	
20	3	10	household	O	O	O	O	O	
20	3	11	chores	O	O	O	O	O	
20	3	12	?	O	O	O	O	O	
20	4	1	I	O	O	O	O	O	
20	4	2	prefer	O	O	O	O	O	
20	4	3	to	O	O	O	O	O	
20	4	4	do	O	O	O	O	O	
20	4	5	chores	O	B-event	O	O	O	
20	4	6	in	O	B-time	O	O	O	
20	4	7	the	O	I-time	O	O	O	
20	4	8	morning	O	I-time	O	O	O	
20	4	9	before	O	O	O	O	O	
20	4	10	it	O	O	O	O	O	
20	4	11	gets	O	O	O	O	O	
20	4	12	too	O	O	O	O	O	
20	4	13	busy	O	O	O	O	O	
20	4	14	.	O	O	O	O	O	
20	5	1	Do	O	O	O	O	O	
20	5	2	you	O	O	O	O	O	
20	5	3	have	O	O	O	O	O	
20	5	4	a	O	O	O	O	O	
20	5	5	particular	O	O	O	O	O	
20	5	6	routine	O	O	O	O	O	
20	5	7	for	O	O	O	O	O	
20	5	8	cleaning	O	O	O	O	O	
20	5	9	?	O	O	O	O	O	
20	6	1	I	O	O	O	O	O	
20	6	2	start	O	O	O	O	O	
20	6	3	with	O	O	O	O	O	
20	6	4	dusting	O	O	B-event	O	O	
20	6	5	and	O	O	O	O	O	
20	6	6	then	O	O	O	O	O	
20	6	7	move	O	O	O	O	O	
20	6	8	on	O	O	O	O	O	
20	6	9	to	O	O	O	O	O	
20	6	10	vacuuming	O	O	O	B-event	O	
20	6	11	.	O	O	O	O	O	
20	7	1	Smart	O	O	O	O	O	
20	7	2	to	O	O	O	O	O	
20	7	3	have	O	O	O	O	O	
20	7	4	a	O	O	O	O	O	
20	7	5	routine	O	O	O	O	O	
20	7	6	!	O	O	O	O	O	
20	7	7	Do	O	O	O	O	O	
20	7	8	you	O	O	O	O	O	
20	7	9	enjoy	O	O	O	O	O	
20	7	10	cooking	O	O	O	O	O	
20	7	11	as	O	O	O	O	O	
20	7	12	well	O	O	O	O	O	
20	7	13	?	O	O	O	O	O	
20	8	1	Yes	O	O	O	O	O	
20	8	2	,	O	O	O	O	O	
20	8	3	I	O	O	O	O	O	
20	8	4	usually	O	O	O	O	O	
20	8	5	cook	O	O	O	O	B-event	
20	8	6	dinner	O	O	O	O	I-event	
20	8	7	for	O	O	O	O	O	
20	8	8	the	O	O	O	O	B-participants	
20	8	9	family	O	O	O	O	I-participants	
20	8	10	every	O	O	O	O	B-time	
20	8	11	night	O	O	O	O	I-time	
20	8	12	.	O	O	O	O	O	
20	9	1	Sounds	O	O	O	O	O	
20	9	2	like	O	O	O	O	O	
20	9	3	you	O	O	O	O	O	
20	9	4	have	O	O	O	O	O	
20	9	5	your	O	O	O	O	O	
20	9	6	daily	O	O	O	O	O	
20	9	7	routine	O	O	O	O	O	
20	9	8	all	O	O	O	O	O	
20	9	9	figured	O	O	O	O	O	
20	9	10	out	O	O	O	O	O	
20	9	11	!	O	O	O	O	O	
21	1	1	How	O	O	O	O	O	
21	1	2	has	O	O	O	O	O	
