conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7
37	6	5	my	O	O	I-event	O	O		
37	6	6	feet	O	O	I-event	O	O		
37	6	7	in	O	O	O	O	O		
37	6	8	the	O	O	B-time	O	O		
37	6	9	evening	O	O	I-time	O	O		
37	6	10	before	O	O	I-time	O	O		
37	6	11	going	O	O	I-time	O	O		
37	6	12	to	O	O	I-time	O	O		
37	6	13	bed	O	O	I-time	O	O		
37	6	14	.	O	O	O	O	O		
37	7	1	How	O	O	O	O	O		
37	7	2	about	O	O	O	O	O		
37	7	3	washing	O	O	O	O	O		
37	7	4	your	O	O	O	O	O		
37	7	5	hands	O	O	O	O	O		
37	7	6	throughout	O	O	O	B-time	O		
37	7	7	the	O	O	O	I-time	O		
37	7	8	day	O	O	O	I-time	O		
37	7	9	?	O	O	O	O	O		
37	8	1	I	O	O	O	B-participants	O		
37	8	2	wash	O	O	O	B-event	O		
37	8	3	my	O	O	O	I-event	O		
37	8	4	hands	O	O	O	I-event	O		
37	8	5	frequently	O	O	O	O	O		
37	8	6	,	O	O	O	O	O		
37	8	7	especially	O	O	O	O	O		
37	8	8	before	O	O	O	O	O		
37	8	9	meals	O	O	O	O	O		
37	8	10	and	O	O	O	O	O		
37	8	11	after	O	O	O	O	O		
37	8	12	outdoor	O	O	O	O	O		
37	8	13	activities	O	O	O	O	O		
37	8	14	.	O	O	O	O	O		
37	9	1	And	O	O	O	O	O		
37	9	2	what	O	O	O	O	O		
37	9	3	about	O	O	O	O	O		
37	9	4	washing	O	O	O	O	O		
37	9	5	your	O	O	O	O	O		
37	9	6	hair	O	O	O	O	O		
37	9	7	?	O	O	O	O	O		
37	10	1	I	O	O	O	O	B-participants		
37	10	2	wash	O	O	O	O	B-event		
37	10	3	my	O	O	O	O	I-event		
37	10	4	hair	O	O	O	O	I-event		
37	10	5	every	O	O	O	O	B-time		
37	10	6	other	O	O	O	O	I-time		
37	10	7	day	O	O	O	O	I-time		
37	10	8	to	O	O	O	O	O		
37	10	9	keep	O	O	O	O	O		
37	10	10	it	O	O	O	O	O		
37	10	11	clean	O	O	O	O	O		
37	10	12	and	O	O	O	O	O		
37	10	13	healthy	O	O	O	O	O		
37	10	14	.	O	O	O	O	O		
38	1	1	How	O	O	O	O	O		
38	1	2	do	O	O	O	O	O		
38	1	3	you	O	O	O	O	O		
38	1	4	usually	O	O	O	O	O		
38	1	5	take	O	O	O	O	O		
38	1	6	care	O	O	O	O	O		
38	1	7	of	O	O	O	O	O		
38	1	8	yourself	O	O	O	O	O		
38	1	9	in	O	O	O	O	O		
38	1	10	the	O	O	O	O	O		
38	1	11	morning	O	O	O	O	O		
38	1	12	?	O	O	O	O	O		
38	2	1	Oh	O	O	O	O	O		
38	2	2	,	O	O	O	O	O		
38	2	3	I	O	O	O	O	O		
38	2	4	start	O	O	O	O	O		
38	2	5	my	O	O	O	O	O		
38	2	6	day	O	O	O	O	O		
38	2	7	by	O	O	O	O	O		
38	2	8	washing	B-event	O	O	O	O		
38	2	9	my	I-event	O	O	O	O		
38	2	10	face	I-event	O	O	O	O		
38	2	11	and	I-event	O	O	O	O		
38	2	12	brushing	I-event	O	O	O	O		
38	2	13	my	I-event	O	O	O	O		
38	2	14	teeth	I-event	O	O	O	O		
38	2	15	right	B-time	O	O	O	O		
38	2	16	after	I-time	O	O	O	O		
38	2	17	getting	I-time	O	O	O	O		
38	2	18	up	I-time	O	O	O	O		
38	2	19	.	O	O	O	O	O		
38	3	1	That	O	O	O	O	O		
38	3	2	sounds	O	O	O	O	O		
38	3	3	like	O	O	O	O	O		
38	3	4	a	O	O	O	O	O		
38	3	5	good	O	O	O	O	O		
38	3	6	routine	O	O	O	O	O		
38	3	7	.	O	O	O	O	O		
38	3	8	Do	O	O	O	O	O		
38	3	9	you	O	O	O	O	O		
38	3	10	also	O	O	O	O	O		
38	3	11	take	O	O	O	O	O		
38	3	12	a	O	O	O	O	O		
38	3	13	shower	O	O	O	O	O		
38	3	14	in	O	O	O	O	O		
38	3	15	the	O	O	O	O	O		
38	3	16	morning	O	O	O	O	O		
38	3	17	?	O	O	O	O	O		
38	4	1	Yes	O	O	O	O	O		
38	4	2	,	O	O	O	O	O		
38	4	3	I	O	O	O	O	O		
38	4	4	prefer	O	O	O	O	O		
38	4	5	showering	O	B-event	O	O	O		
38	4	6	in	O	B-time	O	O	O		
38	4	7	the	O	I-time	O	O	O		
38	4	8	morning	O	I-time	O	O	O		
38	4	9	.	O	O	O	O	O		
38	4	10	It	O	O	O	O	O		
38	4	11	helps	O	O	O	O	O		
38	4	12	me	O	O	O	O	O		
38	4	13	feel	O	O	O	O	O		
38	4	14	fresh	O	O	O	O	O		
38	4	15	and	O	O	O	O	O		
38	4	16	ready	O	O	O	O	O		
38	4	17	for	O	O	O	O	O		
38	4	18	the	O	O	O	O	O		
38	4	19	day	O	O	O	O	O		
38	4	20	.	O	O	O	O	O		
38	5	1	That	O	O	O	O	O		
38	5	2	's	O	O	O	O	O		
38	5	3	great	O	O	O	O	O		
38	5	4	that	O	O	O	O	O		
38	5	5	you	O	O	O	O	O		
38	5	6	include	O	O	O	O	O		
38	5	7	that	O	O	O	O	O		
38	5	8	in	O	O	O	O	O		
38	5	9	your	O	O	O	O	O		
38	5	10	morning	O	O	O	O	O		
38	5	11	routine	O	O	O	O	O		
38	5	12	.	O	O	O	O	O		
38	5	13	How	O	O	O	O	O		
38	5	14	about	O	O	O	O	O		
38	5	15	washing	O	O	O	O	O		
38	5	16	your	O	O	O	O	O		
38	5	17	feet	O	O	O	O	O		
38	5	18	?	O	O	O	O	O		
38	6	1	I	O	O	O	O	O		
38	6	2	wash	O	O	B-event	O	O		
38	6	3	my	O	O	I-event	O	O		
38	6	4	feet	O	O	I-event	O	O		
38	6	5	every	O	O	B-time	O	O		
38	6	6	evening	O	O	I-time	O	O		
38	6	7	before	O	O	I-time	O	O		
38	6	8	going	O	O	I-time	O	O		
38	6	9	to	O	O	I-time	O	O		
38	6	10	bed	O	O	I-time	O	O		
38	6	11	to	O	O	O	O	O		
38	6	12	ensure	O	O	O	O	O		
38	6	13	cleanliness	O	O	O	O	O		
38	6	14	.	O	O	O	O	O		
38	7	1	It	O	O	O	O	O		
38	7	2	's	O	O	O	O	O		
38	7	3	important	O	O	O	O	O		
38	7	4	to	O	O	O	O	O		
38	7	5	care	O	O	O	O	O		
38	7	6	for	O	O	O	O	O		
38	7	7	your	O	O	O	O	O		
38	7	8	feet	O	O	O	O	O		
38	7	9	.	O	O	O	O	O		
38	7	10	Do	O	O	O	O	O		
38	7	11	you	O	O	O	O	O		
38	7	12	also	O	O	O	O	O		
38	7	13	make	O	O	O	O	O		
38	7	14	sure	O	O	O	O	O		
38	7	15	to	O	O	O	O	O		
38	7	16	wash	O	O	O	O	O		
38	7	17	your	O	O	O	O	O		
38	7	18	hands	O	O	O	O	O		
38	7	19	regularly	O	O	O	O	O		
38	7	20	?	O	O	O	O	O		
38	8	1	Oh	O	O	O	O	O		
38	8	2	yes	O	O	O	O	O		
38	8	3	,	O	O	O	O	O		
38	8	4	I	O	O	O	O	O		
38	8	5	wash	O	O	O	B-event	O		
38	8	6	my	O	O	O	I-event	O		
38	8	7	hands	O	O	O	I-event	O		
38	8	8	before	O	O	O	B-time	O		
38	8	9	meals	O	O	O	I-time	O		
38	8	10	and	O	O	O	I-time	O		
38	8	11	after	O	O	O	I-time	O		
38	8	12	using	O	O	O	I-time	O		
38	8	13	the	O	O	O	I-time	O		
39	1	1	How	O	O	O	O	O		
39	1	2	often	O	O	O	O	O		
39	1	3	do	O	O	O	O	O		
39	1	4	you	O	O	O	O	O		
39	1	5	usually	O	O	O	O	O		
39	1	6	take	B-event	O	O	O	O		
39	1	7	a	I-event	O	O	O	O		
39	1	8	shower	I-event	O	O	O	O		
39	1	9	?	O	O	O	O	O		
39	2	1	I	B-participants	O	O	O	O		
39	2	2	usually	O	O	O	O	O		
39	2	3	take	O	O	O	O	O		
39	2	4	a	O	O	O	O	O		
39	2	5	shower	O	O	O	O	O		
39	2	6	in	B-time	O	O	O	O		
39	2	7	the	I-time	O	O	O	O		
39	2	8	morning	I-time	O	O	O	O		
39	2	9	,	O	O	O	O	O		
39	2	10	before	O	O	O	O	O		
39	2	11	getting	O	O	O	O	O		
39	2	12	dressed	O	O	O	O	O		
39	2	13	.	O	O	O	O	O		
39	3	1	Do	O	O	O	O	O		
39	3	2	you	O	O	O	O	O		
39	3	3	wash	O	O	O	O	O		
39	3	4	your	O	O	O	O	O		
39	3	5	hands	O	O	O	O	O		
39	3	6	before	O	O	O	O	O		
39	3	7	meals	O	O	O	O	O		
39	3	8	?	O	O	O	O	O		
39	4	1	Yes	O	O	O	O	O		
39	4	2	,	O	O	O	O	O		
39	4	3	I	O	B-participants	O	O	O		
39	4	4	always	O	O	O	O	O		
39	4	5	make	O	O	O	O	O		
39	4	6	sure	O	O	O	O	O		
39	4	7	to	O	O	O	O	O		
39	4	8	wash	O	B-event	O	O	O		
39	4	9	my	O	I-event	O	O	O		
39	4	10	hands	O	I-event	O	O	O		
39	4	11	before	O	B-time	O	O	O		
39	4	12	sitting	O	I-time	O	O	O		
39	4	13	down	O	I-time	O	O	O		
39	4	14	to	O	I-time	O	O	O		
39	4	15	eat	O	I-time	O	O	O		
39	4	16	.	O	O	O	O	O		
39	5	1	How	O	O	O	O	O		
39	5	2	about	O	O	O	O	O		
39	5	3	washing	O	O	O	O	O		
39	5	4	your	O	O	O	O	O		
39	5	5	face	O	O	O	O	O		
39	5	6	?	O	O	O	O	O		
39	5	7	When	O	O	O	O	O		
39	5	8	do	O	O	O	O	O		
39	5	9	you	O	O	O	O	O		
39	5	10	do	O	O	O	O	O		
39	5	11	that	O	O	O	O	O		
39	5	12	?	O	O	O	O	O		
39	6	1	I	O	O	B-participants	O	O		
39	6	2	wash	O	O	B-event	O	O		
39	6	3	my	O	O	I-event	O	O		
39	6	4	face	O	O	I-event	O	O		
39	6	5	in	O	O	B-time	O	O		
39	6	6	the	O	O	I-time	O	O		
39	6	7	evening	O	O	I-time	O	O		
39	6	8	when	O	O	I-time	O	O		
39	6	9	I	O	O	I-time	O	O		
39	6	10	'm	O	O	I-time	O	O		
39	6	11	getting	O	O	I-time	O	O		
39	6	12	ready	O	O	I-time	O	O		
39	6	13	for	O	O	I-time	O	O		
39	6	14	bed	O	O	I-time	O	O		
39	6	15	.	O	O	O	O	O		
39	7	1	That	O	O	O	O	O		
39	7	2	's	O	O	O	O	O		
39	7	3	good	O	O	O	O	O		
39	7	4	.	O	O	O	O	O		
39	7	5	Do	O	O	O	O	O		
39	7	6	you	O	O	O	O	O		
39	7	7	wash	O	O	O	O	O		
39	7	8	your	O	O	O	O	O		
39	7	9	feet	O	O	O	O	O		
39	7	10	daily	O	O	O	O	O		
39	7	11	as	O	O	O	O	O		
39	7	12	well	O	O	O	O	O		
39	7	13	?	O	O	O	O	O		
39	8	1	Yes	O	O	O	O	O		
39	8	2	,	O	O	O	O	O		
39	8	3	I	O	O	O	B-participants	O		
39	8	4	wash	O	O	O	B-event	O		
39	8	5	my	O	O	O	I-event	O		
39	8	6	feet	O	O	O	I-event	O		
39	8	7	every	O	O	O	B-time	O		
39	8	8	day	O	O	O	I-time	O		
39	8	9	when	O	O	O	I-time	O		
39	8	10	I	O	O	O	I-time	O		
39	8	11	shower	O	O	O	I-time	O		
39	8	12	.	O	O	O	I-time	O		
39	9	1	How	O	O	O	O	O		
39	9	2	often	O	O	O	O	O		
39	9	3	do	O	O	O	O	O		
39	9	4	you	O	O	O	O	O		
39	9	5	wash	O	O	O	O	O		
39	9	6	your	O	O	O	O	O		
39	9	7	hair	O	O	O	O	O		
39	9	8	?	O	O	O	O	O		
39	10	1	I	O	O	O	O	B-participants		
39	10	2	wash	O	O	O	O	B-event		
39	10	3	my	O	O	O	O	I-event		
39	10	4	hair	O	O	O	O	I-event		
39	10	5	every	O	O	O	O	B-time		
39	10	6	other	O	O	O	O	I-time		
39	10	7	day	O	O	O	O	I-time		
39	10	8	.	O	O	O	O	I-time		
40	1	1	How	O	O	O	O	O		
40	1	2	do	O	O	O	O	O		
40	1	3	you	O	O	O	O	O		
40	1	4	normally	O	O	O	O	O		
40	1	5	start	O	O	O	O	O		
40	1	6	your	O	O	O	O	O		
40	1	7	day	O	O	O	O	O		
40	1	8	?	O	O	O	O	O		
40	2	1	I	O	O	O	O	O		
40	2	2	usually	O	O	O	O	O		
40	2	3	begin	O	O	O	O	O		
40	2	4	with	O	O	O	O	O		
40	2	5	washing	B-event	O	O	O	O		
40	2	6	my	I-event	O	O	O	O		
40	2	7	face	I-event	O	O	O	O		
40	2	8	and	I-event	O	O	O	O		
40	2	9	brushing	I-event	O	O	O	O		
40	2	10	my	I-event	O	O	O	O		
40	2	11	teeth	I-event	O	O	O	O		
40	2	12	in	B-time	O	O	O	O		
40	2	13	the	I-time	O	O	O	O		
40	2	14	morning	I-time	O	O	O	O		
40	2	15	.	O	O	O	O	O		
40	3	1	That	O	O	O	O	O		
40	3	2	sounds	O	O	O	O	O		
40	3	3	refreshing	O	O	O	O	O		
40	3	4	!	O	O	O	O	O		
40	3	5	When	O	O	O	O	O		
40	3	6	do	O	O	O	O	O		
40	3	7	you	O	O	O	O	O		
40	3	8	usually	O	O	O	O	O		
40	3	9	take	O	O	O	O	O		
40	3	10	a	O	O	O	O	O		
40	3	11	shower	O	O	O	O	O		
40	3	12	?	O	O	O	O	O		
40	4	1	I	O	O	O	O	O		
40	4	2	prefer	O	O	O	O	O		
40	4	3	to	O	O	O	O	O		
40	4	4	take	O	B-event	O	O	O		
40	4	5	a	O	I-event	O	O	O		
40	4	6	shower	O	I-event	O	O	O		
40	4	7	in	O	B-time	O	O	O		
40	4	8	the	O	I-time	O	O	O		
40	4	9	evening	O	I-time	O	O	O		
40	4	10	before	O	I-time	O	O	O		
40	4	11	bed	O	I-time	O	O	O		
40	4	12	.	O	O	O	O	O		
40	5	1	That	O	O	O	O	O		
40	5	2	's	O	O	O	O	O		
40	5	3	a	O	O	O	O	O		
40	5	4	great	O	O	O	O	O		
40	5	5	way	O	O	O	O	O		
40	5	6	to	O	O	O	O	O		
40	5	7	relax	O	O	O	O	O		
40	5	8	before	O	O	O	O	O		
40	5	9	sleep	O	O	O	O	O		
40	5	10	.	O	O	O	O	O		
40	5	11	How	O	O	O	O	O		
40	5	12	about	O	O	O	O	O		
40	5	13	washing	O	O	O	O	O		
40	5	14	your	O	O	O	O	O		
40	5	15	hair	O	O	O	O	O		
40	5	16	?	O	O	O	O	O		
40	6	1	I	O	O	O	O	O		
40	6	2	wash	O	O	B-event	O	O		
40	6	3	my	O	O	I-event	O	O		
40	6	4	hair	O	O	I-event	O	O		
40	6	5	twice	O	O	I-event	O	O		
40	6	6	a	O	O	B-time	O	O		
40	6	7	week	O	O	I-time	O	O		
40	6	8	during	O	O	I-time	O	O		
40	6	9	shower	O	O	I-time	O	O		
40	6	10	time	O	O	I-time	O	O		
40	6	11	.	O	O	O	O	O		
40	7	1	Sounds	O	O	O	O	O		
40	7	2	like	O	O	O	O	O		
40	7	3	a	O	O	O	O	O		
40	7	4	good	O	O	O	O	O		
40	7	5	routine	O	O	O	O	O		
40	7	6	.	O	O	O	O	O		
40	7	7	How	O	O	O	O	O		
40	7	8	do	O	O	O	O	O		
40	7	9	you	O	O	O	O	O		
40	7	10	remember	O	O	O	O	O		
40	7	11	to	O	O	O	O	O		
40	7	12	wash	O	O	O	O	O		
40	7	13	your	O	O	O	O	O		
40	7	14	hands	O	O	O	O	O		
40	7	15	regularly	O	O	O	O	O		
40	7	16	?	O	O	O	O	O		
40	8	1	I	O	O	O	O	O		
40	8	2	make	O	O	O	O	O		
40	8	3	sure	O	O	O	O	O		
40	8	4	to	O	O	O	O	O		
40	8	5	wash	O	O	O	B-event	O		
40	8	6	my	O	O	O	I-event	O		
40	8	7	hands	O	O	O	I-event	O		
40	8	8	before	O	O	O	B-time	O		
40	8	9	and	O	O	O	I-time	O		
40	8	10	after	O	O	O	I-time	O		
40	8	11	meals	O	O	O	I-time	O		
40	8	12	throughout	O	O	O	I-time	O		
40	8	13	the	O	O	O	I-time	O		
40	8	14	day	O	O	O	I-time	O		
40	8	15	.	O	O	O	O	O		
41	1	1	How	O	O	O	O	O		
41	1	2	are	O	O	O	O	O		
41	1	3	your	O	O	O	O	O		
41	1	4	mornings	O	O	O	O	O		
41	1	5	usually	O	O	O	O	O		
41	1	6	like	O	O	O	O	O		
41	1	7	,	O	O	O	O	O		
41	1	8	in	O	O	O	O	O		
41	1	9	terms	O	O	O	O	O		
41	1	10	of	O	O	O	O	O		
41	1	11	self	O	O	O	O	O		
41	1	12	-	O	O	O	O	O		
41	1	13	care	O	O	O	O	O		
41	1	14	?	O	O	O	O	O		
41	2	1	Oh	O	O	O	O	O		
41	2	2	,	O	O	O	O	O		
41	2	3	I	O	O	O	O	O		
41	2	4	start	O	O	O	O	O		
41	2	5	with	O	O	O	O	O		
41	2	6	showering	B-event	O	O	O	O		
41	2	7	every	B-time	O	O	O	O		
41	2	8	morning	I-time	O	O	O	O		
41	2	9	.	O	O	O	O	O		
41	3	1	That	O	O	O	O	O		
41	3	2	's	O	O	O	O	O		
41	3	3	great	O	O	O	O	O		
41	3	4	,	O	O	O	O	O		
41	3	5	and	O	O	O	O	O		
41	3	6	how	O	O	O	O	O		
41	3	7	do	O	O	O	O	O		
41	3	8	you	O	O	O	O	O		
41	3	9	cleanse	O	O	O	O	O		
41	3	10	your	O	O	O	O	O		
41	3	11	face	O	O	O	O	O		
41	3	12	?	O	O	O	O	O		
41	4	1	I	O	O	O	O	O		
41	4	2	wash	O	B-event	O	O	O		
41	4	3	my	O	I-event	O	O	O		
41	4	4	face	O	I-event	O	O	O		
41	4	5	with	O	O	O	O	O		
41	4	6	a	O	O	O	O	O		
41	4	7	gentle	O	O	O	O	O		
41	4	8	cleanser	O	O	O	O	O		
41	4	9	.	O	O	O	O	O		
41	5	1	Do	O	O	O	O	O		
41	5	2	you	O	O	O	O	O		
41	5	3	also	O	O	O	O	O		
41	5	4	make	O	O	O	O	O		
41	5	5	sure	O	O	O	O	O		
41	5	6	to	O	O	O	O	O		
41	5	7	wash	O	O	B-event	O	O		
41	5	8	your	O	O	I-event	O	O		
41	5	9	hands	O	O	I-event	O	O		
41	5	10	regularly	O	O	B-time	O	O		
41	5	11	?	O	O	O	O	O		
41	6	1	Yes	O	O	O	O	O		
41	6	2	,	O	O	O	O	O		
41	6	3	especially	O	O	O	O	O		
41	6	4	before	O	O	O	O	O		
41	6	5	meals	O	O	O	O	O		
41	6	6	and	O	O	O	O	O		
41	6	7	after	O	O	O	O	O		
41	6	8	being	O	O	O	O	O		
41	6	9	outdoors	O	O	O	O	O		
41	6	10	.	O	O	O	O	O		
41	7	1	How	O	O	O	O	O		
41	7	2	about	O	O	O	O	O		
41	7	3	washing	O	O	O	O	O		
41	7	4	your	O	O	O	O	O		
41	7	5	feet	O	O	O	O	O		
41	7	6	?	O	O	O	O	O		
41	7	7	Do	O	O	O	O	O		
41	7	8	you	O	O	O	O	O		
41	7	9	do	O	O	O	O	O		
41	7	10	that	O	O	O	O	O		
41	7	11	daily	O	O	O	O	O		
41	7	12	?	O	O	O	O	O		
41	8	1	I	O	O	O	O	O		
41	8	2	give	O	O	O	B-event	O		
41	8	3	my	O	O	O	I-event	O		
41	8	4	feet	O	O	O	I-event	O		
41	8	5	a	O	O	O	I-event	O		
41	8	6	good	O	O	O	I-event	O		
41	8	7	wash	O	O	O	I-event	O		
41	8	8	every	O	O	O	B-time	O		
41	8	9	evening	O	O	O	I-time	O		
41	8	10	.	O	O	O	O	O		
41	9	1	It	O	O	O	O	O		
41	9	2	sounds	O	O	O	O	O		
41	9	3	like	O	O	O	O	O		
41	9	4	you	O	O	O	O	O		
41	9	5	have	O	O	O	O	O		
41	9	6	a	O	O	O	O	O		
41	9	7	good	O	O	O	O	O		
41	9	8	self	O	O	O	O	O		
41	9	9	-	O	O	O	O	O		
41	9	10	care	O	O	O	O	O		
41	9	11	routine	O	O	O	O	O		
41	9	12	.	O	O	O	O	O		
41	9	13	Keep	O	O	O	O	O		
41	9	14	it	O	O	O	O	O		
41	9	15	up	O	O	O	O	O		
41	9	16	!	O	O	O	O	O		
42	1	1	How	O	O	O	O	O		
42	1	2	was	O	O	O	O	O		
42	1	3	your	O	O	O	O	O		
42	1	4	day	O	O	O	O	O		
42	1	5	today	O	O	O	O	O		
42	1	6	?	O	O	O	O	O		
42	2	1	It	O	O	O	O	O		
42	2	2	was	O	O	O	O	O		
42	2	3	good	O	O	O	O	O		
42	2	4	,	O	O	O	O	O		
42	2	5	just	O	O	O	O	O		
42	2	6	a	O	O	O	O	O		
42	2	7	bit	O	O	O	O	O		
42	2	8	tired	O	O	O	O	O		
42	2	9	.	O	O	O	O	O		
42	3	1	Did	O	O	O	O	O		
42	3	2	you	O	O	O	O	O		
42	3	3	get	O	O	O	O	O		
42	3	4	a	O	O	O	O	O		
42	3	5	chance	O	O	O	O	O		
42	3	6	to	O	O	O	O	O		
42	3	7	do	O	O	O	O	O		
42	3	8	your	O	O	O	O	O		
42	3	9	skincare	B-event	O	O	O	O		
42	3	10	routine	I-event	O	O	O	O		
42	3	11	today	O	O	O	O	O		
42	3	12	?	O	O	O	O	O		
42	4	1	Yes	O	O	O	O	O		
42	4	2	,	O	O	O	O	O		
42	4	3	I	O	O	O	O	O		
42	4	4	usually	O	O	O	O	O		
42	4	5	do	O	O	O	O	O		
42	4	6	it	O	O	O	O	O		
42	4	7	in	B-time	O	O	O	O		
42	4	8	the	I-time	O	O	O	O		
42	4	9	morning	I-time	O	O	O	O		
42	4	10	after	I-time	O	O	O	O		
42	4	11	breakfast	I-time	O	O	O	O		
42	4	12	.	I-time	O	O	O	O		
42	5	1	That	O	O	O	O	O		
42	5	2	's	O	O	O	O	O		
42	5	3	great	O	O	O	O	O		
42	5	4	!	O	O	O	O	O		
42	5	5	And	O	O	O	O	O		
42	5	6	how	O	O	O	O	O		
42	5	7	about	O	O	O	O	O		
42	5	8	brushing	O	B-event	O	O	O		
42	5	9	your	O	I-event	O	O	O		
42	5	10	teeth	O	I-event	O	O	O		
42	5	11	?	O	O	O	O	O		
42	5	12	When	O	O	O	O	O		
42	5	13	do	O	O	O	O	O		
42	5	14	you	O	O	O	O	O		
42	5	15	usually	O	O	O	O	O		
42	5	16	do	O	O	O	O	O		
42	5	17	it	O	O	O	O	O		
42	5	18	?	O	O	O	O	O		
42	6	1	I	O	O	O	O	O		
42	6	2	brush	O	O	O	O	O		
42	6	3	my	O	O	O	O	O		
42	6	4	teeth	O	O	O	O	O		
42	6	5	before	O	B-time	O	O	O		
42	6	6	going	O	I-time	O	O	O		
42	6	7	to	O	I-time	O	O	O		
42	6	8	bed	O	I-time	O	O	O		
42	6	9	at	O	I-time	O	O	O		
42	6	10	night	O	I-time	O	O	O		
42	6	11	.	O	I-time	O	O	O		
42	7	1	Good	O	O	O	O	O		
42	7	2	habit	O	O	O	O	O		
42	7	3	!	O	O	O	O	O		
42	7	4	Have	O	O	O	O	O		
42	7	5	you	O	O	O	O	O		
42	7	6	been	O	O	O	O	O		
42	7	7	keeping	O	O	O	O	O		
42	7	8	up	O	O	O	O	O		
42	7	9	with	O	O	O	O	O		
42	7	10	cutting	O	O	B-event	O	O		
42	7	11	your	O	O	I-event	O	O		
42	7	12	nails	O	O	I-event	O	O		
42	7	13	too	O	O	O	O	O		
42	7	14	?	O	O	O	O	O		
42	8	1	Yes	O	O	O	O	O		
42	8	2	,	O	O	O	O	O		
42	8	3	I	O	O	O	O	O		
42	8	4	trim	O	O	O	O	O		
42	8	5	them	O	O	O	O	O		
42	8	6	every	O	O	B-time	O	O		
42	8	7	Sunday	O	O	I-time	O	O		
42	8	8	morning	O	O	I-time	O	O		
42	8	9	.	O	O	I-time	O	O		
42	9	1	Sounds	O	O	O	O	O		
42	9	2	like	O	O	O	O	O		
42	9	3	you	O	O	O	O	O		
42	9	4	're	O	O	O	O	O		
42	9	5	taking	O	O	O	O	O		
42	9	6	good	O	O	O	O	O		
42	9	7	care	O	O	O	O	O		
42	9	8	of	O	O	O	O	O		
42	9	9	yourself	O	O	O	O	O		
42	9	10	!	O	O	O	O	O		
42	9	11	What	O	O	O	O	O		
42	9	12	about	O	O	O	O	O		
42	9	13	doing	O	O	O	O	O		
42	9	14	genital	O	O	O	B-event	O		
42	9	15	care	O	O	O	I-event	O		
42	9	16	?	O	O	O	O	O		
42	10	1	I	O	O	O	O	O		
42	10	2	usually	O	O	O	O	O		
42	10	3	do	O	O	O	O	O		
42	10	4	that	O	O	O	O	O		
42	10	5	in	O	O	O	B-place	O		
42	10	6	the	O	O	O	I-place	O		
42	10	7	shower	O	O	O	I-place	O		
42	10	8	a	O	O	O	O	O		
42	10	9	couple	O	O	O	B-time	O		
42	10	10	of	O	O	O	I-time	O		
42	10	11	times	O	O	O	I-time	O		
42	10	12	a	O	O	O	I-time	O		
42	10	13	week	O	O	O	I-time	O		
42	10	14	.	O	O	O	I-time	O		
43	1	1	When	O	O	O	O	O		
43	1	2	do	O	O	O	O	O		
43	1	3	you	O	O	O	O	O		
43	1	4	usually	O	O	O	O	O		
43	1	5	do	O	O	O	O	O		
43	1	6	your	O	O	O	O	O		
43	1	7	skincare	B-event	O	O	O	O		
43	1	8	routine	I-event	O	O	O	O		
43	1	9	?	O	O	O	O	O		
43	2	1	I	O	O	O	O	O		
43	2	2	do	O	O	O	O	O		
43	2	3	it	O	O	O	O	O		
43	2	4	every	B-time	O	O	O	O		
43	2	5	night	I-time	O	O	O	O		
43	2	6	before	I-time	O	O	O	O		
43	2	7	going	I-time	O	O	O	O		
43	2	8	to	I-time	O	O	O	O		
43	2	9	bed	I-time	O	O	O	O		
43	2	10	.	O	O	O	O	O		
43	3	1	How	O	O	O	O	O		
43	3	2	about	O	O	O	O	O		
43	3	3	brushing	O	B-event	O	O	O		
43	3	4	your	O	I-event	O	O	O		
43	3	5	teeth	O	I-event	O	O	O		
43	3	6	?	O	O	O	O	O		
43	4	1	I	O	O	O	O	O		
43	4	2	brush	O	O	O	O	O		
43	4	3	them	O	O	O	O	O		
43	4	4	every	O	B-time	O	O	O		
43	4	5	morning	O	I-time	O	O	O		
43	4	6	after	O	I-time	O	O	O		
43	4	7	breakfast	O	I-time	O	O	O		
43	4	8	.	O	O	O	O	O		
43	5	1	Do	O	O	O	O	O		
43	5	2	you	O	O	O	O	O		
43	5	3	cut	O	O	B-event	O	O		
43	5	4	your	O	O	I-event	O	O		
43	5	5	nails	O	O	I-event	O	O		
43	5	6	regularly	O	O	O	O	O		
43	5	7	?	O	O	O	O	O		
43	6	1	I	O	O	O	O	O		
43	6	2	try	O	O	O	O	O		
43	6	3	to	O	O	O	O	O		
43	6	4	do	O	O	O	O	O		
43	6	5	it	O	O	O	O	O		
43	6	6	every	O	O	B-time	O	O		
43	6	7	Sunday	O	O	I-time	O	O		
43	6	8	afternoon	O	O	I-time	O	O		
43	6	9	.	O	O	O	O	O		
43	7	1	What	O	O	O	O	O		
43	7	2	about	O	O	O	O	O		
43	7	3	doing	O	O	O	O	O		
43	7	4	genital	O	O	O	B-event	O		
43	7	5	care	O	O	O	I-event	O		
43	7	6	?	O	O	O	O	O		
43	8	1	That	O	O	O	O	O		
43	8	2	's	O	O	O	O	O		
43	8	3	a	O	O	O	O	O		
43	8	4	part	O	O	O	O	O		
43	8	5	of	O	O	O	O	O		
43	8	6	my	O	O	O	O	O		
43	8	7	daily	O	O	O	B-time	O		
43	8	8	routine	O	O	O	I-time	O		
43	8	9	in	O	O	O	I-time	O		
43	8	10	the	O	O	O	I-time	O		
43	8	11	morning	O	O	O	I-time	O		
