conversation	sent_id	token_id	token	label
58	4	2	times	I-time
58	4	3	a	I-time
58	4	4	day	I-time
58	4	5	,	I-time
58	4	6	at	I-time
58	4	7	regular	I-time
58	4	8	intervals	I-time
58	4	9	.	I-time
58	5	1	Do	O
58	5	2	you	O
58	5	3	enjoy	O
58	5	4	cutting	B-event
58	5	5	your	I-event
58	5	6	food	I-event
58	5	7	into	I-event
58	5	8	pieces	I-event
58	5	9	before	I-event
58	5	10	eating	I-event
58	5	11	?	I-event
58	6	1	Yes	O
58	6	2	,	O
58	6	3	I	O
58	6	4	find	O
58	6	5	it	O
58	6	6	relaxing	O
58	6	7	and	O
58	6	8	it	O
58	6	9	helps	O
58	6	10	me	O
58	6	11	savor	O
58	6	12	my	O
58	6	13	meals	O
58	6	14	.	O
58	7	1	That	O
58	7	2	's	O
58	7	3	nice	O
58	7	4	!	O
58	7	5	How	O
58	7	6	do	O
58	7	7	you	O
58	7	8	feel	O
58	7	9	after	O
58	7	10	having	B-event
58	7	11	a	I-event
58	7	12	fulfilling	I-event
58	7	13	meal	I-event
58	7	14	?	O
58	8	1	I	O
58	8	2	feel	O
58	8	3	energized	O
58	8	4	and	O
58	8	5	ready	O
58	8	6	to	O
58	8	7	tackle	O
58	8	8	the	O
58	8	9	rest	O
58	8	10	of	O
58	8	11	the	O
58	8	12	day	O
58	8	13	.	O
58	9	1	It	O
58	9	2	's	O
58	9	3	wonderful	O
58	9	4	to	O
58	9	5	hear	O
58	9	6	that	O
58	9	7	.	O
58	9	8	Take	O
58	9	9	care	O
58	9	10	and	O
58	9	11	remember	O
58	9	12	to	O
58	9	13	keep	O
58	9	14	taking	O
58	9	15	care	O
58	9	16	of	O
58	9	17	yourself	O
58	9	18	!	O
59	1	1	When	O
59	1	2	do	O
59	1	3	you	O
59	1	4	usually	O
59	1	5	drink	O
59	1	6	water	O
59	1	7	during	O
59	1	8	the	O
59	1	9	day	O
59	1	10	?	O
59	2	1	I	O
59	2	2	usually	O
59	2	3	have	B-event
59	2	4	a	I-event
59	2	5	glass	I-event
59	2	6	of	I-event
59	2	7	water	I-event
59	2	8	first	B-time
59	2	9	thing	I-time
59	2	10	in	I-time
59	2	11	the	I-time
59	2	12	morning	I-time
59	2	13	.	O
59	3	1	Do	O
59	3	2	you	O
59	3	3	stir	B-event
59	3	4	your	I-event
59	3	5	tea	I-event
59	3	6	or	I-event
59	3	7	coffee	I-event
59	3	8	yourself	O
59	3	9	?	O
59	4	1	Yes	O
59	4	2	,	O
59	4	3	I	O
59	4	4	like	O
59	4	5	to	O
59	4	6	do	O
59	4	7	that	O
59	4	8	with	O
59	4	9	a	O
59	4	10	spoon	O
59	4	11	before	O
59	4	12	drinking	O
59	4	13	it	O
59	4	14	.	O
59	5	1	How	O
59	5	2	about	O
59	5	3	pouring	O
59	5	4	liquids	O
59	5	5	from	O
59	5	6	a	O
59	5	7	container	O
59	5	8	?	O
59	6	1	I	O
59	6	2	usually	O
59	6	3	pour	B-event
59	6	4	myself	I-event
59	6	5	a	I-event
59	6	6	glass	I-event
59	6	7	of	I-event
59	6	8	juice	I-event
59	6	9	during	I-event
59	6	10	breakfast	I-time
59	6	11	.	O
59	7	1	How	O
59	7	2	do	O
59	7	3	you	O
59	7	4	manage	O
59	7	5	to	O
59	7	6	open	O
59	7	7	bottles	O
59	7	8	if	O
59	7	9	they	O
59	7	10	are	O
59	7	11	too	O
59	7	12	tight	O
59	7	13	?	O
59	8	1	I	O
59	8	2	ask	B-event
59	8	3	my	I-event
59	8	4	son	I-event
59	8	5	to	I-event
59	8	6	help	I-event
59	8	7	me	I-event
59	8	8	open	I-event
59	8	9	them	I-event
59	8	10	when	B-time
59	8	11	they	I-time
59	8	12	're	I-time
59	8	13	too	I-time
59	8	14	tight	I-time
59	8	15	.	O
59	9	1	What	O
59	9	2	about	O
59	9	3	drinking	O
59	9	4	using	O
59	9	5	a	O
59	9	6	straw	O
59	9	7	?	O
59	9	8	Is	O
59	9	9	that	O
59	9	10	hard	O
59	9	11	for	O
59	9	12	you	O
59	9	13	?	O
59	10	1	Not	O
59	10	2	at	O
59	10	3	all	O
59	10	4	!	O
59	10	5	I	O
59	10	6	find	O
59	10	7	it	O
59	10	8	easier	O
59	10	9	to	O
59	10	10	use	B-event
59	10	11	a	I-event
59	10	12	straw	I-event
59	10	13	for	O
59	10	14	cold	O
59	10	15	beverages	O
59	10	16	.	O
60	1	1	When	O
60	1	2	do	O
60	1	3	you	O
60	1	4	usually	O
60	1	5	eat	O
60	1	6	your	O
60	1	7	meals	O
60	1	8	during	O
60	1	9	the	O
60	1	10	day	O
60	1	11	?	O
60	2	1	I	O
60	2	2	usually	O
60	2	3	have	B-event
60	2	4	my	I-event
60	2	5	breakfast	I-event
60	2	6	around	B-time
60	2	7	7	I-time
60	2	8	in	I-time
60	2	9	the	I-time
60	2	10	morning	I-time
60	2	11	.	O
60	3	1	Do	O
60	3	2	you	O
60	3	3	prepare	O
60	3	4	your	O
60	3	5	meals	O
60	3	6	by	O
60	3	7	yourself	O
60	3	8	?	O
60	4	1	Oh	O
60	4	2	,	O
60	4	3	no	O
60	4	4	.	O
60	4	5	My	B-participants
60	4	6	caregiver	I-participants
60	4	7	helps	O
60	4	8	me	O
60	4	9	with	O
60	4	10	cooking	B-event
60	4	11	and	I-event
60	4	12	setting	I-event
60	4	13	up	I-event
60	4	14	the	I-event
60	4	15	table	I-event
60	4	16	.	O
60	5	1	How	O
60	5	2	about	O
60	5	3	your	O
60	5	4	shower	O
60	5	5	routine	O
60	5	6	?	O
60	5	7	When	O
60	5	8	do	O
60	5	9	you	O
60	5	10	take	O
60	5	11	your	O
60	5	12	shower	O
60	5	13	?	O
60	6	1	I	O
60	6	2	prefer	B-event
60	6	3	to	I-event
60	6	4	shower	I-event
60	6	5	in	I-event
60	6	6	the	I-event
60	6	7	mornings	I-event
60	6	8	,	O
60	6	9	usually	B-time
60	6	10	after	I-time
60	6	11	breakfast	I-time
60	6	12	.	O
60	7	1	That	O
60	7	2	sounds	O
60	7	3	like	O
60	7	4	a	O
60	7	5	nice	O
60	7	6	routine	O
60	7	7	.	O
60	7	8	How	O
60	7	9	do	O
60	7	10	you	O
60	7	11	usually	O
60	7	12	spend	O
60	7	13	your	O
60	7	14	afternoons	B-time
60	7	15	?	O
60	8	1	I	O
60	8	2	usually	B-event
60	8	3	rest	I-event
60	8	4	after	I-event
60	8	5	lunch	I-event
60	8	6	and	I-event
60	8	7	read	I-event
60	8	8	a	I-event
60	8	9	book	I-event
60	8	10	or	I-event
60	8	11	listen	I-event
60	8	12	to	I-event
60	8	13	music	I-event
60	8	14	.	I-event
60	9	1	It	O
60	9	2	's	O
60	9	3	good	O
60	9	4	to	O
60	9	5	have	O
60	9	6	some	O
60	9	7	quiet	O
60	9	8	time	O
60	9	9	in	O
60	9	10	the	O
60	9	11	afternoons	O
60	9	12	.	O
60	9	13	What	O
60	9	14	time	O
60	9	15	do	O
60	9	16	you	O
60	9	17	go	O
60	9	18	to	O
60	9	19	bed	O
60	9	20	?	O
61	1	1	How	O
61	1	2	are	O
61	1	3	you	O
61	1	4	managing	O
61	1	5	your	O
61	1	6	daily	O
61	1	7	routine	O
61	1	8	these	O
61	1	9	days	O
61	1	10	?	O
61	2	1	I	O
61	2	2	try	O
61	2	3	to	O
61	2	4	make	B-event
61	2	5	breakfast	I-event
61	2	6	around	B-time
61	2	7	8	I-time
61	2	8	AM	I-time
61	2	9	every	O
61	2	10	day	O
61	2	11	.	O
61	3	1	That	O
61	3	2	's	O
61	3	3	great	O
61	3	4	!	O
61	3	5	How	O
61	3	6	do	O
61	3	7	you	O
61	3	8	go	O
61	3	9	about	O
61	3	10	preparing	O
61	3	11	your	O
61	3	12	breakfast	O
61	3	13	?	O
61	4	1	I	O
61	4	2	mix	O
61	4	3	cereal	O
61	4	4	with	O
61	4	5	milk	O
61	4	6	and	O
61	4	7	fruit	O
61	4	8	for	O
61	4	9	a	O
61	4	10	balanced	O
61	4	11	meal	O
61	4	12	.	O
61	5	1	And	O
61	5	2	how	O
61	5	3	about	O
61	5	4	getting	O
61	5	5	dressed	O
61	5	6	?	O
61	5	7	When	O
61	5	8	do	O
61	5	9	you	O
61	5	10	usually	O
61	5	11	do	O
61	5	12	that	O
61	5	13	?	O
61	6	1	I	O
61	6	2	get	O
61	6	3	dressed	B-event
61	6	4	right	I-event
61	6	5	after	O
61	6	6	breakfast	O
61	6	7	,	O
61	6	8	around	O
61	6	9	9	B-time
61	6	10	AM	I-time
61	6	11	.	O
62	1	1	How	O
62	1	2	are	O
62	1	3	you	O
62	1	4	feeling	O
62	1	5	today	O
62	1	6	,	O
62	1	7	have	O
62	1	8	you	O
62	1	9	been	O
62	1	10	taking	O
62	1	11	care	O
62	1	12	of	O
62	1	13	yourself	O
62	1	14	?	O
62	2	1	Oh	O
62	2	2	,	O
62	2	3	I	O
62	2	4	've	O
62	2	5	been	O
62	2	6	doing	O
62	2	7	okay	O
62	2	8	.	O
62	2	9	I	O
62	2	10	drink	B-event
62	2	11	water	I-event
62	2	12	multiple	B-time
62	2	13	times	I-time
62	2	14	a	I-time
62	2	15	day	I-time
62	2	16	to	O
62	2	17	stay	O
62	2	18	hydrated	O
62	2	19	.	O
62	3	1	That	O
62	3	2	's	O
62	3	3	good	O
62	3	4	to	O
62	3	5	hear	O
62	3	6	.	O
62	3	7	When	O
62	3	8	do	O
62	3	9	you	O
62	3	10	usually	O
62	3	11	have	O
62	3	12	your	O
62	3	13	water	O
62	3	14	?	O
62	4	1	I	O
62	4	2	drink	B-event
62	4	3	water	I-event
62	4	4	in	B-time
62	4	5	the	I-time
62	4	6	morning	I-time
62	4	7	,	I-time
62	4	8	after	I-time
62	4	9	meals	I-time
62	4	10	,	I-time
62	4	11	and	I-time
62	4	12	before	I-time
62	4	13	going	I-time
62	4	14	to	I-time
62	4	15	bed	I-time
62	4	16	.	I-time
62	5	1	How	O
62	5	2	do	O
62	5	3	you	O
62	5	4	make	O
62	5	5	sure	O
62	5	6	you	O
62	5	7	drink	O
62	5	8	enough	O
62	5	9	water	O
62	5	10	throughout	O
62	5	11	the	O
62	5	12	day	O
62	5	13	?	O
62	6	1	I	O
62	6	2	carry	B-event
62	6	3	a	I-event
62	6	4	reusable	I-event
62	6	5	water	I-event
62	6	6	bottle	I-event
62	6	7	with	O
62	6	8	me	O
62	6	9	everywhere	B-place
62	6	10	I	I-place
62	6	11	go	I-place
62	6	12	to	O
62	6	13	remind	O
62	6	14	myself	O
62	6	15	to	O
62	6	16	drink	O
62	6	17	.	O
62	7	1	That	O
62	7	2	's	O
62	7	3	a	O
62	7	4	great	O
62	7	5	idea	O
62	7	6	.	O
62	7	7	How	O
62	7	8	do	O
62	7	9	you	O
62	7	10	feel	O
62	7	11	after	O
62	7	12	drinking	O
62	7	13	water	O
62	7	14	regularly	O
62	7	15	?	O
62	8	1	I	O
62	8	2	feel	O
62	8	3	more	O
62	8	4	energized	O
62	8	5	and	O
62	8	6	alert	O
62	8	7	.	O
62	8	8	It	O
62	8	9	really	O
62	8	10	helps	O
62	8	11	me	O
62	8	12	stay	O
62	8	13	on	O
62	8	14	top	O
62	8	15	of	O
62	8	16	my	O
62	8	17	self	O
62	8	18	-	O
62	8	19	care	O
62	8	20	routine	O
62	8	21	.	O
63	1	1	How	O
63	1	2	do	O
63	1	3	you	O
63	1	4	manage	O
63	1	5	your	O
63	1	6	daily	O
63	1	7	hydration	O
63	1	8	needs	O
63	1	9	?	O
63	2	1	I	B-participants
63	2	2	have	B-event
63	2	3	a	I-event
63	2	4	glass	I-event
63	2	5	of	I-event
63	2	6	water	I-event
63	2	7	first	B-time
63	2	8	thing	I-time
63	2	9	in	I-time
63	2	10	the	I-time
63	2	11	morning	I-time
63	2	12	to	O
63	2	13	start	O
63	2	14	my	O
63	2	15	day	O
63	2	16	refreshed	O
63	2	17	.	O
63	3	1	That	O
63	3	2	's	O
63	3	3	a	O
63	3	4	good	O
63	3	5	routine	O
63	3	6	!	O
63	3	7	How	O
63	3	8	about	O
63	3	9	throughout	B-time
63	3	10	the	I-time
63	3	11	day	I-time
63	3	12	?	O
63	4	1	I	B-participants
63	4	2	keep	B-event
63	4	3	a	I-event
63	4	4	water	I-event
63	4	5	bottle	I-event
63	4	6	nearby	I-event
63	4	7	and	I-event
63	4	8	take	I-event
63	4	9	small	I-event
63	4	10	sips	I-event
63	4	11	regularly	I-event
63	4	12	.	I-event
63	5	1	Do	O
63	5	2	you	O
63	5	3	find	O
63	5	4	it	O
63	5	5	easy	O
63	5	6	to	O
63	5	7	handle	O
63	5	8	the	O
63	5	9	bottle	O
63	5	10	and	O
63	5	11	pour	O
63	5	12	from	O
63	5	13	it	O
63	5	14	?	O
63	6	1	Yes	O
63	6	2	,	O
63	6	3	I	O
63	6	4	use	O
63	6	5	a	O
63	6	6	light	O
63	6	7	bottle	O
63	6	8	with	O
63	6	9	a	O
63	6	10	screw	O
63	6	11	cap	O
63	6	12	,	O
63	6	13	easy	O
63	6	14	to	O
63	6	15	handle	O
63	6	16	and	O
63	6	17	drink	O
63	6	18	from	O
63	6	19	.	O
64	1	1	When	O
64	1	2	do	O
64	1	3	you	O
64	1	4	usually	O
64	1	5	take	B-event
64	1	6	your	I-event
64	1	7	daily	I-event
64	1	8	medications	I-event
64	1	9	?	O
64	2	1	I	O
64	2	2	take	O
64	2	3	them	O
64	2	4	right	B-time
64	2	5	after	I-time
64	2	6	breakfast	I-time
64	2	7	with	O
64	2	8	a	O
64	2	9	glass	O
64	2	10	of	O
64	2	11	water	O
64	2	12	.	O
64	3	1	Do	O
64	3	2	you	O
64	3	3	have	O
64	3	4	any	O
64	3	5	trouble	O
64	3	6	opening	O
64	3	7	the	O
64	3	8	medication	O
64	3	9	bottles	O
64	3	10	?	O
64	4	1	Yes	O
64	4	2	,	O
64	4	3	sometimes	O
64	4	4	my	O
64	4	5	hands	O
64	4	6	feel	O
64	4	7	stiff	O
64	4	8	,	O
64	4	9	and	O
64	4	10	it	O
64	4	11	takes	O
64	4	12	longer	O
64	4	13	to	O
64	4	14	open	O
64	4	15	them	O
64	4	16	.	O
64	5	1	How	O
64	5	2	about	O
64	5	3	when	O
64	5	4	you	O
64	5	5	go	B-event
64	5	6	for	I-event
64	5	7	a	I-event
64	5	8	walk	I-event
64	5	9	to	I-event
64	5	10	the	I-event
64	5	11	park	I-event
64	5	12	?	O
64	6	1	I	O
64	6	2	usually	O
64	6	3	use	O
64	6	4	my	O
64	6	5	walking	O
64	6	6	cane	O
64	6	7	to	O
64	6	8	support	O
64	6	9	myself	O
64	6	10	during	O
64	6	11	my	O
64	6	12	strolls	O
64	6	13	.	O
64	7	1	That	O
64	7	2	sounds	O
64	7	3	like	O
64	7	4	a	O
64	7	5	good	O
64	7	6	idea	O
64	7	7	for	O
64	7	8	additional	O
64	7	9	balance	O
64	7	10	.	O
64	7	11	Do	O
64	7	12	you	O
64	7	13	remember	O
64	7	14	to	O
64	7	15	hydrate	O
64	7	16	during	O
64	7	17	your	O
64	7	18	walks	O
64	7	19	?	O
64	8	1	Yes	O
64	8	2	,	O
64	8	3	I	O
64	8	4	always	O
64	8	5	bring	O
64	8	6	a	O
64	8	7	water	O
64	8	8	bottle	O
64	8	9	with	O
64	8	10	a	O
64	8	11	straw	O
64	8	12	to	O
64	8	13	take	O
64	8	14	sips	O
64	8	15	along	O
64	8	16	the	O
64	8	17	way	O
64	8	18	.	O
64	9	1	It	O
64	9	2	's	O
64	9	3	great	O
64	9	4	that	O
64	9	5	you	O
64	9	6	're	O
64	9	7	actively	O
64	9	8	taking	O
64	9	9	care	O
64	9	10	of	O
64	9	11	yourself	O
64	9	12	!	O
65	1	1	How	O
65	1	2	do	O
65	1	3	you	O
65	1	4	find	O
65	1	5	starting	O
65	1	6	your	O
65	1	7	day	O
65	1	8	,	O
65	1	9	applying	B-event
65	1	10	lotion	I-event
65	1	11	to	I-event
65	1	12	your	I-event
65	1	13	hands	I-event
65	1	14	and	I-event
65	1	15	face	I-event
65	1	16	?	O
65	2	1	I	O
65	2	2	usually	O
65	2	3	do	O
65	2	4	it	O
65	2	5	right	B-time
65	2	6	after	I-time
65	2	7	brushing	I-time
65	2	8	my	I-time
65	2	9	teeth	I-time
65	2	10	in	I-time
65	2	11	the	I-time
65	2	12	morning	I-time
65	2	13	.	O
65	3	1	And	O
65	3	2	how	O
65	3	3	about	O
65	3	4	opening	O
65	3	5	bottles	O
65	3	6	to	O
65	3	7	take	O
65	3	8	your	O
65	3	9	medication	O
65	3	10	?	O
65	4	1	I	O
65	4	2	prefer	O
65	4	3	taking	B-event
65	4	4	my	I-event
65	4	5	pills	I-event
65	4	6	after	B-time
65	4	7	breakfast	I-time
65	4	8	,	O
65	4	9	so	O
65	4	10	I	O
65	4	11	open	O
65	4	12	the	O
65	4	13	bottles	O
65	4	14	just	O
65	4	15	before	O
65	4	16	that	O
65	4	17	.	O
65	5	1	Do	O
65	5	2	you	O
65	5	3	have	O
65	5	4	any	O
65	5	5	trouble	O
65	5	6	stirring	B-event
65	5	7	your	I-event
65	5	8	coffee	I-event
65	5	9	in	O
65	5	10	the	B-time
65	5	11	morning	I-time
65	5	12	?	O
65	6	1	No	O
65	6	2	,	O
65	6	3	I	O
65	6	4	manage	O
65	6	5	fine	O
65	6	6	with	O
65	6	7	a	O
65	6	8	spoon	O
65	6	9	and	O
65	6	10	enjoy	O
65	6	11	it	O
65	6	12	as	O
65	6	13	part	O
65	6	14	of	O
65	6	15	my	O
65	6	16	routine	O
65	6	17	.	O
65	7	1	How	O
65	7	2	do	O
65	7	3	you	O
65	7	4	feel	O
65	7	5	about	O
65	7	6	pouring	B-event
65	7	7	a	I-event
65	7	8	glass	I-event
65	7	9	of	I-event
65	7	10	water	I-event
65	7	11	during	O
65	7	12	the	O
65	7	13	day	O
65	7	14	?	O
65	8	1	I	O
65	8	2	usually	O
65	8	3	do	O
65	8	4	it	O
65	8	5	before	B-time
65	8	6	each	I-time
65	8	7	meal	I-time
65	8	8	to	O
65	8	9	stay	O
65	8	10	hydrated	O
65	8	11	and	O
65	8	12	keep	O
65	8	13	track	O
65	8	14	of	O
65	8	15	my	O
65	8	16	intake	O
65	8	17	.	O
65	9	1	That	O
65	9	2	sounds	O
65	9	3	like	O
65	9	4	a	O
65	9	5	good	O
65	9	6	approach	O
65	9	7	making	O
65	9	8	sure	O
66	1	1	How	O
66	1	2	do	O
66	1	3	you	O
66	1	4	usually	O
66	1	5	go	O
66	1	6	about	O
66	1	7	making	B-event
66	1	8	your	I-event
66	1	9	morning	I-event
66	1	10	cup	I-event
66	1	11	of	I-event
66	1	12	coffee	I-event
66	1	13	?	O
66	2	1	Oh	O
66	2	2	,	O
66	2	3	I	O
66	2	4	use	O
66	2	5	my	O
66	2	6	kettle	O
66	2	7	to	O
66	2	8	boil	O
66	2	9	water	O
66	2	10	and	O
66	2	11	then	O
66	2	12	pour	O
66	2	13	it	O
66	2	14	over	O
66	2	15	coffee	O
66	2	16	grounds	O
66	2	17	.	O
66	3	1	Do	O
66	3	2	you	O
66	3	3	find	O
66	3	4	it	O
66	3	5	easy	O
66	3	6	to	O
66	3	7	hold	O
66	3	8	and	O
66	3	9	pour	O
66	3	10	from	O
66	3	11	the	O
66	3	12	kettle	O
66	3	13	?	O
66	4	1	Yes	O
66	4	2	,	O
66	4	3	I	O
66	4	4	use	O
66	4	5	two	O
66	4	6	hands	O
66	4	7	to	O
66	4	8	ensure	O
66	4	9	I	O
66	4	10	have	O
66	4	11	a	O
66	4	12	good	O
66	4	13	grip	O
66	4	14	.	O
66	5	1	And	O
66	5	2	do	O
66	5	3	you	O
66	5	4	pour	O
66	5	5	directly	O
66	5	6	into	O
66	5	7	a	O
66	5	8	cup	O
66	5	9	or	O
66	5	10	through	O
66	5	11	a	O
66	5	12	filter	O
66	5	13	?	O
66	6	1	I	O
66	6	2	pour	O
66	6	3	it	O
66	6	4	directly	O
66	6	5	into	O
66	6	6	the	O
66	6	7	cup	O
66	6	8	,	O
66	6	9	gives	O
66	6	10	me	O
66	6	11	a	O
66	6	12	nice	O
66	6	13	strong	O
66	6	14	coffee	O
66	6	15	.	O
66	7	1	How	O
66	7	2	about	O
66	7	3	holding	O
66	7	4	the	O
66	7	5	cup	O
66	7	6	while	O
66	7	7	pouring	O
66	7	8	the	O
66	7	9	hot	O
66	7	10	water	O
66	7	11	?	O
66	8	1	I	O
66	8	2	use	O
66	8	3	a	O
66	8	4	non	O
66	8	5	-	O
66	8	6	slip	O
66	8	7	cup	O
66	8	8	holder	O
66	8	9	to	O
66	8	10	avoid	O
66	8	11	any	O
66	8	12	accidents	O
66	8	13	.	O
66	9	1	Good	O
66	9	2	call	O
66	9	3	,	O
66	9	4	safety	O
66	9	5	first	O
66	9	6	!	O
66	9	7	It	O
66	9	8	sounds	O
66	9	9	like	O
66	9	10	you	O
66	9	11	have	O
66	9	12	a	O
66	9	13	routine	O
66	9	14	down	O
66	9	15	pat	O
66	9	16	.	O
67	1	1	When	O
67	1	2	do	O
67	1	3	you	O
67	1	4	usually	O
67	1	5	have	B-event
67	1	6	your	O
67	1	7	meals	I-event
67	1	8	?	O
67	2	1	I	O
67	2	2	have	O
67	2	3	my	O
67	2	4	meals	O
67	2	5	around	O
67	2	6	noon	B-time
67	2	7	and	I-time
67	2	8	in	I-time
67	2	9	the	I-time
67	2	10	evening	I-time
67	2	11	.	O
67	3	1	How	O
67	3	2	do	O
67	3	3	you	O
67	3	4	usually	O
67	3	5	open	O
67	3	6	bottles	O
67	3	7	?	O
67	4	1	I	O
67	4	2	find	O
67	4	3	it	O
67	4	4	easier	O
67	4	5	to	O
67	4	6	use	B-event
67	4	7	a	I-event
67	4	8	bottle	I-event
67	4	9	opener	I-event
67	4	10	or	I-event
67	4	11	ask	I-event
67	4	12	for	I-event
67	4	13	help	I-event
67	4	14	.	O
67	5	1	Do	O
67	5	2	you	O
67	5	3	enjoy	O
67	5	4	preparing	O
67	5	5	your	O
67	5	6	meals	O
67	5	7	?	O
67	6	1	Yes	O
67	6	2	,	O
67	6	3	I	O
67	6	4	enjoy	B-event
67	6	5	simple	I-event
67	6	6	cooking	I-event
67	6	7	like	I-event
67	6	8	making	I-event
67	6	9	sandwiches	I-event
67	6	10	.	O
67	7	1	How	O
67	7	2	do	O
67	7	3	you	O
67	7	4	typically	O
67	7	5	eat	O
67	7	6	your	O
67	7	7	meals	O
67	7	8	?	O
67	8	1	I	O
67	8	2	use	B-event
67	8	3	utensils	I-event
67	8	4	,	O
67	8	5	but	O
67	8	6	sometimes	O
67	8	7	I	O
67	8	8	have	O
67	8	9	difficulties	O
67	8	10	holding	O
67	8	11	them	O
67	8	12	steady	O
67	8	13	.	O
68	1	1	How	O
68	1	2	do	O
68	1	3	you	O
68	1	4	usually	O
68	1	5	start	O
68	1	6	your	O
68	1	7	mornings	O
68	1	8	?	O
68	2	1	I	O
68	2	2	wake	O
68	2	3	up	O
68	2	4	around	B-time
68	2	5	7	I-time
68	2	6	AM	I-time
68	2	7	and	O
68	2	8	take	B-event
68	2	9	a	I-event
68	2	10	warm	I-event
68	2	11	shower	I-event
68	2	12	to	O
68	2	13	freshen	O
68	2	14	up	O
68	2	15	.	O
68	3	1	That	O
68	3	2	sounds	O
68	3	3	nice	O
68	3	4	!	O
68	3	5	How	O
68	3	6	do	O
68	3	7	you	O
68	3	8	manage	O
68	3	9	meals	O
68	3	10	these	O
68	3	11	days	O
68	3	12	?	O
68	4	1	I	O
68	4	2	prepare	B-event
68	4	3	simple	I-event
68	4	4	dishes	I-event
68	4	5	for	O
68	4	6	myself	B-participants
68	4	7	,	O
68	4	8	like	O
68	4	9	oatmeal	O
68	4	10	or	O
68	4	11	sandwiches	O
68	4	12	.	O
68	5	1	Do	O
68	5	2	you	O
68	5	3	take	O
68	5	4	your	O
68	5	5	medication	O
68	5	6	on	O
68	5	7	time	O
68	5	8	?	O
68	6	1	Yes	O
68	6	2	,	O
68	6	3	I	B-participants
68	6	4	set	B-event
68	6	5	alarms	I-event
68	6	6	to	O
68	6	7	remind	O
68	6	8	me	O
68	6	9	every	B-time
68	6	10	day	I-time
68	6	11	.	O
68	7	1	And	O
68	7	2	what	O
68	7	3	about	O
68	7	4	staying	O
68	7	5	hydrated	O
68	7	6	throughout	B-time
68	7	7	the	I-time
68	7	8	day	I-time
68	7	9	?	O
68	8	1	I	B-participants
68	8	2	keep	B-event
68	8	3	a	I-event
68	8	4	water	I-event
68	8	5	bottle	I-event
68	8	6	nearby	I-event
68	8	7	and	I-event
68	8	8	drink	I-event
68	8	9	small	I-event
68	8	10	amounts	I-event
68	8	11	regularly	I-event
68	8	12	.	O
68	9	1	That	O
68	9	2	's	O
68	9	3	good	O
68	9	4	,	O
68	9	5	staying	O
68	9	6	hydrated	O
68	9	7	is	O
68	9	8	important	O
68	9	9	.	O
68	9	10	How	O
68	9	11	do	O
68	9	12	you	O
68	9	13	unwind	B-time
68	9	14	in	I-time
68	9	15	the	I-time
68	9	16	evenings	I-time
68	9	17	?	I-time
68	10	1	I	B-participants
68	10	2	like	O
68	10	3	to	O
68	10	4	sip	B-event
68	10	5	on	I-event
68	10	6	some	I-event
68	10	7	herbal	I-event
68	10	8	tea	I-event
68	10	9	and	I-event
68	10	10	read	I-event
68	10	11	a	I-event
68	10	12	good	I-event
68	10	13	book	I-event
68	10	14	before	O
69	1	1	When	O
69	1	2	do	O
69	1	3	you	O
69	1	4	usually	O
69	1	5	have	O
69	1	6	your	O
69	1	7	meals	O
69	1	8	?	O
69	2	1	I	O
69	2	2	have	B-event
69	2	3	my	I-event
69	2	4	breakfast	I-event
69	2	5	early	B-time
69	2	6	in	I-time
69	2	7	the	I-time
69	2	8	morning	I-time
69	2	9	to	O
69	2	10	start	O
69	2	11	my	O
69	2	12	day	O
69	2	13	.	O
69	3	1	And	O
69	3	2	how	O
69	3	3	do	O
69	3	4	you	O
69	3	5	eat	O
69	3	6	your	O
69	3	7	meals	O
69	3	8	?	O
69	4	1	I	O
69	4	2	prefer	O
69	4	3	using	O
69	4	4	a	O
69	4	5	fork	O
69	4	6	and	O
69	4	7	knife	O
69	4	8	to	O
69	4	9	have	B-event
69	4	10	my	I-event
69	4	11	lunch	I-event
69	4	12	and	I-event
69	4	13	dinner	I-event
69	4	14	.	O
69	5	1	How	O
69	5	2	about	O
69	5	3	drinking	O
69	5	4	liquids	O
69	5	5	?	O
69	6	1	I	O
69	6	2	usually	O
69	6	3	sip	B-event
69	6	4	water	I-event
69	6	5	from	I-event
69	6	6	a	I-event
69	6	7	cup	I-event
69	6	8	using	I-event
69	6	9	a	I-event
69	6	10	straw	I-event
69	6	11	during	B-time
69	6	12	the	I-time
69	6	13	day	I-time
69	6	14	.	I-time
69	7	1	That	O
69	7	2	's	O
69	7	3	good	O
69	7	4	.	O
69	7	5	And	O
69	7	6	how	O
69	7	7	do	O
69	7	8	you	O
69	7	9	handle	O
69	7	10	opening	O
69	7	11	bottles	O
69	7	12	?	O
69	8	1	I	O
69	8	2	use	B-event
69	8	3	a	I-event
69	8	4	bottle	I-event
69	8	5	opener	I-event
69	8	6	for	I-event
69	8	7	opening	I-event
69	8	8	bottles	I-event
69	8	9	easily	O
69	8	10	.	O
70	1	1	When	O
70	1	2	do	O
70	1	3	you	O
70	1	4	usually	O
70	1	5	have	B-event
70	1	6	breakfast	I-event
70	1	7	,	O
70	1	8	Nana	B-participants
70	1	9	?	O
70	2	1	I	O
70	2	2	have	O
70	2	3	breakfast	O
70	2	4	at	O
70	2	5	8	B-time
70	2	6	in	I-time
70	2	7	the	I-time
70	2	8	morning	I-time
70	2	9	.	O
70	3	1	What	O
70	3	2	do	O
70	3	3	you	O
70	3	4	have	O
