conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7
13	7	1	That	O	O	O	O	O		
13	7	2	's	O	O	O	O	O		
13	7	3	efficient	O	O	O	O	O		
13	7	4	.	O	O	O	O	O		
13	7	5	When	O	O	O	O	O		
13	7	6	do	O	O	O	O	O		
13	7	7	you	O	O	O	O	O		
13	7	8	usually	O	O	O	O	O		
13	7	9	do	O	O	O	O	O		
13	7	10	your	O	O	O	O	O		
13	7	11	laundry	O	O	O	O	O		
13	7	12	?	O	O	O	O	O		
13	8	1	I	O	O	O	O	O		
13	8	2	do	O	O	O	O	O		
13	8	3	laundry	O	O	O	B-event	O		
13	8	4	on	O	O	O	I-event	O		
13	8	5	Thursdays	O	O	O	B-time	O		
13	8	6	,	O	O	O	O	O		
13	8	7	a	O	O	O	O	O		
13	8	8	routine	O	O	O	O	O		
13	8	9	that	O	O	O	O	O		
13	8	10	I	O	O	O	O	O		
13	8	11	've	O	O	O	O	O		
13	8	12	stuck	O	O	O	O	O		
13	8	13	to	O	O	O	O	O		
13	8	14	for	O	O	O	O	O		
13	8	15	a	O	O	O	O	O		
13	8	16	long	O	O	O	O	O		
13	8	17	time	O	O	O	O	O		
13	8	18	.	O	O	O	O	O		
14	1	1	How	O	O	O	O	O		
14	1	2	often	O	O	O	O	O		
14	1	3	do	O	O	O	O	O		
14	1	4	you	O	O	O	O	O		
14	1	5	prepare	B-event	O	O	O	O		
14	1	6	meals	I-event	O	O	O	O		
14	1	7	at	I-event	O	O	O	O		
14	1	8	home	I-event	O	O	O	O		
14	1	9	?	O	O	O	O	O		
14	2	1	I	O	O	O	O	O		
14	2	2	try	O	O	O	O	O		
14	2	3	to	O	O	O	O	O		
14	2	4	cook	O	O	O	O	O		
14	2	5	every	B-time	O	O	O	O		
14	2	6	day	I-time	O	O	O	O		
14	2	7	to	O	O	O	O	O		
14	2	8	keep	O	O	O	O	O		
14	2	9	myself	O	O	O	O	O		
14	2	10	busy	O	O	O	O	O		
14	2	11	and	O	O	O	O	O		
14	2	12	eat	O	O	O	O	O		
14	2	13	healthy	O	O	O	O	O		
14	2	14	.	O	O	O	O	O		
14	3	1	What	O	O	O	O	O		
14	3	2	is	O	O	O	O	O		
14	3	3	your	O	O	O	O	O		
14	3	4	favorite	O	O	O	O	O		
14	3	5	dish	O	O	O	O	O		
14	3	6	to	O	O	O	O	O		
14	3	7	prepare	O	O	O	O	O		
14	3	8	?	O	O	O	O	O		
14	4	1	I	O	O	O	O	O		
14	4	2	enjoy	O	O	O	O	O		
14	4	3	making	O	B-event	O	O	O		
14	4	4	chicken	O	I-event	O	O	O		
14	4	5	curry	O	I-event	O	O	O		
14	4	6	the	O	O	O	O	O		
14	4	7	most	O	O	O	O	O		
14	4	8	.	O	O	O	O	O		
14	5	1	Do	O	O	O	O	O		
14	5	2	you	O	O	O	O	O		
14	5	3	follow	O	O	O	O	O		
14	5	4	a	O	O	O	O	O		
14	5	5	specific	O	O	O	O	O		
14	5	6	recipe	O	O	O	O	O		
14	5	7	or	O	O	O	O	O		
14	5	8	like	O	O	O	O	O		
14	5	9	to	O	O	O	O	O		
14	5	10	experiment	O	O	O	O	O		
14	5	11	with	O	O	O	O	O		
14	5	12	different	O	O	O	O	O		
14	5	13	spices	O	O	O	O	O		
14	5	14	?	O	O	O	O	O		
14	6	1	I	O	O	O	O	O		
14	6	2	have	O	O	O	O	O		
14	6	3	a	O	O	O	O	O		
14	6	4	family	O	O	O	O	O		
14	6	5	recipe	O	O	O	O	O		
14	6	6	that	O	O	O	O	O		
14	6	7	I	O	O	O	O	O		
14	6	8	stick	O	O	O	O	O		
14	6	9	to	O	O	O	O	O		
14	6	10	,	O	O	O	O	O		
14	6	11	it	O	O	O	O	O		
14	6	12	never	O	O	O	O	O		
14	6	13	fails	O	O	O	O	O		
14	6	14	me	O	O	O	O	O		
14	6	15	.	O	O	O	O	O		
14	7	1	When	O	O	O	O	O		
14	7	2	do	O	O	O	O	O		
14	7	3	you	O	O	O	O	O		
14	7	4	usually	O	O	O	O	O		
14	7	5	prepare	O	O	O	O	O		
14	7	6	meals	O	O	O	O	O		
14	7	7	,	O	O	O	O	O		
14	7	8	in	O	O	O	O	O		
14	7	9	the	O	O	O	O	O		
14	7	10	morning	O	O	O	O	O		
14	7	11	or	O	O	O	O	O		
14	7	12	evening	O	O	O	O	O		
14	7	13	?	O	O	O	O	O		
14	8	1	I	O	O	O	O	O		
14	8	2	prefer	O	O	O	O	O		
14	8	3	cooking	O	O	B-event	O	O		
14	8	4	in	O	O	B-time	O	O		
14	8	5	the	O	O	I-time	O	O		
14	8	6	evening	O	O	I-time	O	O		
14	8	7	so	O	O	O	O	O		
14	8	8	I	O	O	O	O	O		
14	8	9	can	O	O	O	O	O		
14	8	10	enjoy	O	O	O	O	O		
14	8	11	a	O	O	O	O	O		
14	8	12	hot	O	O	O	O	O		
14	8	13	dinner	O	O	O	O	O		
14	8	14	later	O	O	O	O	O		
14	8	15	.	O	O	O	O	O		
15	1	1	Do	O	O	O	O	O		
15	1	2	you	O	O	O	O	O		
15	1	3	have	O	O	O	O	O		
15	1	4	a	O	O	O	O	O		
15	1	5	specific	O	O	O	O	O		
15	1	6	routine	O	O	O	O	O		
15	1	7	for	O	O	O	O	O		
15	1	8	preparing	O	O	O	O	O		
15	1	9	your	O	O	O	O	O		
15	1	10	meals	O	O	O	O	O		
15	1	11	each	O	O	O	O	O		
15	1	12	day	O	O	O	O	O		
15	1	13	?	O	O	O	O	O		
15	2	1	Yes	O	O	O	O	O		
15	2	2	,	O	O	O	O	O		
15	2	3	I	B-participants	O	O	O	O		
15	2	4	usually	O	O	O	O	O		
15	2	5	cook	B-event	O	O	O	O		
15	2	6	dinner	I-event	O	O	O	O		
15	2	7	in	B-time	O	O	O	O		
15	2	8	the	I-time	O	O	O	O		
15	2	9	evenings	I-time	O	O	O	O		
15	2	10	around	I-time	O	O	O	O		
15	2	11	6	I-time	O	O	O	O		
15	2	12	o'clock	I-time	O	O	O	O		
15	2	13	.	O	O	O	O	O		
15	3	1	How	O	O	O	O	O		
15	3	2	do	O	O	O	O	O		
15	3	3	you	O	O	O	O	O		
15	3	4	decide	O	O	O	O	O		
15	3	5	on	O	O	O	O	O		
15	3	6	what	O	O	O	O	O		
15	3	7	to	O	O	O	O	O		
15	3	8	cook	O	O	O	O	O		
15	3	9	for	O	O	O	O	O		
15	3	10	dinner	O	O	O	O	O		
15	3	11	every	O	O	O	O	O		
15	3	12	day	O	O	O	O	O		
15	3	13	?	O	O	O	O	O		
15	4	1	I	O	B-participants	O	O	O		
15	4	2	plan	O	B-event	O	O	O		
15	4	3	the	O	I-event	O	O	O		
15	4	4	menu	O	I-event	O	O	O		
15	4	5	ahead	O	B-time	O	O	O		
15	4	6	each	O	I-time	O	O	O		
15	4	7	week	O	I-time	O	O	O		
15	4	8	,	O	O	O	O	O		
15	4	9	mostly	O	O	O	O	O		
15	4	10	with	O	O	O	O	O		
15	4	11	some	O	O	O	O	O		
15	4	12	traditional	O	O	O	O	O		
15	4	13	dishes	O	O	O	O	O		
15	4	14	.	O	O	O	O	O		
15	5	1	When	O	O	O	O	O		
15	5	2	do	O	O	O	O	O		
15	5	3	you	O	O	O	O	O		
15	5	4	usually	O	O	O	O	O		
15	5	5	go	O	O	O	O	O		
15	5	6	grocery	O	O	O	O	O		
15	5	7	shopping	O	O	O	O	O		
15	5	8	to	O	O	O	O	O		
15	5	9	get	O	O	O	O	O		
15	5	10	the	O	O	O	O	O		
15	5	11	ingredients	O	O	O	O	O		
15	5	12	for	O	O	O	O	O		
15	5	13	your	O	O	O	O	O		
15	5	14	meals	O	O	O	O	O		
15	5	15	?	O	O	O	O	O		
15	6	1	I	O	O	B-participants	O	O		
15	6	2	go	O	O	B-event	O	O		
15	6	3	grocery	O	O	I-event	O	O		
15	6	4	shopping	O	O	I-event	O	O		
15	6	5	every	O	O	B-time	O	O		
15	6	6	Saturday	O	O	I-time	O	O		
15	6	7	morning	O	O	I-time	O	O		
15	6	8	to	O	O	O	O	O		
15	6	9	make	O	O	O	O	O		
15	6	10	sure	O	O	O	O	O		
15	6	11	I	O	O	O	O	O		
15	6	12	have	O	O	O	O	O		
15	6	13	everything	O	O	O	O	O		
15	6	14	I	O	O	O	O	O		
15	6	15	need	O	O	O	O	O		
15	6	16	.	O	O	O	O	O		
15	7	1	How	O	O	O	O	O		
15	7	2	do	O	O	O	O	O		
15	7	3	you	O	O	O	O	O		
15	7	4	manage	O	O	O	O	O		
15	7	5	to	O	O	O	O	O		
15	7	6	keep	O	O	O	O	O		
15	7	7	your	O	O	O	O	O		
15	7	8	kitchen	O	O	O	O	O		
15	7	9	clean	O	O	O	O	O		
15	7	10	and	O	O	O	O	O		
15	7	11	organized	O	O	O	O	O		
15	7	12	while	O	O	O	O	O		
15	7	13	cooking	O	O	O	O	O		
15	7	14	meals	O	O	O	O	O		
15	7	15	?	O	O	O	O	O		
15	8	1	I	O	O	O	B-participants	O		
15	8	2	try	O	O	O	B-event	O		
15	8	3	to	O	O	O	I-event	O		
15	8	4	clean	O	O	O	I-event	O		
15	8	5	as	O	O	O	O	O		
15	8	6	I	O	O	O	O	O		
15	8	7	go	O	O	O	O	O		
15	8	8	by	O	O	O	O	O		
15	8	9	washing	O	O	O	O	O		
15	8	10	the	O	O	O	O	O		
15	8	11	dishes	O	O	O	O	O		
15	8	12	and	O	O	O	O	O		
15	8	13	wiping	O	O	O	O	O		
15	8	14	down	O	O	O	O	O		
15	8	15	surfaces	O	O	O	O	O		
15	8	16	while	O	O	O	B-time	O		
15	8	17	cooking	O	O	O	I-time	O		
15	8	18	.	O	O	O	O	O		
15	9	1	That	O	O	O	O	O		
15	9	2	's	O	O	O	O	O		
15	9	3	efficient	O	O	O	O	O		
15	9	4	!	O	O	O	O	O		
15	9	5	Do	O	O	O	O	O		
15	9	6	you	O	O	O	O	O		
15	9	7	have	O	O	O	O	O		
15	9	8	a	O	O	O	O	O		
15	9	9	favorite	O	O	O	O	O		
15	9	10	recipe	O	O	O	O	O		
16	1	1	How	O	O	O	O	O		
16	1	2	was	O	O	O	O	O		
16	1	3	your	O	O	O	O	O		
16	1	4	day	O	O	O	O	O		
16	1	5	today	O	O	O	O	O		
16	1	6	?	O	O	O	O	O		
16	1	7	What	O	O	O	O	O		
16	1	8	did	O	O	O	O	O		
16	1	9	you	O	O	O	O	O		
16	1	10	do	O	O	O	O	O		
16	1	11	earlier	O	O	O	O	O		
16	1	12	?	O	O	O	O	O		
16	2	1	I	O	O	O	O	O		
16	2	2	woke	O	O	O	O	O		
16	2	3	up	O	O	O	O	O		
16	2	4	early	O	O	O	O	O		
16	2	5	and	O	O	O	O	O		
16	2	6	started	O	O	O	O	O		
16	2	7	preparing	B-event	O	O	O	O		
16	2	8	breakfast	I-event	O	O	O	O		
16	2	9	in	O	O	O	O	O		
16	2	10	the	O	O	O	O	O		
16	2	11	kitchen	B-place	O	O	O	O		
16	2	12	.	O	O	O	O	O		
16	3	1	What	O	O	O	O	O		
16	3	2	did	O	O	O	O	O		
16	3	3	you	O	O	O	O	O		
16	3	4	decide	O	O	O	O	O		
16	3	5	to	O	O	O	O	O		
16	3	6	make	O	O	O	O	O		
16	3	7	for	O	O	O	O	O		
16	3	8	breakfast	O	O	O	O	O		
16	3	9	?	O	O	O	O	O		
16	4	1	I	O	O	O	O	O		
16	4	2	made	O	B-event	O	O	O		
16	4	3	some	O	I-event	O	O	O		
16	4	4	scrambled	O	I-event	O	O	O		
16	4	5	eggs	O	I-event	O	O	O		
16	4	6	and	O	I-event	O	O	O		
16	4	7	toast	O	I-event	O	O	O		
16	4	8	this	O	B-time	O	O	O		
16	4	9	morning	O	I-time	O	O	O		
16	4	10	.	O	O	O	O	O		
16	5	1	Sounds	O	O	O	O	O		
16	5	2	delicious	O	O	O	O	O		
16	5	3	!	O	O	O	O	O		
16	5	4	Did	O	O	O	O	O		
16	5	5	you	O	O	O	O	O		
16	5	6	clean	O	O	O	O	O		
16	5	7	up	O	O	O	O	O		
16	5	8	the	O	O	O	O	O		
16	5	9	kitchen	O	O	O	O	O		
16	5	10	afterwards	O	O	O	O	O		
16	5	11	?	O	O	O	O	O		
16	6	1	Yes	O	O	O	O	O		
16	6	2	,	O	O	O	O	O		
16	6	3	I	O	O	O	O	O		
16	6	4	did	O	O	O	O	O		
16	6	5	.	O	O	O	O	O		
16	6	6	I	O	O	O	O	O		
16	6	7	washed	O	O	B-event	O	O		
16	6	8	the	O	O	I-event	O	O		
16	6	9	dishes	O	O	I-event	O	O		
16	6	10	and	O	O	I-event	O	O		
16	6	11	wiped	O	O	I-event	O	O		
16	6	12	down	O	O	I-event	O	O		
16	6	13	the	O	O	I-event	O	O		
16	6	14	countertops	O	O	I-event	O	O		
16	6	15	.	O	O	O	O	O		
16	7	1	Good	O	O	O	O	O		
16	7	2	job	O	O	O	O	O		
16	7	3	on	O	O	O	O	O		
16	7	4	keeping	O	O	O	O	O		
16	7	5	the	O	O	O	O	O		
16	7	6	kitchen	O	O	O	O	O		
16	7	7	tidy	O	O	O	O	O		
16	7	8	.	O	O	O	O	O		
16	7	9	How	O	O	O	O	O		
16	7	10	do	O	O	O	O	O		
16	7	11	you	O	O	O	O	O		
16	7	12	usually	O	O	O	O	O		
16	7	13	plan	O	O	O	O	O		
16	7	14	lunch	O	O	O	O	O		
16	7	15	?	O	O	O	O	O		
16	8	1	I	O	O	O	O	O		
16	8	2	usually	O	O	O	O	O		
16	8	3	decide	O	O	O	O	O		
16	8	4	based	O	O	O	O	O		
16	8	5	on	O	O	O	O	O		
16	8	6	what	O	O	O	O	O		
16	8	7	ingredients	O	O	O	O	O		
16	8	8	I	O	O	O	O	O		
16	8	9	have	O	O	O	O	O		
16	8	10	at	O	O	O	O	O		
16	8	11	the	O	O	O	O	O		
16	8	12	time	O	O	O	O	O		
16	8	13	.	O	O	O	O	O		
16	8	14	It	O	O	O	O	O		
16	8	15	varies	O	O	O	O	O		
16	8	16	each	O	O	O	O	O		
16	8	17	day	O	O	O	O	O		
16	8	18	.	O	O	O	O	O		
17	1	1	How	O	O	O	O	O		
17	1	2	do	O	O	O	O	O		
17	1	3	you	O	O	O	O	O		
17	1	4	typically	O	O	O	O	O		
17	1	5	start	O	O	O	O	O		
17	1	6	your	O	O	O	O	O		
17	1	7	day	O	O	O	O	O		
17	1	8	,	O	O	O	O	O		
17	1	9	regarding	O	O	O	O	O		
17	1	10	domestic	O	O	O	O	O		
17	1	11	tasks	O	O	O	O	O		
17	1	12	?	O	O	O	O	O		
17	2	1	I	O	O	O	O	O		
17	2	2	start	O	O	O	O	O		
17	2	3	by	O	O	O	O	O		
17	2	4	tidying	B-event	O	O	O	O		
17	2	5	up	I-event	O	O	O	O		
17	2	6	my	I-event	O	O	O	O		
17	2	7	living	I-event	O	O	O	O		
17	2	8	space	I-event	O	O	O	O		
17	2	9	and	I-event	O	O	O	O		
17	2	10	preparing	I-event	O	O	O	O		
17	2	11	breakfast	I-event	O	O	O	O		
17	2	12	.	O	O	O	O	O		
17	3	1	When	O	O	O	O	O		
17	3	2	do	O	O	O	O	O		
17	3	3	you	O	O	O	O	O		
17	3	4	usually	O	O	O	O	O		
17	3	5	find	O	O	O	O	O		
17	3	6	time	O	O	O	O	O		
17	3	7	to	O	O	O	O	O		
17	3	8	do	O	O	O	O	O		
17	3	9	household	O	O	O	O	O		
17	3	10	cleaning	O	O	O	O	O		
17	3	11	?	O	O	O	O	O		
17	4	1	I	O	O	O	O	O		
17	4	2	prefer	O	O	O	O	O		
17	4	3	doing	O	O	O	O	O		
17	4	4	a	O	O	O	O	O		
17	4	5	little	O	O	O	O	O		
17	4	6	house	O	B-event	O	O	O		
17	4	7	cleaning	O	I-event	O	O	O		
17	4	8	each	O	B-time	O	O	O		
17	4	9	day	O	I-time	O	O	O		
17	4	10	rather	O	O	O	O	O		
17	4	11	than	O	O	O	O	O		
17	4	12	all	O	O	O	O	O		
17	4	13	at	O	O	O	O	O		
17	4	14	once	O	O	O	O	O		
17	4	15	.	O	O	O	O	O		
17	5	1	How	O	O	O	O	O		
17	5	2	about	O	O	O	O	O		
17	5	3	cooking	O	O	O	O	O		
17	5	4	meals	O	O	O	O	O		
17	5	5	,	O	O	O	O	O		
17	5	6	when	O	O	O	O	O		
17	5	7	do	O	O	O	O	O		
17	5	8	you	O	O	O	O	O		
17	5	9	manage	O	O	O	O	O		
17	5	10	that	O	O	O	O	O		
17	5	11	?	O	O	O	O	O		
17	6	1	I	O	O	O	O	O		
17	6	2	usually	O	O	O	O	O		
17	6	3	prepare	O	O	B-event	O	O		
17	6	4	dinner	O	O	I-event	O	O		
17	6	5	in	O	O	B-time	O	O		
17	6	6	the	O	O	I-time	O	O		
17	6	7	early	O	O	I-time	O	O		
17	6	8	evening	O	O	I-time	O	O		
17	6	9	.	O	O	O	O	O		
17	7	1	Do	O	O	O	O	O		
17	7	2	you	O	O	O	O	O		
17	7	3	have	O	O	O	O	O		
17	7	4	any	O	O	O	O	O		
17	7	5	particular	O	O	O	O	O		
17	7	6	methods	O	O	O	O	O		
17	7	7	for	O	O	O	O	O		
17	7	8	organizing	O	O	O	O	O		
17	7	9	household	O	O	O	O	O		
17	7	10	chores	O	O	O	O	O		
17	7	11	?	O	O	O	O	O		
17	8	1	I	O	O	O	O	O		
17	8	2	like	O	O	O	O	O		
17	8	3	to	O	O	O	O	O		
17	8	4	make	O	O	O	B-event	O		
17	8	5	a	O	O	O	I-event	O		
17	8	6	weekly	O	O	O	I-event	O		
17	8	7	cleaning	O	O	O	I-event	O		
17	8	8	schedule	O	O	O	I-event	O		
17	8	9	to	O	O	O	O	O		
17	8	10	stay	O	O	O	O	O		
17	8	11	organized	O	O	O	O	O		
17	8	12	.	O	O	O	O	O		
17	9	1	That	O	O	O	O	O		
17	9	2	sounds	O	O	O	O	O		
17	9	3	like	O	O	O	O	O		
17	9	4	a	O	O	O	O	O		
17	9	5	great	O	O	O	O	O		
17	9	6	idea	O	O	O	O	O		
17	9	7	.	O	O	O	O	O		
17	9	8	How	O	O	O	O	O		
17	9	9	do	O	O	O	O	O		
17	9	10	you	O	O	O	O	O		
17	9	11	manage	O	O	O	O	O		
17	9	12	your	O	O	O	O	O		
17	9	13	laundry	O	O	O	O	O		
17	9	14	?	O	O	O	O	O		
17	10	1	I	O	O	O	O	O		
17	10	2	do	O	O	O	O	O		
17	10	3	the	O	O	O	O	B-event		
17	10	4	laundry	O	O	O	O	I-event		
17	10	5	every	O	O	O	O	B-time		
17	10	6	Wednesday	O	O	O	O	I-time		
17	10	7	and	O	O	O	O	I-time		
17	10	8	Sunday	O	O	O	O	I-time		
17	10	9	to	O	O	O	O	O		
17	10	10	stay	O	O	O	O	O		
17	10	11	on	O	O	O	O	O		
17	10	12	top	O	O	O	O	O		
17	10	13	of	O	O	O	O	O		
17	10	14	it	O	O	O	O	O		
17	10	15	.	O	O	O	O	O		
18	1	1	How	O	O	O	O	O		
18	1	2	was	O	O	O	O	O		
18	1	3	your	O	O	O	O	O		
18	1	4	day	O	O	O	O	O		
18	1	5	today	O	O	O	O	O		
18	1	6	?	O	O	O	O	O		
18	2	1	Today	O	O	O	O	O		
18	2	2	I	O	O	O	O	O		
18	2	3	cooked	B-event	O	O	O	O		
18	2	4	a	I-event	O	O	O	O		
18	2	5	big	I-event	O	O	O	O		
18	2	6	Sunday	I-event	O	O	O	O		
18	2	7	dinner	I-event	O	O	O	O		
18	2	8	for	O	O	O	O	O		
18	2	9	my	B-participants	O	O	O	O		
18	2	10	family	I-participants	O	O	O	O		
18	2	11	.	O	O	O	O	O		
18	3	1	That	O	O	O	O	O		
18	3	2	sounds	O	O	O	O	O		
18	3	3	nice	O	O	O	O	O		
18	3	4	!	O	O	O	O	O		
18	3	5	When	O	O	O	O	O		
18	3	6	do	O	O	O	O	O		
18	3	7	you	O	O	O	O	O		
18	3	8	usually	O	O	O	O	O		
18	3	9	prepare	O	O	O	O	O		
18	3	10	your	O	O	O	O	O		
18	3	11	meals	O	O	O	O	O		
18	3	12	?	O	O	O	O	O		
18	4	1	I	O	O	O	O	O		
18	4	2	prepare	O	B-event	O	O	O		
18	4	3	meals	O	I-event	O	O	O		
18	4	4	in	O	B-time	O	O	O		
18	4	5	the	O	I-time	O	O	O		
18	4	6	morning	O	I-time	O	O	O		
18	4	7	to	O	I-time	O	O	O		
18	4	8	have	O	I-time	O	O	O		
18	4	9	everything	O	I-time	O	O	O		
18	4	10	ready	O	I-time	O	O	O		
18	4	11	by	O	I-time	O	O	O		
18	4	12	evening	O	I-time	O	O	O		
18	4	13	.	O	I-time	O	O	O		
18	5	1	Do	O	O	O	O	O		
18	5	2	you	O	O	O	O	O		
18	5	3	make	O	O	O	O	O		
18	5	4	a	O	O	O	O	O		
18	5	5	menu	O	O	O	O	O		
18	5	6	for	O	O	O	O	O		
18	5	7	the	O	O	O	O	O		
18	5	8	week	O	O	O	O	O		
18	5	9	in	O	O	O	O	O		
18	5	10	advance	O	O	O	O	O		
18	5	11	?	O	O	O	O	O		
18	6	1	Yes	O	O	O	O	O		
18	6	2	,	O	O	O	O	O		
18	6	3	I	O	O	O	O	O		
18	6	4	make	O	O	B-event	O	O		
18	6	5	a	O	O	I-event	O	O		
18	6	6	menu	O	O	I-event	O	O		
18	6	7	plan	O	O	I-event	O	O		
18	6	8	every	O	O	B-time	O	O		
18	6	9	Sunday	O	O	I-time	O	O		
18	6	10	.	O	O	I-time	O	O		
18	7	1	How	O	O	O	O	O		
18	7	2	does	O	O	O	O	O		
18	7	3	planning	O	O	O	O	O		
18	7	4	ahead	O	O	O	O	O		
18	7	5	help	O	O	O	O	O		
18	7	6	you	O	O	O	O	O		
18	7	7	with	O	O	O	O	O		
18	7	8	meal	O	O	O	O	O		
18	7	9	preparation	O	O	O	O	O		
18	7	10	?	O	O	O	O	O		
18	8	1	It	O	O	O	O	O		
18	8	2	helps	O	O	O	O	O		
18	8	3	me	O	O	O	O	O		
18	8	4	to	O	O	O	O	O		
18	8	5	shop	O	O	O	O	O		
18	8	6	efficiently	O	O	O	O	O		
18	8	7	and	O	O	O	O	O		
18	8	8	makes	O	O	O	O	O		
18	8	9	cooking	O	O	O	O	O		
18	8	10	easier	O	O	O	O	O		
18	8	11	during	O	O	O	O	O		
18	8	12	the	O	O	O	O	O		
18	8	13	week	O	O	O	O	O		
18	8	14	.	O	O	O	O	O		
18	9	1	That	O	O	O	O	O		
18	9	2	's	O	O	O	O	O		
18	9	3	a	O	O	O	O	O		
18	9	4	great	O	O	O	O	O		
18	9	5	strategy	O	O	O	O	O		
18	9	6	to	O	O	O	O	O		
18	9	7	stay	O	O	O	O	O		
18	9	8	organized	O	O	O	O	O		
18	9	9	in	O	O	O	O	O		
18	9	10	the	O	O	O	O	O		
18	9	11	kitchen	O	O	O	O	O		
18	9	12	!	O	O	O	O	O		
19	1	1	How	O	O	O	O	O		
19	1	2	do	O	O	O	O	O		
19	1	3	you	O	O	O	O	O		
19	1	4	usually	O	O	O	O	O		
19	1	5	start	O	O	O	O	O		
19	1	6	your	O	O	O	O	O		
19	1	7	mornings	O	O	O	O	O		
19	1	8	at	O	O	O	O	O		
19	1	9	home	B-place	O	O	O	O		
19	1	10	?	O	O	O	O	O		
19	2	1	I	O	O	O	O	O		
19	2	2	start	O	O	O	O	O		
19	2	3	by	O	O	O	O	O		
19	2	4	preparing	B-event	O	O	O	O		
19	2	5	breakfast	I-event	O	O	O	O		
19	2	6	for	O	O	O	O	O		
19	2	7	myself	B-participants	O	O	O	O		
19	2	8	and	I-participants	O	O	O	O		
19	2	9	my	I-participants	O	O	O	O		
19	2	10	spouse	I-participants	O	O	O	O		
19	2	11	.	O	O	O	O	O		
19	3	1	What	O	O	O	O	O		
19	3	2	time	O	O	O	O	O		
19	3	3	do	O	O	O	O	O		
19	3	4	you	O	O	O	O	O		
19	3	5	usually	O	O	O	O	O		
19	3	6	sit	O	O	O	O	O		
19	3	7	down	O	O	O	O	O		
19	3	8	to	O	O	O	O	O		
19	3	9	have	O	O	O	O	O		
19	3	10	your	O	O	O	O	O		
19	3	11	breakfast	O	O	O	O	O		
19	3	12	?	O	O	O	O	O		
19	4	1	We	O	O	O	O	O		
19	4	2	usually	O	O	O	O	O		
19	4	3	sit	O	O	O	O	O		
19	4	4	down	O	O	O	O	O		
19	4	5	around	B-time	O	O	O	O		
19	4	6	7:30	I-time	O	O	O	O		
19	4	7	in	I-time	O	O	O	O		
19	4	8	the	I-time	O	O	O	O		
19	4	9	morning	I-time	O	O	O	O		
19	4	10	.	O	O	O	O	O		
19	5	1	Do	O	O	O	O	O		
19	5	2	you	O	O	O	O	O		
19	5	3	have	O	O	O	O	O		
19	5	4	a	O	O	O	O	O		
19	5	5	specific	O	O	O	O	O		
19	5	6	meal	O	O	O	O	O		
19	5	7	plan	O	O	O	O	O		
19	5	8	for	O	O	O	O	O		
19	5	9	the	O	O	O	O	O		
19	5	10	week	O	O	O	O	O		
19	5	11	?	O	O	O	O	O		
19	6	1	Yes	O	O	O	O	O		
19	6	2	,	O	O	O	O	O		
19	6	3	I	O	O	O	O	O		
19	6	4	usually	O	O	O	O	O		
19	6	5	plan	O	B-event	O	O	O		
19	6	6	our	O	I-event	O	O	O		
19	6	7	meals	O	O	O	O	O		
19	6	8	on	O	O	O	O	O		
19	6	9	Sundays	O	B-time	O	O	O		
19	6	10	for	O	I-time	O	O	O		
19	6	11	the	O	I-time	O	O	O		
19	6	12	entire	O	I-time	O	O	O		
19	6	13	week	O	I-time	O	O	O		
19	6	14	.	O	O	O	O	O		
19	7	1	How	O	O	O	O	O		
19	7	2	do	O	O	O	O	O		
19	7	3	you	O	O	O	O	O		
19	7	4	manage	O	O	O	O	O		
19	7	5	to	O	O	O	O	O		
19	7	6	keep	O	O	O	O	O		
19	7	7	up	O	O	O	O	O		
19	7	8	with	O	O	O	O	O		
19	7	9	the	O	O	O	O	O		
19	7	10	house	O	O	O	O	O		
19	7	11	chores	O	O	O	O	O		
19	7	12	too	O	O	O	O	O		
19	7	13	?	O	O	O	O	O		
19	8	1	I	O	O	O	O	O		
19	8	2	have	O	O	O	O	O		
19	8	3	a	O	O	O	O	O		
19	8	4	schedule	O	O	O	O	O		
19	8	5	where	O	O	O	O	O		
19	8	6	I	O	O	O	O	O		
19	8	7	dedicate	O	O	B-event	O	O		
19	8	8	time	O	O	I-event	O	O		
19	8	9	each	O	O	I-event	O	O		
19	8	10	day	O	O	I-event	O	O		
19	8	11	for	O	O	I-event	O	O		
19	8	12	different	O	O	I-event	O	O		
19	8	13	chores	O	O	I-event	O	O		
19	8	14	.	O	O	O	O	O		
19	9	1	That	O	O	O	O	O		
19	9	2	sounds	O	O	O	O	O		
19	9	3	organized	O	O	O	O	O		
19	9	4	.	O	O	O	O	O		
19	9	5	How	O	O	O	O	O		
19	9	6	do	O	O	O	O	O		
19	9	7	you	O	O	O	O	O		
19	9	8	unwind	O	O	O	O	O		
19	9	9	after	O	O	O	O	O		
19	9	10	a	O	O	O	O	O		
19	9	11	day	O	O	O	O	O		
19	9	12	of	O	O	O	O	O		
19	9	13	housework	O	O	O	O	O		
19	9	14	?	O	O	O	O	O		
19	10	1	I	O	O	O	O	O		
19	10	2	like	O	O	O	O	O		
19	10	3	to	O	O	O	O	O		
19	10	4	relax	O	O	O	B-event	O		
19	10	5	in	O	O	O	O	O		
19	10	6	the	O	O	O	B-time	O		
19	10	7	evening	O	O	O	I-time	O		
19	10	8	by	O	O	O	O	O		
19	10	9	watching	O	O	O	I-event	O		
19	10	10	my	O	O	O	I-event	O		
19	10	11	favorite	O	O	O	I-event	O		
19	10	12	TV	O	O	O	I-event	O		
19	10	13	show	O	O	O	I-event	O		
