conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7	event8
13	9	9	garden	O	O	O	O	O			
13	9	10	regularly	O	O	O	O	O			
13	9	11	.	O	O	O	O	O			
14	1	1	How	O	O	O	O	O			
14	1	2	was	O	O	O	O	O			
14	1	3	your	O	O	O	O	O			
14	1	4	day	O	O	O	O	O			
14	1	5	,	O	O	O	O	O			
14	1	6	did	O	O	O	O	O			
14	1	7	you	O	O	O	O	O			
14	1	8	do	O	O	O	O	O			
14	1	9	anything	O	O	O	O	O			
14	1	10	exciting	O	O	O	O	O			
14	1	11	?	O	O	O	O	O			
14	2	1	I	O	O	O	O	O			
14	2	2	cleaned	B-event	O	O	O	O			
14	2	3	and	I-event	O	O	O	O			
14	2	4	reorganized	I-event	O	O	O	O			
14	2	5	the	I-event	O	O	O	O			
14	2	6	living	I-event	O	O	O	O			
14	2	7	room	I-event	O	O	O	O			
14	2	8	this	B-time	O	O	O	O			
14	2	9	morning	I-time	O	O	O	O			
14	2	10	.	O	O	O	O	O			
14	3	1	That	O	O	O	O	O			
14	3	2	sounds	O	O	O	O	O			
14	3	3	like	O	O	O	O	O			
14	3	4	a	O	O	O	O	O			
14	3	5	good	O	O	O	O	O			
14	3	6	use	O	O	O	O	O			
14	3	7	of	O	O	O	O	O			
14	3	8	time	O	O	O	O	O			
14	3	9	.	O	O	O	O	O			
14	3	10	When	O	O	O	O	O			
14	3	11	do	O	O	O	O	O			
14	3	12	you	O	O	O	O	O			
14	3	13	usually	O	O	O	O	O			
14	3	14	do	O	O	O	O	O			
14	3	15	your	O	O	O	O	O			
14	3	16	cleaning	O	O	O	O	O			
14	3	17	?	O	O	O	O	O			
14	4	1	I	O	O	O	O	O			
14	4	2	like	O	O	O	O	O			
14	4	3	to	O	O	O	O	O			
14	4	4	clean	O	B-event	O	O	O			
14	4	5	in	O	B-time	O	O	O			
14	4	6	the	O	I-time	O	O	O			
14	4	7	early	O	I-time	O	O	O			
14	4	8	mornings	O	I-time	O	O	O			
14	4	9	when	O	O	O	O	O			
14	4	10	it	O	O	O	O	O			
14	4	11	's	O	O	O	O	O			
14	4	12	quiet	O	O	O	O	O			
14	4	13	.	O	O	O	O	O			
14	5	1	Do	O	O	O	O	O			
14	5	2	you	O	O	O	O	O			
14	5	3	usually	O	O	O	O	O			
14	5	4	do	O	O	O	O	O			
14	5	5	deep	O	O	O	O	O			
14	5	6	cleanings	O	O	O	O	O			
14	5	7	like	O	O	O	O	O			
14	5	8	today	O	O	O	O	O			
14	5	9	or	O	O	O	O	O			
14	5	10	just	O	O	O	O	O			
14	5	11	regular	O	O	O	O	O			
14	5	12	tidy	O	O	O	O	O			
14	5	13	-	O	O	O	O	O			
14	5	14	ups	O	O	O	O	O			
14	5	15	?	O	O	O	O	O			
14	6	1	Today	O	O	O	O	O			
14	6	2	was	O	O	O	O	O			
14	6	3	a	O	O	O	O	O			
14	6	4	bit	O	O	O	O	O			
14	6	5	more	O	O	O	O	O			
14	6	6	involved	O	O	O	O	O			
14	6	7	than	O	O	O	O	O			
14	6	8	my	O	O	O	O	O			
14	6	9	usual	O	O	O	O	O			
14	6	10	quick	O	O	O	O	O			
14	6	11	tidy	O	O	O	O	O			
14	6	12	-	O	O	O	O	O			
14	6	13	ups	O	O	O	O	O			
14	6	14	.	O	O	O	O	O			
14	7	1	I	O	O	O	O	O			
14	7	2	bet	O	O	O	O	O			
14	7	3	the	O	O	O	O	O			
14	7	4	living	O	O	O	O	O			
14	7	5	room	O	O	O	O	O			
14	7	6	looks	O	O	O	O	O			
14	7	7	great	O	O	O	O	O			
14	7	8	now	O	O	O	O	O			
14	7	9	after	O	O	O	O	O			
14	7	10	all	O	O	O	O	O			
14	7	11	that	O	O	O	O	O			
14	7	12	effort	O	O	O	O	O			
14	7	13	.	O	O	O	O	O			
14	8	1	Yes	O	O	O	O	O			
14	8	2	,	O	O	O	O	O			
14	8	3	feels	O	O	O	O	O			
14	8	4	good	O	O	O	O	O			
14	8	5	to	O	O	O	O	O			
14	8	6	have	O	O	O	O	O			
14	8	7	a	O	O	O	O	O			
14	8	8	clean	O	O	O	O	O			
14	8	9	and	O	O	O	O	O			
14	8	10	organized	O	O	O	O	O			
14	8	11	space	O	O	O	O	O			
14	8	12	.	O	O	O	O	O			
15	1	1	How	O	O	O	O	O			
15	1	2	are	O	O	O	O	O			
15	1	3	you	O	O	O	O	O			
15	1	4	feeling	O	O	O	O	O			
15	1	5	today	O	O	O	O	O			
15	1	6	?	O	O	O	O	O			
15	2	1	I	O	O	O	O	O			
15	2	2	managed	O	O	O	O	O			
15	2	3	to	O	O	O	O	O			
15	2	4	rearrange	B-event	O	O	O	O			
15	2	5	my	I-event	O	O	O	O			
15	2	6	living	I-event	O	O	O	O			
15	2	7	room	I-event	O	O	O	O			
15	2	8	furniture	I-event	O	O	O	O			
15	2	9	yesterday	B-time	O	O	O	O			
15	2	10	.	O	O	O	O	O			
15	3	1	That	O	O	O	O	O			
15	3	2	sounds	O	O	O	O	O			
15	3	3	like	O	O	O	O	O			
15	3	4	a	O	O	O	O	O			
15	3	5	lot	O	O	O	O	O			
15	3	6	of	O	O	O	O	O			
15	3	7	work	O	O	O	O	O			
15	3	8	.	O	O	O	O	O			
15	3	9	When	O	O	O	O	O			
15	3	10	did	O	O	O	O	O			
15	3	11	you	O	O	O	O	O			
15	3	12	start	O	O	O	O	O			
15	3	13	?	O	O	O	O	O			
15	4	1	I	O	O	O	O	O			
15	4	2	started	O	O	O	O	O			
15	4	3	in	O	O	O	O	O			
15	4	4	the	O	O	O	O	O			
15	4	5	morning	O	O	O	O	O			
15	4	6	and	O	O	O	O	O			
15	4	7	finished	O	O	O	O	O			
15	4	8	by	O	O	O	O	O			
15	4	9	the	O	O	O	O	O			
15	4	10	afternoon	O	O	O	O	O			
15	4	11	.	O	O	O	O	O			
15	5	1	Did	O	O	O	O	O			
15	5	2	you	O	O	O	O	O			
15	5	3	move	O	O	O	O	O			
15	5	4	everything	O	O	O	O	O			
15	5	5	by	O	O	O	O	O			
15	5	6	yourself	O	O	O	O	O			
15	5	7	?	O	O	O	O	O			
15	6	1	No	O	O	O	O	O			
15	6	2	,	O	O	O	O	O			
15	6	3	my	O	O	O	O	O			
15	6	4	grandkids	B-participants	O	O	O	O			
15	6	5	came	O	O	O	O	O			
15	6	6	over	O	O	O	O	O			
15	6	7	to	O	O	O	O	O			
15	6	8	help	O	O	O	O	O			
15	6	9	with	O	O	O	O	O			
15	6	10	the	O	O	O	O	O			
15	6	11	heavy	O	O	O	O	O			
15	6	12	lifting	O	O	O	O	O			
15	6	13	.	O	O	O	O	O			
15	7	1	That	O	O	O	O	O			
15	7	2	was	O	O	O	O	O			
15	7	3	nice	O	O	O	O	O			
15	7	4	of	O	O	O	O	O			
15	7	5	them	O	O	O	O	O			
15	7	6	.	O	O	O	O	O			
15	7	7	How	O	O	O	O	O			
15	7	8	does	O	O	O	O	O			
15	7	9	the	O	O	O	O	O			
15	7	10	living	O	O	O	O	O			
15	7	11	room	O	O	O	O	O			
15	7	12	look	O	O	O	O	O			
15	7	13	now	O	O	O	O	O			
15	7	14	?	O	O	O	O	O			
15	8	1	It	O	O	O	O	O			
15	8	2	looks	O	O	O	O	O			
15	8	3	more	O	O	O	O	O			
15	8	4	spacious	O	O	O	O	O			
15	8	5	and	O	O	O	O	O			
15	8	6	cozy	O	O	O	O	O			
15	8	7	.	O	O	O	O	O			
15	8	8	I	O	O	O	O	O			
15	8	9	can	O	O	O	O	O			
15	8	10	now	O	O	O	O	O			
15	8	11	relax	O	B-event	O	O	O			
15	8	12	and	O	I-event	O	O	O			
15	8	13	watch	O	I-event	O	O	O			
15	8	14	TV	O	I-event	O	O	O			
15	8	15	comfortably	O	I-event	O	O	O			
15	8	16	.	O	O	O	O	O			
16	1	1	How	O	O	O	O	O			
16	1	2	do	O	O	O	O	O			
16	1	3	you	O	O	O	O	O			
16	1	4	usually	O	O	O	O	O			
16	1	5	manage	O	O	O	O	O			
16	1	6	housekeeping	O	O	O	O	O			
16	1	7	tasks	O	O	O	O	O			
16	1	8	,	O	O	O	O	O			
16	1	9	like	O	O	O	O	O			
16	1	10	cleaning	O	O	O	O	O			
16	1	11	and	O	O	O	O	O			
16	1	12	organizing	O	O	O	O	O			
16	1	13	your	O	O	O	O	O			
16	1	14	home	B-place	O	O	O	O			
16	1	15	?	O	O	O	O	O			
16	2	1	I	O	O	O	O	O			
16	2	2	have	O	O	O	O	O			
16	2	3	a	O	O	O	O	O			
16	2	4	routine	O	O	O	O	O			
16	2	5	for	O	O	O	O	O			
16	2	6	each	B-time	O	O	O	O			
16	2	7	day	I-time	O	O	O	O			
16	2	8	where	O	O	O	O	O			
16	2	9	I	B-participants	O	O	O	O			
16	2	10	clean	B-event	O	O	O	O			
16	2	11	certain	I-event	O	O	O	O			
16	2	12	areas	I-event	O	O	O	O			
16	2	13	and	I-event	O	O	O	O			
16	2	14	declutter	I-event	O	O	O	O			
16	2	15	.	O	O	O	O	O			
16	3	1	When	O	O	O	O	O			
16	3	2	do	O	O	O	O	O			
16	3	3	you	O	O	O	O	O			
16	3	4	usually	O	O	O	O	O			
16	3	5	go	O	O	O	O	O			
16	3	6	grocery	O	O	O	O	O			
16	3	7	shopping	O	O	O	O	O			
16	3	8	,	O	O	O	O	O			
16	3	9	and	O	O	O	O	O			
16	3	10	do	O	O	O	O	O			
16	3	11	you	O	O	O	O	O			
16	3	12	have	O	O	O	O	O			
16	3	13	a	O	O	O	O	O			
16	3	14	shopping	O	O	O	O	O			
16	3	15	list	O	O	O	O	O			
16	3	16	?	O	O	O	O	O			
16	4	1	I	O	B-participants	O	O	O			
16	4	2	go	O	B-event	O	O	O			
16	4	3	shopping	O	I-event	O	O	O			
16	4	4	twice	O	B-time	O	O	O			
16	4	5	a	O	I-time	O	O	O			
16	4	6	week	O	I-time	O	O	O			
16	4	7	,	O	O	O	O	O			
16	4	8	on	O	I-time	O	O	O			
16	4	9	Mondays	O	I-time	O	O	O			
16	4	10	and	O	I-time	O	O	O			
16	4	11	Thursdays	O	I-time	O	O	O			
16	4	12	.	O	O	O	O	O			
16	4	13	I	O	O	O	O	O			
16	4	14	always	O	O	O	O	O			
16	4	15	bring	O	O	O	O	O			
16	4	16	a	O	O	O	O	O			
16	4	17	list	O	O	O	O	O			
16	4	18	to	O	O	O	O	O			
16	4	19	stay	O	O	O	O	O			
16	4	20	organized	O	O	O	O	O			
16	4	21	.	O	O	O	O	O			
16	5	1	How	O	O	O	O	O			
16	5	2	about	O	O	O	O	O			
16	5	3	maintaining	O	O	O	O	O			
16	5	4	your	O	O	O	O	O			
16	5	5	gardening	O	O	O	O	O			
16	5	6	?	O	O	O	O	O			
16	5	7	When	O	O	O	O	O			
16	5	8	do	O	O	O	O	O			
16	5	9	you	O	O	O	O	O			
16	5	10	spend	O	O	O	O	O			
16	5	11	time	O	O	O	O	O			
16	5	12	outdoors	O	O	O	O	O			
16	5	13	in	O	O	O	O	O			
16	5	14	your	O	O	O	O	O			
16	5	15	garden	O	O	B-place	O	O			
16	5	16	?	O	O	O	O	O			
16	6	1	I	O	O	B-participants	O	O			
16	6	2	devote	O	O	O	O	O			
16	6	3	Saturday	O	O	B-time	O	O			
16	6	4	mornings	O	O	I-time	O	O			
16	6	5	to	O	O	O	O	O			
16	6	6	tending	O	O	B-event	O	O			
16	6	7	to	O	O	I-event	O	O			
16	6	8	my	O	O	I-event	O	O			
16	6	9	garden	O	O	I-event	O	O			
16	6	10	,	O	O	I-event	O	O			
16	6	11	planting	O	O	I-event	O	O			
16	6	12	and	O	O	I-event	O	O			
16	6	13	weeding	O	O	I-event	O	O			
16	6	14	.	O	O	I-event	O	O			
16	7	1	That	O	O	O	O	O			
16	7	2	sounds	O	O	O	O	O			
16	7	3	relaxing	O	O	O	O	O			
16	7	4	.	O	O	O	O	O			
16	7	5	How	O	O	O	O	O			
16	7	6	do	O	O	O	O	O			
16	7	7	you	O	O	O	O	O			
16	7	8	handle	O	O	O	O	O			
16	7	9	laundry	O	O	O	O	O			
16	7	10	?	O	O	O	O	O			
16	7	11	Do	O	O	O	O	O			
16	7	12	you	O	O	O	O	O			
16	7	13	have	O	O	O	O	O			
16	7	14	a	O	O	O	O	O			
16	7	15	certain	O	O	O	O	O			
16	7	16	day	O	O	O	O	O			
16	7	17	for	O	O	O	O	O			
16	7	18	it	O	O	O	O	O			
16	7	19	?	O	O	O	O	O			
16	8	1	I	O	O	O	B-participants	O			
16	8	2	do	O	O	O	B-event	O			
16	8	3	laundry	O	O	O	I-event	O			
16	8	4	on	O	O	O	O	O			
16	8	5	Fridays	O	O	O	B-time	O			
16	8	6	.	O	O	O	O	O			
16	8	7	It	O	O	O	O	O			
16	8	8	's	O	O	O	O	O			
16	8	9	my	O	O	O	O	O			
16	8	10	routine	O	O	O	O	O			
16	8	11	so	O	O	O	O	O			
16	8	12	that	O	O	O	O	O			
16	8	13	I	O	O	O	O	O			
17	1	1	How	O	O	O	O	O			
17	1	2	do	O	O	O	O	O			
17	1	3	you	O	O	O	O	O			
17	1	4	typically	O	O	O	O	O			
17	1	5	start	O	O	O	O	O			
17	1	6	your	O	O	O	O	O			
17	1	7	mornings	O	O	O	O	O			
17	1	8	at	O	O	O	O	O			
17	1	9	home	B-place	O	O	O	O			
17	1	10	?	O	O	O	O	O			
17	2	1	I	O	O	O	O	O			
17	2	2	wake	B-event	O	O	O	O			
17	2	3	up	I-event	O	O	O	O			
17	2	4	at	O	O	O	O	O			
17	2	5	6	B-time	O	O	O	O			
17	2	6	am	I-time	O	O	O	O			
17	2	7	and	O	O	O	O	O			
17	2	8	prepare	O	B-event	O	O	O			
17	2	9	breakfast	O	I-event	O	O	O			
17	2	10	for	O	O	O	O	O			
17	2	11	myself	B-participants	O	O	O	O			
17	2	12	.	O	O	O	O	O			
17	3	1	What	O	O	O	O	O			
17	3	2	do	O	O	O	O	O			
17	3	3	you	O	O	O	O	O			
17	3	4	usually	O	O	O	O	O			
17	3	5	do	O	O	O	O	O			
17	3	6	after	O	O	O	O	O			
17	3	7	breakfast	O	O	O	O	O			
17	3	8	?	O	O	O	O	O			
17	4	1	I	O	O	O	O	O			
17	4	2	water	O	O	B-event	O	O			
17	4	3	the	O	O	I-event	O	O			
17	4	4	plants	O	O	I-event	O	O			
17	4	5	in	O	O	O	O	O			
17	4	6	my	O	O	B-place	O	O			
17	4	7	garden	O	O	I-place	O	O			
17	4	8	to	O	O	O	O	O			
17	4	9	start	O	O	B-time	O	O			
17	4	10	off	O	O	I-time	O	O			
17	4	11	the	O	O	I-time	O	O			
17	4	12	day	O	O	I-time	O	O			
17	4	13	.	O	O	O	O	O			
17	5	1	When	O	O	O	O	O			
17	5	2	do	O	O	O	O	O			
17	5	3	you	O	O	O	O	O			
17	5	4	usually	O	O	O	O	O			
17	5	5	do	O	O	O	O	O			
17	5	6	your	O	O	O	O	O			
17	5	7	shopping	O	O	O	O	O			
17	5	8	for	O	O	O	O	O			
17	5	9	household	O	O	O	O	O			
17	5	10	necessities	O	O	O	O	O			
17	5	11	?	O	O	O	O	O			
17	6	1	I	O	O	O	O	O			
17	6	2	like	O	O	O	O	O			
17	6	3	going	O	O	O	B-event	O			
17	6	4	to	O	O	O	I-event	O			
17	6	5	the	O	O	O	I-event	O			
17	6	6	grocery	O	O	O	I-event	O			
17	6	7	store	O	O	O	I-event	O			
17	6	8	every	O	O	O	B-time	O			
17	6	9	Saturday	O	O	O	I-time	O			
17	6	10	morning	O	O	O	I-time	O			
17	6	11	.	O	O	O	O	O			
17	7	1	How	O	O	O	O	O			
17	7	2	do	O	O	O	O	O			
17	7	3	you	O	O	O	O	O			
17	7	4	decide	O	O	O	O	O			
17	7	5	on	O	O	O	O	O			
17	7	6	what	O	O	O	O	O			
17	7	7	to	O	O	O	O	O			
17	7	8	buy	O	O	O	O	O			
17	7	9	for	O	O	O	O	O			
17	7	10	your	O	O	O	O	O			
17	7	11	home	O	O	O	O	O			
17	7	12	?	O	O	O	O	O			
17	8	1	I	O	O	O	O	O			
17	8	2	make	O	O	O	O	O			
17	8	3	a	O	O	O	O	O			
17	8	4	list	O	O	O	O	O			
17	8	5	before	O	O	O	O	O			
17	8	6	heading	O	O	O	O	O			
17	8	7	out	O	O	O	O	O			
17	8	8	to	O	O	O	O	O			
17	8	9	ensure	O	O	O	O	O			
17	8	10	I	O	O	O	O	O			
17	8	11	get	O	O	O	O	O			
17	8	12	what	O	O	O	O	O			
17	8	13	I	O	O	O	O	O			
17	8	14	need	O	O	O	O	O			
17	8	15	.	O	O	O	O	O			
17	9	1	Where	O	O	O	O	O			
17	9	2	do	O	O	O	O	O			
17	9	3	you	O	O	O	O	O			
17	9	4	prefer	O	O	O	O	O			
17	9	5	to	O	O	O	O	O			
17	9	6	do	O	O	O	O	O			
17	9	7	your	O	O	O	O	O			
17	9	8	household	O	O	O	O	O			
17	9	9	shopping	O	O	O	O	O			
17	9	10	?	O	O	O	O	O			
17	10	1	I	O	O	O	O	O			
17	10	2	find	O	O	O	O	O			
17	10	3	most	O	O	O	O	O			
17	10	4	of	O	O	O	O	O			
17	10	5	the	O	O	O	O	O			
17	10	6	household	O	O	O	O	O			
17	10	7	items	O	O	O	O	O			
17	10	8	I	O	O	O	O	O			
17	10	9	need	O	O	O	O	O			
17	10	10	at	O	O	O	O	O			
17	10	11	the	O	O	O	O	O			
17	10	12	nearby	O	O	O	O	O			
17	10	13	supermarket	O	O	O	O	O			
17	10	14	.	O	O	O	O	O			
18	1	1	How	O	O	O	O	O			
18	1	2	often	O	O	O	O	O			
18	1	3	do	O	O	O	O	O			
18	1	4	you	O	O	O	O	O			
18	1	5	cook	B-event	O	O	O	O			
18	1	6	meals	I-event	O	O	O	O			
18	1	7	at	O	O	O	O	O			
18	1	8	home	B-place	O	O	O	O			
18	1	9	?	O	O	O	O	O			
18	2	1	I	O	O	O	O	O			
18	2	2	usually	O	O	O	O	O			
18	2	3	cook	O	O	O	O	O			
18	2	4	three	B-time	O	O	O	O			
18	2	5	times	I-time	O	O	O	O			
18	2	6	a	I-time	O	O	O	O			
18	2	7	week	I-time	O	O	O	O			
18	2	8	.	O	O	O	O	O			
18	3	1	When	O	O	O	O	O			
18	3	2	do	O	O	O	O	O			
18	3	3	you	O	O	O	O	O			
18	3	4	usually	O	O	O	O	O			
18	3	5	go	O	B-event	O	O	O			
18	3	6	grocery	O	I-event	O	O	O			
18	3	7	shopping	O	I-event	O	O	O			
18	3	8	?	O	O	O	O	O			
18	4	1	I	O	O	O	O	O			
18	4	2	go	O	O	O	O	O			
18	4	3	grocery	O	O	O	O	O			
18	4	4	shopping	O	O	O	O	O			
18	4	5	every	O	B-time	O	O	O			
18	4	6	Saturday	O	I-time	O	O	O			
18	4	7	morning	O	I-time	O	O	O			
18	4	8	.	O	O	O	O	O			
18	5	1	How	O	O	O	O	O			
18	5	2	do	O	O	O	O	O			
18	5	3	you	O	O	O	O	O			
18	5	4	typically	O	O	O	O	O			
18	5	5	clean	O	O	O	O	O			
18	5	6	the	O	O	O	O	O			
18	5	7	house	O	O	O	O	O			
18	5	8	?	O	O	O	O	O			
18	6	1	I	O	O	O	O	O			
18	6	2	do	O	O	O	O	O			
18	6	3	general	O	O	B-event	O	O			
18	6	4	cleaning	O	O	I-event	O	O			
18	6	5	on	O	O	B-time	O	O			
18	6	6	Sundays	O	O	I-time	O	O			
18	6	7	and	O	O	O	O	O			
18	6	8	tidying	O	O	O	B-event	O			
18	6	9	up	O	O	O	I-event	O			
18	6	10	throughout	O	O	O	B-time	O			
18	6	11	the	O	O	O	I-time	O			
18	6	12	week	O	O	O	I-time	O			
18	6	13	.	O	O	O	O	O			
18	7	1	When	O	O	O	O	O			
18	7	2	do	O	O	O	O	O			
18	7	3	you	O	O	O	O	O			
18	7	4	find	O	O	O	O	O			
18	7	5	time	O	O	O	O	O			
18	7	6	to	O	O	O	O	O			
18	7	7	do	O	O	O	O	O			
18	7	8	laundry	O	O	O	O	O			
18	7	9	?	O	O	O	O	O			
18	8	1	I	O	O	O	O	O			
18	8	2	do	O	O	O	O	O			
18	8	3	laundry	O	O	O	O	B-event			
18	8	4	on	O	O	O	O	I-event			
18	8	5	Mondays	O	O	O	O	B-time			
18	8	6	and	O	O	O	O	I-time			
18	8	7	Thursdays	O	O	O	O	I-time			
18	8	8	.	O	O	O	O	O			
18	9	1	Do	O	O	O	O	O			
18	9	2	you	O	O	O	O	O			
18	9	3	find	O	O	O	O	O			
18	9	4	it	O	O	O	O	O			
18	9	5	easy	O	O	O	O	O			
18	9	6	to	O	O	O	O	O			
18	9	7	maintain	O	O	O	O	O			
18	9	8	your	O	O	O	O	O			
18	9	9	household	O	O	O	O	O			
18	9	10	appliances	O	O	O	O	O			
18	9	11	?	O	O	O	O	O			
18	10	1	Yes	O	O	O	O	O			
18	10	2	,	O	O	O	O	O			
18	10	3	I	O	O	O	O	O			
18	10	4	regularly	O	O	O	O	O			
18	10	5	clean	O	O	O	O	O	B-event		
18	10	6	and	O	O	O	O	O	I-event		
18	10	7	maintain	O	O	O	O	O	I-event		
18	10	8	them	O	O	O	O	O	I-event		
18	10	9	to	O	O	O	O	O	I-event		
18	10	10	keep	O	O	O	O	O	I-event		
18	10	11	them	O	O	O	O	O			
18	10	12	working	O	O	O	O	O			
18	10	13	well	O	O	O	O	O			
18	10	14	.	O	O	O	O	O			
19	1	1	How	O	O	O	O	O			
19	1	2	do	O	O	O	O	O			
19	1	3	you	O	O	O	O	O			
19	1	4	usually	O	O	O	O	O			
19	1	5	start	O	O	O	O	O			
19	1	6	your	O	O	O	O	O			
19	1	7	day	O	O	O	O	O			
19	1	8	at	O	O	O	O	O			
19	1	9	home	B-place	O	O	O	O			
19	1	10	?	O	O	O	O	O			
19	2	1	I	O	O	O	O	O			
19	2	2	wake	B-event	O	O	O	O			
19	2	3	up	I-event	O	O	O	O			
19	2	4	early	I-event	O	O	O	O			
19	2	5	to	I-event	O	O	O	O			
19	2	6	feed	I-event	O	O	O	O			
19	2	7	the	I-event	O	O	O	O			
19	2	8	cats	I-event	O	O	O	O			
19	2	9	and	I-event	O	O	O	O			
19	2	10	make	I-event	O	O	O	O			
19	2	11	breakfast	I-event	O	O	O	O			
19	2	12	.	O	O	O	O	O			
19	3	1	What	O	O	O	O	O			
19	3	2	's	O	O	O	O	O			
19	3	3	your	O	O	O	O	O			
19	3	4	favorite	O	O	O	O	O			
19	3	5	meal	O	O	O	O	O			
19	3	6	to	O	O	O	O	O			
19	3	7	cook	O	O	O	O	O			
19	3	8	for	O	O	O	O	O			
19	3	9	breakfast	O	O	O	O	O			
19	3	10	?	O	O	O	O	O			
19	4	1	I	O	O	O	O	O			
19	4	2	love	O	O	O	O	O			
19	4	3	making	O	O	O	O	O			
19	4	4	pancakes	O	O	O	O	O			
19	4	5	and	O	O	O	O	O			
19	4	6	scrambled	O	O	O	O	O			
19	4	7	eggs	O	O	O	O	O			
19	4	8	.	O	O	O	O	O			
19	5	1	That	O	O	O	O	O			
19	5	2	sounds	O	O	O	O	O			
19	5	3	delicious	O	O	O	O	O			
19	5	4	!	O	O	O	O	O			
19	5	5	Do	O	O	O	O	O			
19	5	6	you	O	O	O	O	O			
19	5	7	also	O	O	O	O	O			
19	5	8	handle	O	O	O	O	O			
19	5	9	cleaning	O	O	O	O	O			
19	5	10	chores	O	O	O	O	O			
19	5	11	after	O	B-time	O	O	O			
19	5	12	breakfast	O	I-time	O	O	O			
19	5	13	?	O	O	O	O	O			
19	6	1	Yes	O	O	O	O	O			
19	6	2	,	O	O	O	O	O			
19	6	3	I	O	O	O	O	O			
19	6	4	clean	O	B-event	O	O	O			
19	6	5	the	O	I-event	O	O	O			
19	6	6	dishes	O	I-event	O	O	O			
19	6	7	and	O	I-event	O	O	O			
19	6	8	wipe	O	I-event	O	O	O			
19	6	9	down	O	I-event	O	O	O			
19	6	10	the	O	I-event	O	O	O			
19	6	11	kitchen	O	I-event	O	O	O			
19	6	12	counters	O	I-event	O	O	O			
19	6	13	.	O	I-event	O	O	O			
19	7	1	How	O	O	O	O	O			
19	7	2	do	O	O	O	O	O			
19	7	3	you	O	O	O	O	O			
19	7	4	tackle	O	O	O	O	O			
19	7	5	your	O	O	O	O	O			
19	7	6	laundry	O	O	O	O	O			
19	7	7	during	O	O	O	O	O			
19	7	8	the	O	O	O	O	O			
19	7	9	week	O	O	O	O	O			
19	7	10	?	O	O	O	O	O			
19	8	1	I	O	O	O	O	O			
19	8	2	usually	O	O	O	O	O			
19	8	3	do	O	O	B-event	O	O			
19	8	4	laundry	O	O	I-event	O	O			
19	8	5	on	O	O	B-time	O	O			
19	8	6	Sundays	O	O	I-time	O	O			
19	8	7	,	O	O	I-time	O	O			
19	8	8	sort	O	O	O	O	O			
19	8	9	everything	O	O	O	O	O			
19	8	10	by	O	O	O	O	O			
19	8	11	color	O	O	O	O	O			
19	8	12	first	O	O	O	O	O			
19	8	13	.	O	O	O	O	O			
19	9	1	It	O	O	O	O	O			
19	9	2	sounds	O	O	O	O	O			
19	9	3	like	O	O	O	O	O			
19	9	4	you	O	O	O	O	O			
19	9	5	have	O	O	O	O	O			
19	9	6	a	O	O	O	O	O			
19	9	7	well	O	O	O	O	O			
19	9	8	-	O	O	O	O	O			
19	9	9	organized	O	O	O	O	O			
19	9	10	routine	O	O	O	O	O			
19	9	11	for	O	O	O	O	O			
19	9	12	your	O	O	O	O	O			
19	9	13	domestic	O	O	O	O	O			
19	9	14	tasks	O	O	O	O	O			
19	9	15	.	O	O	O	O	O			
20	1	1	How	O	O	O	O	O			
20	1	2	was	O	O	O	O	O			
20	1	3	your	O	O	O	O	O			
20	1	4	morning	O	O	O	O	O			
20	1	5	,	O	O	O	O	O			
20	1	6	Mrs.	O	O	O	O	O			
20	1	7	Smith	O	O	O	O	O			
20	1	8	?	O	O	O	O	O			
20	2	1	Oh	O	O	O	O	O			
20	2	2	,	O	O	O	O	O			
20	2	3	I	O	O	O	O	O			
20	2	4	had	O	O	O	O	O			
20	2	5	a	O	O	O	O	O			
20	2	6	busy	O	O	O	O	O			
20	2	7	morning	O	O	O	O	O			
20	2	8	.	O	O	O	O	O			
20	2	9	I	O	O	O	O	O			
20	2	10	prepared	B-event	O	O	O	O			
20	2	11	breakfast	I-event	O	O	O	O			
20	2	12	around	B-time	O	O	O	O			
20	2	13	7	I-time	O	O	O	O			
20	2	14	am	I-time	O	O	O	O			
20	2	15	.	O	O	O	O	O			
20	3	1	What	O	O	O	O	O			
20	3	2	did	O	O	O	O	O			
20	3	3	you	O	O	O	O	O			
20	3	4	make	O	O	O	O	O			
20	3	5	?	O	O	O	O	O			
20	4	1	I	O	O	O	O	O			
20	4	2	made	O	O	O	O	O			
20	4	3	some	O	O	O	O	O			
20	4	4	pancakes	O	O	O	O	O			
20	4	5	and	O	O	O	O	O			
20	4	6	scrambled	O	O	O	O	O			
20	4	7	eggs	O	O	O	O	O			
20	4	8	.	O	O	O	O	O			
20	5	1	Sounds	O	O	O	O	O			
20	5	2	delicious	O	O	O	O	O			
20	5	3	!	O	O	O	O	O			
20	5	4	How	O	O	O	O	O			
20	5	5	do	O	O	O	O	O			
20	5	6	you	O	O	O	O	O			
20	5	7	usually	O	O	O	O	O			
20	5	8	decide	O	O	O	O	O			
20	5	9	what	O	O	O	O	O			
20	5	10	to	O	O	O	O	O			
20	5	11	cook	O	O	O	O	O			
20	5	12	for	O	O	O	O	O			
20	5	13	breakfast	O	O	O	O	O			
20	5	14	?	O	O	O	O	O			
20	6	1	I	O	O	O	O	O			
20	6	2	usually	O	O	O	O	O			
20	6	3	choose	O	O	O	O	O			
20	6	4	from	O	O	O	O	O			
20	6	5	a	O	O	O	O	O			
